anchor_ordinal,transition_id,anchor_timestamp,partition,prior_regime_label,current_regime_label,ordered_transition,trailing_log_return_24h,trailing_log_return_72h,trailing_log_return_168h,realized_volatility_24h,realized_volatility_168h,distance_from_close_mean_168h,controls_available,control_exclusion_reasons,forward_log_return_24h,outcome_available_24h,outcome_exclusion_reason_24h,forward_log_return_72h,outcome_available_72h,outcome_exclusion_reason_72h,forward_log_return_168h,outcome_available_168h,outcome_exclusion_reason_168h
83,de5154ab564c9b27bfd7053c7cd8698546177994c56008939f6f807bcfb769a3,2020-06-01T23:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.077614053412043513,0.080023117231320592,0.1372920204249834,0.050191715682327227,0.079988812394758455,3.1150536075158901,true,[],-0.069612547283512058,true,,-0.042105555514480447,true,,-0.04277189721093793,true,
84,799918603043d3cf781506ad7401a60cd7191714b21bcb25f7ac7ee4157da343,2020-06-11T16:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.074466420292158553,-0.069409743970991936,-0.075176635965585797,0.051394772163299067,0.068045917316458843,-6.3572032908291733,true,[],0.03796230752377977,true,,0.035155246351672907,true,,0.035309626735662805,true,
85,ba687130c11b5d73191b9accfc5972bc18dc451d8ab6838139d291608334e5d7,2020-07-27T16:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.081567952631278265,0.11362988002909725,0.15771850330486875,0.053030799440016513,0.0669196842032099,3.8614567227261642,true,[],0.021266699809483067,true,,0.025366670499839709,true,,0.055419940900056017,true,
86,3c8b53de243fe9b9551e9d07243e58e0e4a386c482c23c38b22901cd0c6f4ba9,2020-08-11T20:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.056467545541538988,-0.044313895990213382,-0.00045030927198698629,0.026460760071788717,0.061683412788872995,-2.6183195399115387,true,[],0.031233854545269044,true,,0.048975365402396796,true,,0.070130469929390926,true,
87,ff7a934ba4a960948a6edaba908dfeeb2fdcf889ce4e8d89e15dabdbf9951bd4,2020-09-02T14:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.057274289570913982,-0.032624518212298066,-0.017522251410403911,0.029856436184875469,0.047238152719582059,-1.7677510352656935,true,[],-0.035652418937359785,true,,-0.086016457781397312,true,,-0.093659906223227896,true,
88,1de77238a164d148609b64676ededfd294b5579f3d3ff4aea3bf0f89034df487,2020-09-21T16:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.045129265526133305,-0.047931583548862247,-0.034007566166997752,0.025803245330470386,0.05346510868279887,-3.907290181823686,true,[],0.0073853941153882085,true,,0.028593422397218769,true,,0.048543258289235836,true,
89,724e4464a17d18096e84588d05fdf665466ce542431542f7d3cb97d7844ff0de,2020-10-21T14:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,,,,,,,false,"[""MISSING_EXACT_CLOSE_MEAN_WINDOW_168H"",""MISSING_EXACT_CONTROL_WINDOW_168H"",""MISSING_EXACT_CONTROL_WINDOW_24H"",""MISSING_EXACT_CONTROL_WINDOW_72H""]",0.015322101576986418,true,,0.026146758032769224,true,,0.02546097215991551,true,
90,61dbede4c36e618a47691a17b8913cbb70d590c26407e4ebbe396cca7b4ee0d0,2020-10-28T20:00:00,2,RANGE,VOL_COMPRESSION,RANGE -> VOL_COMPRESSION,-0.030436480727723529,0.013683687732678395,0.026923400743050711,0.030758274797542319,0.076226906442793591,0.39303556514836285,true,[],0.020580411990055308,true,,0.047034124413700348,true,,0.061392649938410294,true,
91,b6115066191904480b554f7dbadfa375be08490bdc0f470cb1d8dc944716e7d1,2020-11-05T13:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.068509124084955353,0.10107354931580984,0.11318296439799434,0.027716558071925794,0.07474841388036034,3.6995244112377557,true,[],0.056435743733693977,true,,0.026027821737909379,true,,0.076743065928614948,true,
92,c13587b72adb8829567fd37cea8570e28d0cc99f53c451b0eaa39d2a76f2a990,2020-11-12T20:00:00,2,TREND_UP,VOL_COMPRESSION,TREND_UP -> VOL_COMPRESSION,0.027081533620369518,0.049424677097627163,0.068739947750858107,0.036469466925662171,0.091950830711025236,2.5044081950908184,true,[],0.0033174737475631833,true,,-0.019006838795579972,true,,0.11020812191868021,true,
93,599b25df2c1c4dad32c1695f3d6e4926caa71b2da446e45f82621ee12b883f90,2020-11-22T10:00:00,2,VOL_COMPRESSION,RANGE,VOL_COMPRESSION -> RANGE,-0.023579060291766402,0.030942760549539372,0.12715263001908347,0.028440400248427984,0.092934881317251375,0.58860451164845606,true,[],0.031906828051480041,true,,0.060310486457502935,true,,0.0011435949489874645,true,
94,4f69ad04450bfd0f09e95c7cd5d6055ea72616a8eddc3cde46593c086c3369a6,2020-11-30T14:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.076980179780809621,0.15138894138446296,0.049455308405745455,0.035448349489213292,0.12301645525882643,1.7563824748798329,true,[],-0.009843675002643909,true,,-0.0066858905820266793,true,,-0.014953296637006694,true,
95,8190d065758f29911256f9b01f7dee4e8cb52c57ea9bbf3c3c08a89b04f82db3,2020-12-09T08:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.06040306490496522,-0.058623060996757508,-0.067329077788199881,0.036985808157187598,0.070851090726721522,-3.7522158838501238,true,[],0.027035914766082289,true,,0.023920733735064724,true,,0.08208169991909571,true,
96,e75278aad2f7c5f5b39cf333155aeb9f7068d9f6079fba1383f2502a4f700bc8,2020-12-16T14:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.068762690007825408,0.071313321713016575,0.11553326930149846,0.03910300953451578,0.070018402493503384,3.3162627106200904,true,[],0.10995076714826671,true,,0.11823688500655845,true,,0.13641680971823059,true,
97,f09301f83ea9a5da282ecef0da88a913788e659916337274fd42fd91425b47e7,2020-12-23T23:00:00,2,TREND_UP,RANGE,TREND_UP -> RANGE,-0.025289318684514412,-0.010626831356676273,0.083869887227679601,0.047011684589082448,0.12403619179642157,0.053943513821732222,true,[],0.02085905164070577,true,,0.13084059600133677,true,,0.21837880235924639,true,
98,92ff33d90927b42268d427b10a76100c61aa7f05ca7ee8f1d71623009789add2,2021-01-01T05:00:00,2,TREND_UP,VOL_COMPRESSION,TREND_UP -> VOL_COMPRESSION,0.0086827010534267467,0.10192908811323505,0.21461417058144219,0.03840955903004592,0.10887045173100859,1.5206006567633952,true,[],0.015010849736782871,true,,0.11802562773242631,true,,0.26204440190068568,true,
99,fd4b65cb92b55ece5ae880189bd5b57e83bd0c94d1f4c4eda61c2977382252ff,2021-01-08T05:00:00,2,VOL_EXPANSION,TREND_UP,VOL_EXPANSION -> TREND_UP,0.013119332294404294,0.22118846906481385,0.26204440190068568,0.07274031468019708,0.18826210535985086,1.59836020365751,true,[],0.034946893450900456,true,,-0.086637125456925382,true,,-0.0052996870253758368,true,
100,7b3450ae2ef34872705dd1ffac367133af24e7cfcfab9d814298c3ed950b60a7,2021-01-15T15:00:00,2,TREND_UP,VOL_EXPANSION,TREND_UP -> VOL_EXPANSION,-0.10644004600881216,0.049132870772243951,-0.1409107946379595,0.060012764885937632,0.22258927790987562,-0.66725903666754205,true,[],0.053019281746286409,true,,0.02493173754433144,true,,-0.089160481218751003,true,
101,cdc718a35bf6391c710af07eebac60010cfd00ca48289d51d4beed3f3856f9b0,2021-01-22T19:00:00,2,TREND_DOWN,RANGE,TREND_DOWN -> RANGE,0.03605398828033974,-0.074883610049967034,-0.044563050100050967,0.08734078506342334,0.16380392094224447,-0.73447041537522761,true,[],-0.038560260666062024,true,,-0.0074838125981870861,true,,0.019307773846045175,true,
102,63410e9ef266bb30889d6827cb2352c22e48ed5fc5d33fc22de0263384688c63,2021-01-29T19:00:00,2,TREND_UP,HIGH_VOL,TREND_UP -> HIGH_VOL,0.050016875744704689,0.062511709663823467,0.019307773846045175,0.14050821988393875,0.19510440472182158,1.1933719291010467,true,[],-0.00020864860183517393,true,,-0.01408518004899899,true,,0.092828931927356334,true,
103,1e6280c78d6626bc42ccf34a3e21479e0b895ecd061e575c18e63f619bb5b487,2021-02-06T01:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.057780753571701482,0.079251993402202861,0.12910652336118295,0.036646881810901526,0.10928585459330496,1.9092737158696271,true,[],-0.0049023013598596642,true,,0.17263030207915075,true,,0.20553799728563793,true,
104,582e230b3932a6864f51e203028acfea783e2afc25f3fa8aa66af7d23f47313f,2021-02-13T01:00:00,2,TREND_UP,VOL_COMPRESSION,TREND_UP -> VOL_COMPRESSION,-0.016453291756036378,0.029527290918898622,0.20553799728563793,0.040103596432246154,0.15771287018772145,1.0771390584303537,true,[],-0.0036326708703151565,true,,0.01232662023575248,true,,0.1643017620816607,true,
105,bb4c4c28c2b61c3db7ec28aefe2204bcfd60a6c194dda8145a31c1886df5ae1f,2021-02-20T05:00:00,2,TREND_UP,VOL_COMPRESSION,TREND_UP -> VOL_COMPRESSION,0.078822225377776306,0.1134902363698759,0.14954430969759525,0.033089343137474893,0.090631115434735995,2.2836407207108569,true,[],0.015593108568769082,true,,-0.10871147642011189,true,,-0.15362740367964217,true,
106,20bffc2fbe50f7df9e09ff3f265086dbda2ca069d61a75d6801ed497ffb6e5f6,2021-03-01T02:00:00,2,TREND_DOWN,RANGE,TREND_DOWN -> RANGE,0.023679574397126559,-0.017974558531121364,-0.2014081887848343,0.055367943895420532,0.20250173703805929,-0.70390498519809774,true,[],0.058289691468508244,true,,0.087978302325791943,true,,0.087017108504687579,true,
107,bee6d2e7deb591ced5406b38e0ffd0274191dd3a1a5eeff8a7716deff457570b,2021-03-08T18:00:00,2,TREND_UP,VOL_COMPRESSION,TREND_UP -> VOL_COMPRESSION,0.0082526301912373319,0.046903404423292903,0.046320510657886317,0.03545355473460983,0.11179757260971249,1.198713312642238,true,[],0.059138632394227029,true,,0.1240998232755894,true,,0.099965991471107921,true,
108,60b64691c7b18c68f09ce872831b98f534c68b2302515f365311590a7d784141,2021-03-17T06:00:00,2,TREND_DOWN,VOL_COMPRESSION,TREND_DOWN -> VOL_COMPRESSION,0.023371014125048783,-0.078760920817759789,0.044201604528534173,0.031111357094097826,0.10722119463101561,-0.50022384474900083,true,[],0.044994236005381529,true,,0.035512207877336492,true,,-0.030210700972155568,true,
109,fa10729629978aef7cebefa7821c60f7378eb308d0b77f1a12b4cc73cb9acabc,2021-03-24T06:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,0.024922288194353763,-0.043450917620778261,-0.030210700972155568,0.03713910035786433,0.10168292943490706,-1.4851426930190177,true,[],-0.031667686490247364,true,,0.0073098448146712951,true,,0.088295848851885211,true,
110,2f9e4f6a0e5e16aafb63c9d2d6211722f2b5cdc793d69ccb1d4f7c9817dd0105,2021-03-31T08:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.0012121226148603113,0.029907035305350656,0.029993352057692026,0.037835051510193084,0.097440102160407271,1.1144745276421957,true,[],0.014102362041218884,true,,0.017463292847428306,true,,-0.0045966909393791427,true,
111,90ed930e3a211933e8beb2ace130930d85ae4f782f08a1f79ed463e89f108e61,2021-04-07T11:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.038775115527526882,-0.017747595848128191,-0.029803591814946413,0.024812856715490154,0.056875665536713679,-3.0374026411418074,true,[],0.0024021179128982926,true,,0.071949583775595849,true,,0.13719781979973816,true,
112,84e306f014b440c7ef19b05d65b734c17c23fd5efaa4089ead14a229fa545eef,2021-04-14T13:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.015976387432355407,0.073572337371960131,0.11690692338651903,0.029090933016983209,0.075222870218831908,1.8705323145550294,true,[],-0.01290531367447858,true,,-0.043255843878418423,true,,-0.13761806929342979,true,
113,c8eaedb1aa9d677f7781fecc6d070b2fe24f1e478ac2f9abd79458150be4a417,2021-04-21T19:00:00,2,TREND_DOWN,VOL_COMPRESSION,TREND_DOWN -> VOL_COMPRESSION,-0.020409561519555044,-0.0056451019378836688,-0.11308717050071765,0.037110208205515256,0.11362194449885106,-0.99656279198000575,true,[],-0.04754675194977518,true,,-0.089348689351859981,true,,1.4056153613172042e-05,true,
114,61e34a1649dda47bf281bf5df726a48ab39c710941c481d46c936df5aabb78f2,2021-04-28T20:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,-0.013602326201662325,0.12306526822359225,-0.010102238593068592,0.03140532902056796,0.12393916427855634,0.96692138950294393,true,[],-0.027174758122162163,true,,0.058604912417857938,true,,0.043755041468531271,true,
115,b92660d4c5ca52c6ffe86cff7a7fac859db70a61b9e714ce7a37dd1f9769e8d9,2021-05-05T21:00:00,2,TREND_UP,VOL_COMPRESSION,TREND_UP -> VOL_COMPRESSION,0.04396475397001301,0.0025755213733970042,0.035446006401566983,0.043272550980308196,0.093696042089902079,0.45565134592159767,true,[],-0.0089138409297506212,true,,0.034830466333615119,true,,-0.04028472316249572,true,
116,cd4cfdf2c9b99f6c4d8e4e4cdc09895ef8721147a5daa19162fbf62fddd1b4ec,2021-05-12T23:00:00,2,TREND_DOWN,VOL_EXPANSION,TREND_DOWN -> VOL_EXPANSION,-0.13676404545438461,-0.16386985825449926,-0.15010995936532606,0.08191638622486562,0.12169045282473941,-5.5299390466196376,true,[],0.0038580985558071827,true,,-0.056588045420065444,true,,-0.29830631710761912,true,
117,9b260cce2d94a9f79b81ae54f2058d91717072640f9956af02d0c05245836c69,2021-05-20T10:00:00,2,HIGH_VOL,TREND_DOWN,HIGH_VOL -> TREND_DOWN,0.027854536419042633,-0.096803968191717688,-0.19498832571697,0.18830314354281302,0.24939705818565391,-1.2340218361049908,true,[],0.0080792843458614583,true,,-0.14423884240307264,true,,-0.030122353644198522,true,
118,69e498fc2d7d39c8ce5541a449be13489daedb7011fc2a6354e127f3de3f7d4b,2021-05-27T23:00:00,2,TREND_UP,RANGE,TREND_UP -> RANGE,-0.018917685799264616,-0.0083083882636612576,-0.052207978506997613,0.054074439315324879,0.20241631020213055,0.37720000877023879,true,[],-0.077531073334861977,true,,-0.077840253825429154,true,,0.017779947265208963,true,
119,a3390b66cb38c66266c43709ba1fb884ec717c61802f800fb6f23d2bb8fa1206,2021-06-04T01:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.016585295608476734,0.019287785558569651,-0.0070050709094616808,0.045680886594982241,0.13703729280121527,1.0677564881495172,true,[],-0.0055539576623478354,true,,-0.032968111622547827,true,,-0.043547634951904626,true,
120,d46e10167def7b8bc2d842d1e58e160e25f99d9e37ed626ecab26bab199fb03f,2021-06-11T20:00:00,2,TREND_UP,VOL_COMPRESSION,TREND_UP -> VOL_COMPRESSION,0.018104227939085529,0.099208015756190218,0.0025469075729911998,0.035531059113378276,0.13578351844455053,0.90193963257998866,true,[],-0.031104241221794202,true,,0.070063043365297339,true,,-0.045182143625263613,true,
121,94c76da400b4102824357dc74542ecb444d6e34542282a84c16372ae8a2b0641,2021-06-19T11:00:00,2,TREND_DOWN,VOL_COMPRESSION,TREND_DOWN -> VOL_COMPRESSION,-0.051290567738386285,-0.084199446119794921,0.0087865693076124383,0.045424360651585165,0.10778833989368151,-1.233794522364448,true,[],-0.059174430724285451,true,,-0.14104662771489199,true,,-0.12269644054785749,true,
122,d6c16032332817bed93e6c631ec756cbc9fbbae9b92a354bee58ee737dc60b3b,2021-06-27T02:00:00,2,TREND_DOWN,RANGE,TREND_DOWN -> RANGE,0.035406561415137809,0.018182973091300979,-0.07310386399045779,0.064666185807377805,0.16962900867373926,-0.057135864124491231,true,[],0.038367683753959908,true,,0.078356425928029619,true,,0.0441970779251981,true,
123,08431e780724f9219467d99645f8ba64983624c02058d379bdfe17b09b92289b,2021-07-06T09:00:00,2,VOL_COMPRESSION,RANGE,VOL_COMPRESSION -> RANGE,-0.0033211338127662271,-0.012392444261190731,-0.029487958923034505,0.051784283381623622,0.098893723542933618,-0.23563375231870315,true,[],0.014201656680376739,true,,-0.038462785015807424,true,,-0.027841923180910017,true,
124,8197adff830fa8c70c7374d90678cb79ae84be234a6fffa20a4d90cfa178fd90,2021-07-20T04:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.067934560833245797,-0.056556084122872857,-0.11048200883889751,0.034393252710755051,0.079001716136248387,-3.2901251688045723,true,[],0.03453591552287516,true,,0.097467280048491436,true,,0.22065359435555634,true,
125,1f50672f19730e67ae6847c64a860fe4adacc795cbc29703aacd68420158c135,2021-07-29T15:00:00,2,TREND_UP,VOL_COMPRESSION,TREND_UP -> VOL_COMPRESSION,0.0061600863315240959,0.03527098913269671,0.20575903677443147,0.056954922497700428,0.12571603683964713,1.2686777182146358,true,[],-0.021828906584341938,true,,0.032993046093922632,true,,-0.029954501833953828,true,
126,c40911434d612c7a1e0b6b28aa9d59b561edd6f6284f09217b721cd3f1e65a58,2021-08-05T17:00:00,2,TREND_DOWN,TREND_UP,TREND_DOWN -> TREND_UP,0.03436917544825395,0.026390209291049738,0.02842139073169506,0.048470665167099899,0.093156592237851818,0.72273962337713749,true,[],0.051648768721113479,true,,0.069557839812537853,true,,0.079560053226708768,true,
127,b00162a934bb2f59890740c0a6b17fffe057f4b23e20220e5caf5fd21363b02a,2021-08-17T20:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.024029340588620711,-0.036839488943193999,-0.014439147184888926,0.030010458832229626,0.076015298597425715,-1.4241492862661396,true,[],-0.0099253825765205986,true,,0.078682768563743455,true,,0.072087825655305776,true,
128,6a2d068f516da74901b96d87dfb3dead06c7608732ef3928388fcd75244fd2a6,2021-08-26T05:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.030737099610563749,-0.065444937815024792,0.058076166980176792,0.039947632421326908,0.079671457546978811,-1.0362932933082476,true,[],0.0011211049152432622,true,,0.026839880401698216,true,,0.049812030021834902,true,
129,c0ac9fdfe21fb66ce1b9fbeaca3a93a4f9999aa72ada2f0b1294462f9e148f5e,2021-09-03T14:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.023526897321346468,0.070665751518557571,0.052417014454746773,0.030460594856173018,0.072488332392665722,2.3912193896343061,true,[],-0.01441334558293845,true,,0.019421550911259099,true,,-0.11701683634528511,true,
130,e4220eff128aced2a7a4919f260b0d1da84e7bfdf8e701cc4871e6da7c6492c3,2021-09-10T14:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.039747969819030955,-0.051325859322313129,-0.11701683634528511,0.027497799657905355,0.10049928305713128,-1.6344843187741487,true,[],0.012344901800464473,true,,-0.025913437765529578,true,,0.051414906095610648,true,
131,adccbadc733ab09623aedb0482e9cea73dedfb3a07308d068d21eedc70f77f82,2021-09-20T02:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.04390397031468686,-0.038555775549851158,0.021905664226922139,0.03648826877349013,0.091287332190397932,-1.0095485596269189,true,[],-0.068862202499470712,true,,-0.049755690189814059,true,,-0.039139112036275403,true,
132,1ae7c364344fc320cb0aa2f0a055e9f5325e199aba7cf74d72bb0200da614745,2021-09-27T04:00:00,2,TREND_UP,VOL_COMPRESSION,TREND_UP -> VOL_COMPRESSION,0.041448460459920622,-0.0056534580511739827,-0.036184602925109013,0.051812537403698823,0.12765761382512755,0.94676340358807054,true,[],-0.032031183905523286,true,,-0.012014651670447662,true,,0.081513659516518455,true,
133,fd75f8d0f3fc6034f9063cd32ed6678be106acd52148743f40dc738bcf9ea1cb,2021-10-04T16:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.011013662769711734,0.021108090918321862,0.12074807761747013,0.037039788194594588,0.092953076379738125,1.2999153804408803,true,[],0.030929721098451816,true,,0.10831291531503429,true,,0.1642860940646084,true,
134,505f127d05003fa41b11736977a44b13d9f2d5be941b769d82b5bdd045434efa,2021-10-12T20:00:00,2,VOL_COMPRESSION,RANGE,VOL_COMPRESSION -> RANGE,-0.035159740944260852,0.012350496452916237,0.072672520102148058,0.024793493826307685,0.080129651123447235,0.27338689838453245,true,[],0.028872971289939556,true,,0.12189396629397863,true,,0.14705983589903973,true,
135,6928cf9fe07e45dd81a01bdfb5a7f0465df8a4e25b458a2954cf8b32770b3c7d,2021-10-21T11:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.015532190967032355,0.061932531219298509,0.11741001380395658,0.039299125428515325,0.090286458206149528,1.3015960473372219,true,[],-0.022077228164787091,true,,-0.07257359643734751,true,,-0.060658772137616848,true,
136,b468aae5eabe6c761a43c034b10db5fbf6fd56f6ed17ab4ffd3aebc70bd19d92,2021-10-28T18:00:00,2,VOL_COMPRESSION,RANGE,VOL_COMPRESSION -> RANGE,0.023354224030919815,-0.048010525664245379,-0.041884907899688288,0.037199973785993004,0.080838094567519142,-0.83706317999918245,true,[],0.031789180154450807,true,,0.009705079122366388,true,,0.010484610450757515,true,
137,c0681e4bed0eef5cb9da1d5f63914090f659edf1360216d01444815cbb122003,2021-11-10T20:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,-0.023073436629478108,0.048897825467093869,0.047720720279495817,0.037628421380220191,0.073749301788212332,0.76912960793869212,true,[],-0.015440997885337886,true,,-0.022318452809794369,true,,-0.085552924488713739,true,
138,edde8392728fe22b2bd451fdabc537c47c8fdf82740cda4c4c57c3a794c593d7,2021-11-18T15:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.026714486130030982,-0.10142923060491268,-0.10958938069741324,0.029987703560929585,0.075597348753277574,-2.1299351454053843,true,[],-0.0023134388629542121,true,,0.019732840655980313,true,,0.016802336838338993,true,
139,15197f40cf0c1a6ec35a92fd6ebb9e28fe807eb11fc07c457fe0aef5300c9d89,2021-11-26T08:00:00,2,VOL_COMPRESSION,RANGE,VOL_COMPRESSION -> RANGE,-0.042189109274833263,-0.018342535785008364,-0.03243098096364775,0.037808619886843586,0.085550143179802404,-2.5292912026572738,true,[],-0.0025340855130417091,true,,0.036880347724872697,true,,0.024890336882610564,true,
140,4b6f8b76b4e2a06f1f466eb2a98501fa50c8b3206947f7c3f79f5872b7fe301a,2021-12-03T19:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.050685303317819876,-0.069068774351875306,-0.0099044097222150199,0.032777763647203327,0.087794027738924071,-1.8668200669687072,true,[],-0.086614546248296301,true,,-0.091010510167645858,true,,-0.11225786595592771,true,
141,b9a92c8800e7c691c1f89461c8bcaa71be546b7120024b2c6626de11572993f9,2021-12-11T11:00:00,2,TREND_DOWN,VOL_COMPRESSION,TREND_DOWN -> VOL_COMPRESSION,-0.0098063621649363726,-0.019834425776742784,0.035302463305490854,0.041714109798215944,0.10150021772544517,-0.9096734325624819,true,[],0.018419843844088055,true,,-0.013224736338443514,true,,-0.024606395531841851,true,
142,c33b6efe6eba116f3997b73b41a19b72f629c51cf9289660289fc91c50b4159f,2021-12-20T01:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,0.00060708133257477749,-0.02591776985213055,-0.041867832393165022,0.031753042476718916,0.086986331630564781,-1.0585608400365873,true,[],0.0069133319109507358,true,,0.039046753298254938,true,,0.085845780773014815,true,
143,7a4ca104388cfdec940f53f7088f4647727402f19284fc44efe982493cdae3ba,2021-12-29T23:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.022802831093331383,-0.089097963561174776,-0.044967254811104709,0.034825967780159992,0.065410674195131135,-2.475081066129373,true,[],0.013908054360722864,true,,0.026798364373096937,true,,-0.067544115373612851,true,
144,e223e6a29a619c5b7cfc07802a24de845cf407067b03dbbae50f13f5ef95b5fb,2022-01-06T08:00:00,2,TREND_DOWN,VOL_COMPRESSION,TREND_DOWN -> VOL_COMPRESSION,-0.080166788041863279,-0.08734159712916334,-0.083573058944795858,0.04067290626674179,0.078209511108848287,-3.2182129483129165,true,[],-0.023026904278973973,true,,-0.032777295575356163,true,,0.019948790005591903,true,
145,8dc24a242e78f6382a0b031a3dcb1e8932752130565ca383ad80f0bb9ee3b817,2022-01-20T21:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,-0.0096635189529838423,-0.010195257132271733,-0.036032596584257948,0.041034988568426717,0.068665063761001052,-2.1288515299083937,true,[],-0.11915508524421213,true,,-0.15565964813119965,true,,-0.13267476371995504,true,
146,a86770a1f850c5758b117f8485f37029c4cf2036cd3b040573e6a0beab18ae75,2022-01-28T01:00:00,2,TREND_DOWN,RANGE,TREND_DOWN -> RANGE,0.027486487828673727,0.02090459490265343,-0.074947534421274012,0.038734084019590158,0.1419401341453298,0.3951660014431192,true,[],0.01786376932791009,true,,-0.0015137157417216872,true,,0.0082394339181433469,true,
147,8b14fe48f430259091cf03a5ecac842bde628d70fd7268d7f787d3b1c9f20b7f,2022-02-04T15:00:00,2,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.067249807953672525,0.02192386615559604,0.059772374295033494,0.052308236740984171,0.087798879078802766,2.6721676090705562,true,[],0.056534221350753276,true,,0.10514682437479096,true,,0.10108871761021621,true,
148,2b7cb959df2e5e24dfc7a112d7d7b06eeee3c5edf55014b60d92a0ccb2ef3188,2022-02-11T19:00:00,2,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.037709777116377421,-0.0062879073559354223,0.048089079521569433,0.034338006039542728,0.089072154562668787,-0.25879840378868008,true,[],-0.0019432448180298698,true,,-0.014646458523229808,true,,-0.060757834481383395,true,
149,180edb97d3a0ac70edd3c6e3a6cf9f35a6fd530c2bfeb28b2cca013a439fca38,2022-02-18T22:00:00,2,TREND_DOWN,VOL_COMPRESSION,TREND_DOWN -> VOL_COMPRESSION,-0.019215850849139807,-0.1008473578860033,-0.053747583132068968,0.027146055981454347,0.069256422105279283,-2.1411220120479202,true,[],0.0019245992297528046,true,,-0.061931110663277028,true,,-0.012666894373711837,true,
150,2d3dd4eba245a4025e0ec0d585b00cbada5a64b9e152788b8bb1ea7c125e983f,2022-02-26T05:00:00,2,TREND_UP,VOL_COMPRESSION,TREND_UP -> VOL_COMPRESSION,0.014604127229019196,0.026721077526553311,-0.031206301289960433,0.038092591940228335,0.11506680756063287,0.60747057032080343,true,[],-0.010705970366572634,true,,0.10207116061523036,true,,-0.00018859304265448051,true,
151,cd8a392d9ee054e10eefea1ce23bf3b818ca88c7febd68650a155601b3419a52,2022-03-05T05:00:00,2,TREND_DOWN,VOL_COMPRESSION,TREND_DOWN -> VOL_COMPRESSION,-0.058489392346752371,-0.12691257812477685,-0.00018859304265448051,0.032348638725719539,0.11570567270633013,-0.99060910024016369,true,[],0.012126933502402534,true,,-0.017332403456283438,true,,0.00398873882970206,true,
