policy,family,profile,band,role,scenario,period,first_date,last_date,days,total_return,executed_rebalances,skipped_rebalances,cagr,cash_excess_sharpe,max_drawdown,annual_volatility,calmar,certainty_equivalent_gamma3,terminal_nav,mean_risky_exposure,annual_one_way_turnover,annual_arithmetic_execution_drag,worst_day,longest_underwater_days
allocation_vol40_band2,allocation,0.40000000000000002,0.02,comparator,cost_stress,2025,2025-01-01,2025-12-31,365,-0.082570898622948419,173,192,-0.082842369500175428,0.0023883574609877114,-0.35205347572029588,0.41809791858608858,-0.23531189212286924,-0.26121023700575086,0.91742910137705158,0.74703538893227905,4.4835123506476675,0.033626437787813435,-0.093467444873560068,190
allocation_vol40_band2,allocation,0.40000000000000002,0.02,comparator,cost_stress,2026,2026-01-01,2026-08-26,238,-0.16189741519652812,96,142,-0.23828891758447468,-0.36605228535303508,-0.46357599986288145,0.45652306509120749,-0.51402341289229125,-0.47973127473341526,0.83810258480347188,0.81599197262059731,4.9792425472837119,0.037344127409637488,-0.12403196237852765,224
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,comparator,cost_stress,full_forward,2025-01-01,2026-08-26,603,-0.15991424044745806,190,413,-0.100326237264172,-0.16779959973670525,-0.44970109341561049,0.32132021291204155,-0.22309538209517144,-0.20878742195271308,0.84008575955254194,0.58893517575508125,6.3772945976427593,0.047829805883398836,-0.079896043120213589,378
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,comparator,cost_stress,2025,2025-01-01,2025-12-31,365,-0.078063097495043365,136,229,-0.078320388654665396,-0.045113069899535459,-0.28960413375273653,0.36083890720550232,-0.2704394707346795,-0.21158562627312549,0.92193690250495663,0.67133282657855253,6.3540750017811156,0.047655771504204011,-0.079896043120213589,191
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,comparator,cost_stress,2026,2026-01-01,2026-08-26,238,-0.088781718933279685,54,184,-0.13349208653882894,-0.4474115478297257,-0.28242616972652146,0.2495260874835957,-0.47266188777085288,-0.20503575552723771,0.91121828106672031,0.46256903058463167,6.439865177774748,0.048298912718463462,-0.061077916765938989,224
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,candidate,cost_stress,full_forward,2025-01-01,2026-08-26,603,-0.025273899186614712,167,436,-0.015411488043357902,0.073329409069800955,-0.30582856066393749,0.26424842027766432,-0.050392572916997627,-0.085363660922272183,0.97472610081338529,0.41641834152220542,8.1669469705013054,0.061252195435344575,-0.079896043120213478,378
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,candidate,cost_stress,2025,2025-01-01,2025-12-31,365,0.020794490239933072,144,221,0.020866639810227516,0.22811544637562628,-0.26811813140141383,0.33340011461932118,0.07782629134837199,-0.09067973867419335,1.0207944902399331,0.61754089744485197,7.9379787576886969,0.059535012944076128,-0.079896043120213478,184
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,candidate,cost_stress,2026,2026-01-01,2026-08-26,238,-0.045129935424828349,23,215,-0.068696274422225145,-0.83059702345146535,-0.086957604135277644,0.081318273973488925,-0.78999732231992237,-0.077461708837631774,0.95487006457517165,0.10797408559041569,8.5530709217008454,0.064148003968074796,-0.015724396767127891,131
btc_buy_hold,btc_buy_hold,,0,comparator,cost_stress,full_forward,2025-01-01,2026-08-26,603,-0.17129454922056009,2,0,-0.1077405661146692,-0.039113473185387805,-0.53075779531589362,0.43952161086015545,-0.20299384590393954,-0.30696008636043615,0.82870545077943991,0.99834162520729341,1.2089385670593431,0.009067038673466879,-0.13982574865064745,324
btc_buy_hold,btc_buy_hold,,0,comparator,cost_stress,2025,2025-01-01,2025-12-31,365,-0.069642927356561968,1,0,-0.069873528979568444,0.036759044674357554,-0.32100754577710666,0.4193179976787817,-0.2176694283320228,-0.24832764575657768,0.93035707264343803,0.999999999999997,0.99596433343331292,0.0074697325007498467,-0.085973995995140218,116
btc_buy_hold,btc_buy_hold,,0,comparator,cost_stress,2026,2026-01-01,2026-08-26,238,-0.10926086859873552,1,0,-0.1633215698291669,-0.14305378012396694,-0.3963814819139071,0.46971565428680595,-0.4120312811803854,-0.39814379375225339,0.89073913140126448,0.995798319327727,1.5411392405063233,0.011558542831873913,-0.13982574865064745,224
eth_buy_hold,eth_buy_hold,,0,comparator,cost_stress,full_forward,2025-01-01,2026-08-26,603,-0.27753489205434878,2,0,-0.17900538908135621,0.076281194818339004,-0.67602727250146766,0.71250248802026284,-0.26479018874340987,-0.70713915205537259,0.72246510794565122,0.99834162520729275,1.2089385670593429,0.0090670392529450701,-0.14945628087722751,369
eth_buy_hold,eth_buy_hold,,0,comparator,cost_stress,2025,2025-01-01,2025-12-31,365,-0.11582745564302821,1,0,-0.11620115527579666,0.20702504924870088,-0.60096401481264405,0.75129220322212809,-0.19335792561892981,-0.69112365656131314,0.88417254435697179,0.99999999999999656,0.99596433343331292,0.0074697325007498467,-0.14726074992356153,194
eth_buy_hold,eth_buy_hold,,0,comparator,cost_stress,2026,2026-01-01,2026-08-26,238,-0.18289126646533005,1,0,-0.26749424963613544,-0.15512464086240629,-0.53345037885788027,0.64998898250610859,-0.50144167149874719,-0.73455782354477051,0.81710873353466995,0.99579831932772633,1.5411392405063227,0.01155854430379742,-0.14945628087722751,224
mix_buy_hold,mix_buy_hold,,0,comparator,cost_stress,full_forward,2025-01-01,2026-08-26,603,-0.22441472063745449,2,0,-0.14289267015787233,-0.01663865194143636,-0.60040275877148952,0.53892381439752235,-0.23799469284626756,-0.44462528235787435,0.77558527936254551,0.99834162520729308,1.2089385670593429,0.0090670389433616001,-0.14417358606028552,378
mix_buy_hold,mix_buy_hold,,0,comparator,cost_stress,2025,2025-01-01,2025-12-31,365,-0.092735191499797476,1,0,-0.09303835456456877,0.087966100389315849,-0.42865418260027377,0.53901949754124545,-0.21704758367266039,-0.38839758486191323,0.90726480850020252,0.99999999999999689,0.99596433343331292,0.0074697325007498467,-0.11221556239604025,189
mix_buy_hold,mix_buy_hold,,0,comparator,cost_stress,2026,2026-01-01,2026-08-26,238,-0.14513902435534443,1,0,-0.21468938054676445,-0.17677175065298281,-0.46324058196593421,0.53988143438265379,-0.46345115023310346,-0.53264373108747287,0.85486097564465557,0.99579831932772656,1.5411392405063231,0.011558543517429279,-0.14417358606028552,224
usd_cash,usd_cash,,0,comparator,cost_stress,full_forward,2025-01-01,2026-08-26,603,0,2,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,comparator,cost_stress,2025,2025-01-01,2025-12-31,365,0,1,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,comparator,cost_stress,2026,2026-01-01,2026-08-26,238,0,1,0,0,,0,0,,0,1,0,0,0,0,0
trend_vol20_exact,trend,0.20000000000000001,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.070176309673388837,602,0,-0.043185436601278604,-0.20941053085129019,-0.20117137164161514,0.1538697772498927,-0.21466989188806171,-0.067735814262267213,0.92982369032661116,0.26591626804309726,7.621715448406845,0.022865175524251841,-0.040242747841917059,378
trend_vol20_exact,trend,0.20000000000000001,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.011119580642630411,364,0,-0.011157552192694209,0.035699529977752893,-0.1579555505678174,0.18978647924778555,-0.070637291013738515,-0.047253073452626713,0.98888041935736959,0.37394393719959074,7.4774777233634238,0.022432482409849304,-0.040242747841917059,184
trend_vol20_exact,trend,0.20000000000000001,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.059720799274330605,238,0,-0.090536967969472748,-1.3279914421903136,-0.099597101714621772,0.069299123597592285,-0.90903215465938692,-0.099232195885982935,0.9402792007256694,0.10024358215183624,7.8754042558507802,0.023626211259132765,-0.023095224633882694,131
allocation_vol20_exact,allocation,0.20000000000000001,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.062677227885676645,602,0,-0.038510860028802663,-0.063578095420325068,-0.34170884752035202,0.22385519773562076,-0.11270079867191315,-0.089399011451851834,0.93732277211432335,0.39149606204041848,3.6278829394123187,0.010883642389392706,-0.062652682097690593,378
allocation_vol20_exact,allocation,0.20000000000000001,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.018989492371014882,364,0,-0.019054078293396781,0.013953985610552421,-0.18519003381659305,0.21062633105353129,-0.10288932887321248,-0.063606100206883218,0.98101050762898512,0.37440897149805868,3.2836880330908134,0.0098510678836914809,-0.046796309757715981,190
allocation_vol20_exact,allocation,0.20000000000000001,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.044533402216303419,238,0,-0.067799471607608908,-0.16680188364301018,-0.264921824810599,0.24320182009364938,-0.25592256000833791,-0.1292872096423249,0.95546659778369658,0.4177010538385752,4.171827364899408,0.012515459952534643,-0.062652682097690593,224
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.061406210422947138,602,0,-0.0377200271390572,-0.12744291833840857,-0.26801592579659572,0.17755968045304366,-0.14073800662011374,-0.069919884040051644,0.93859378957705286,0.32872423673558632,5.4252583593240988,0.016275787391334832,-0.04024274784191717,378
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.01412932819233792,364,0,-0.014177503649022705,0.027121509009101527,-0.16468249850628491,0.19832899694974113,-0.086089923201411941,-0.053622604869097173,0.98587067180766208,0.37417613276300321,5.205935144626423,0.015617839631431447,-0.04024274784191717,187
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.047954446341247792,238,0,-0.07293840776355065,-0.46770574836167939,-0.17083687993041119,0.14022003763388774,-0.42694766957381469,-0.095074206067933653,0.95204555365875221,0.25901859787000986,5.7850005893210525,0.017354980522120349,-0.031332043419618816,224
state_rule_vol20_exact,state_rule,0.20000000000000001,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.058652802597281339,602,0,-0.036008287150903207,-0.15634006135044973,-0.20038420852403271,0.15613062801894012,-0.17969623163486267,-0.060974631471548316,0.94134719740271866,0.26021755081197168,6.8117251006045985,0.020435178986063507,-0.040242747841917059,378
state_rule_vol20_exact,state_rule,0.20000000000000001,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,0.0011358293113654661,364,0,0.0011397320460377891,0.10208025951730386,-0.15712580272149745,0.19280841236043667,0.007253627515640718,-0.036080693044555565,1.0011358293113655,0.36452934407529286,6.1378783019981507,0.018413641981306995,-0.040242747841917059,184
state_rule_vol20_exact,state_rule,0.20000000000000001,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.059720799274333936,238,0,-0.090536967969477633,-1.3279914421903805,-0.099597101714622993,0.069299123597592258,-0.90903215465942477,-0.099232195885987515,0.94027920072566606,0.10024358215183628,7.8754042558508095,0.023626211259132855,-0.023095224633882805,131
trend_vol20_band2,trend,0.20000000000000001,0.02,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.0659680071781652,172,430,-0.0405603599597536,-0.19424512043864875,-0.19720203031710981,0.1527252491388677,-0.20567922092146163,-0.064653636999795816,0.9340319928218348,0.26372327849903088,6.9967123098510653,0.020990164748354037,-0.039098365992006223,378
trend_vol20_band2,trend,0.20000000000000001,0.02,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.0060527315569537388,149,215,-0.0060734537884223894,0.06151215988034775,-0.15314705143357976,0.18814248815140133,-0.039657660605084917,-0.041523342960244854,0.99394726844304626,0.37061757488463948,6.6816069771309756,0.02004486638653008,-0.039098365992006223,184
trend_vol20_band2,trend,0.20000000000000001,0.02,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.060280135097171672,23,215,-0.091370596984348462,-1.3322913925396709,-0.099027529044553031,0.069737824525428149,-0.92267875272582367,-0.100206149603979,0.93971986490282833,0.099788748327824445,7.5101935479099833,0.022530581492878409,-0.022779686526751552,131
allocation_vol20_band2,allocation,0.20000000000000001,0.02,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.052081538549724415,245,357,-0.031930998128707144,-0.036887834556581164,-0.33382582337375988,0.22067433699705638,-0.095651671898840454,-0.08118594294766629,0.94791846145027558,0.38655789007048652,2.7476171006623527,0.0082428470354264771,-0.060296733594959462,378
allocation_vol20_band2,allocation,0.20000000000000001,0.02,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.013118400120711304,152,212,-0.013163151767963344,0.040084198372572329,-0.18292249124203985,0.20789813800693546,-0.071960269503142132,-0.056499023474967755,0.9868815998792887,0.36980618662266823,2.3732908448928072,0.0071198761720782386,-0.046798325314273193,189
allocation_vol20_band2,allocation,0.20000000000000001,0.02,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.039481066861290381,93,145,-0.060191860668009967,-0.13953733424938247,-0.25845910192575505,0.23939382953638033,-0.23288737064984724,-0.11936848523939789,0.96051893313870962,0.41224852771104803,3.3341250086825092,0.010002358602068615,-0.060296733594959462,224
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.05999233327875364,177,425,-0.036840800966546405,-0.12532404673051245,-0.26391671972426056,0.17578720842732276,-0.13959252375157424,-0.06838207829357866,0.94000766672124636,0.32635213186971568,4.45300844857484,0.013359039574803718,-0.03909836599200589,378
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.012730474465852848,136,228,-0.012773911339638788,0.03260384863106492,-0.16312237497755722,0.19631941989314383,-0.078308762616999997,-0.051411203291236253,0.98726952553414715,0.37135590861380696,4.3084577191077802,0.012925407188591604,-0.03909836599200589,187
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.047871282958247607,41,197,-0.072813601853831122,-0.47257416956246406,-0.17091675254881455,0.13888345226153412,-0.42601793427496376,-0.094565652086585336,0.95212871704175239,0.2573337347621808,4.693807916822033,0.014081407626094909,-0.031062440203855846,224
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.05812770493372621,162,440,-0.035682067845169363,-0.15643145208054329,-0.19861251883373021,0.15500654037360367,-0.17965669059884812,-0.060288439530514618,0.94187229506627379,0.25781503856567217,6.0970145056283327,0.018291042818795768,-0.039098365992006001,378
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,delay_one_day,2025,2025-01-01,2025-12-31,365,0.0022905019291763473,139,225,0.0022983766961284235,0.10734587463766389,-0.15463494303810299,0.19119760313522943,0.014863242750780395,-0.034310511229808896,1.0022905019291763,0.36085683877555647,5.1936452239933812,0.015580933964568326,-0.039098365992006001,185
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.060280135097171672,23,215,-0.091370596984348462,-1.3322913925396918,-0.099027529044552143,0.069737824525427816,-0.92267875272583189,-0.10020614960397996,0.93971986490282833,0.099788748327824445,7.5101935479099824,0.022530581492878406,-0.022779686526751552,131
trend_vol40_exact,trend,0.40000000000000002,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.15052322439301324,602,0,-0.094237643504382351,-0.2655677477194377,-0.30662791345917684,0.25210846568026213,-0.3073355013288076,-0.16228989511319425,0.84947677560698676,0.40138460595830061,9.5005292391148792,0.02850168552205698,-0.08049746259816537,378
trend_vol40_exact,trend,0.40000000000000002,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.09422474517756696,364,0,-0.094532519808976923,-0.15092367026329742,-0.26676156013741825,0.31895247287540651,-0.35437084623541676,-0.20073349777591656,0.90577525482243304,0.5946878718828873,9.9169172137525408,0.029750908993669178,-0.08049746259816537,194
trend_vol40_exact,trend,0.40000000000000002,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.062155020150647111,238,0,-0.094162950020430736,-1.3290956281231574,-0.10262030241929632,0.072083521701012829,-0.91758597276092912,-0.10359994470376749,0.93784497984935289,0.10493211830084621,8.9011001524946529,0.026703307217648603,-0.023095224633882694,108
allocation_vol40_exact,allocation,0.40000000000000002,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.21393434010832901,602,0,-0.1358841208738506,-0.1145165719086597,-0.57600356643523598,0.43770378696057494,-0.23590847139160723,-0.33750124487360594,0.78606565989167099,0.77709015576505169,5.7554569201229553,0.01726637274158152,-0.12529787491287547,378
allocation_vol40_exact,allocation,0.40000000000000002,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.076631189739857497,364,0,-0.076883960789603245,0.020680474381530773,-0.3451638953628996,0.42117845827984157,-0.22274624264733345,-0.25737677026196754,0.9233688102601425,0.74883793591381032,5.6969160840541928,0.017090770034259482,-0.093485837793865323,190
allocation_vol40_exact,allocation,0.40000000000000002,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.14869805958659943,238,0,-0.21972242006627729,-0.30329123691290255,-0.46222453703196276,0.46276882376604267,-0.47535862435421405,-0.46158620533944217,0.85130194041340057,0.82041813999069479,5.869652368431618,0.017608928683382378,-0.12529787491287547,224
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.16608480353487798,602,0,-0.10434145330895017,-0.18105440360827527,-0.44684281329468944,0.3216928483799455,-0.23350818275360238,-0.21347333985668232,0.83391519646512202,0.5892039929104339,7.5332888684151138,0.022599908088820106,-0.080497462598165481,378
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.080766582876856008,364,0,-0.081032387244302728,-0.052569583473798857,-0.2873407199015936,0.36147343215430267,-0.28200801916294399,-0.21499707099531307,0.91923341712314399,0.67174892625600946,7.5716080406446515,0.022714921240595778,-0.080497462598165481,191
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.092814533358717699,238,0,-0.13939517791960998,-0.47496850060461987,-0.28514695695432479,0.24933241645699428,-0.48885381562019781,-0.21167502484113127,0.9071854666412823,0.46261197328381631,7.5062218227478743,0.022518621678872742,-0.062652682097690815,224
state_rule_vol40_exact,state_rule,0.40000000000000002,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.084263748032398,602,0,-0.052007171534909413,-0.065415315800331053,-0.29957130744693861,0.26741699953754844,-0.17360531613703076,-0.12476094493762349,0.915736251967602,0.41516413697905113,8.8657117898687261,0.026597160274777685,-0.080497462598165259,378
state_rule_vol40_exact,state_rule,0.40000000000000002,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.023573968360210862,364,0,-0.023653957847349805,0.099052266525558152,-0.25929922514647263,0.33892229035427945,-0.091222632207975884,-0.1387314573128611,0.97642603163978914,0.61745241217196267,8.8670268169223405,0.026601117238553337,-0.080497462598165259,190
state_rule_vol40_exact,state_rule,0.40000000000000002,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.062155020150647111,238,0,-0.094162950020430736,-1.3290956281231632,-0.10262030241929609,0.072083521701012662,-0.91758597276093112,-0.10359994470376763,0.93784497984935289,0.10493211830084627,8.9011001524946938,0.026703307217648731,-0.023095224633882583,108
trend_vol40_band2,trend,0.40000000000000002,0.02,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.14687562391200459,149,453,-0.091879894139759943,-0.25627082318969308,-0.30570411028219036,0.25162160974157594,-0.30055171340335318,-0.15945342879420227,0.85312437608799541,0.40074383590150142,8.7503477599430273,0.026251138562073558,-0.080497462598165481,378
trend_vol40_band2,trend,0.40000000000000002,0.02,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.089848679280095989,127,237,-0.090142881912877115,-0.13683260777019407,-0.26535174418117469,0.31824513691682432,-0.33971090784061364,-0.19546626275132395,0.91015132071990401,0.59378866157959298,8.8954225467205141,0.026686418206443605,-0.080497462598165481,194
trend_vol40_band2,trend,0.40000000000000002,0.02,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.062656553183707553,22,216,-0.094909394643850176,-1.3312752377592081,-0.10178893193232097,0.072556362089652743,-0.9324137000175523,-0.10448912671137287,0.93734344681629245,0.10468769568089914,8.5644537741748312,0.025693372097986548,-0.022779686526751552,131
allocation_vol40_band2,allocation,0.40000000000000002,0.02,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.20555321955029804,306,296,-0.13030581924942275,-0.10236979520534067,-0.57223935427514427,0.43565760126393854,-0.22771208983779376,-0.32929449772961272,0.79444678044970196,0.77365381892612961,4.8771574667994173,0.014631485640690499,-0.12506288666068455,378
allocation_vol40_band2,allocation,0.40000000000000002,0.02,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.071340621576843843,212,152,-0.071576625612749134,0.032616827077390338,-0.34388273276874259,0.41939886427185386,-0.20814254044236538,-0.25016365079637237,0.92865937842315616,0.74585928782131206,4.8529603447644503,0.014558905403957739,-0.093484872276089814,190
allocation_vol40_band2,allocation,0.40000000000000002,0.02,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.14452295544717642,94,144,-0.21381700835403583,-0.29103107854089105,-0.45911942469988209,0.46034104615272825,-0.46571109138717898,-0.45184436931795313,0.85547704455282358,0.81627988553645903,4.934899702611772,0.014804695310780861,-0.12506288666068455,224
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.15855126892856442,192,410,-0.099440910736983357,-0.1648120269135844,-0.44579680870561611,0.32125878488525655,-0.2230633077560894,-0.20775812179966169,0.84144873107143558,0.58808120682349063,6.3217111338145653,0.018965176337303987,-0.08049746259816537,378
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.074319820751084564,142,222,-0.074565279357010072,-0.033758965690774079,-0.28606776709229753,0.36101469266702235,-0.26065599810464551,-0.20768489510580826,0.92568017924891544,0.67084016638644794,6.3566682679466942,0.019070097498539152,-0.08049746259816537,190
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.090994114453031738,50,188,-0.13673226743422462,-0.46381606283362453,-0.28365669151055917,0.24892870762739921,-0.48203434477813029,-0.20840538531957356,0.90900588554696826,0.46116095371223242,6.2946955823787878,0.018884053441302735,-0.062878074838212505,224
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,candidate,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.080968786197995302,180,422,-0.049939069818305537,-0.058033149861426929,-0.29891161358726703,0.26680442651371272,-0.16706968731988014,-0.12226040427852908,0.9190312138020047,0.41426618905077822,8.2388515740405506,0.024716575052621228,-0.080497462598165148,378
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,candidate,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.01953631091835617,158,206,-0.019602738002437059,0.11064469294216511,-0.25816446866437914,0.33805509817514423,-0.07593120038498076,-0.13401787156818734,0.98046368908164383,0.61612832993305566,8.0494865469587289,0.024148486248503211,-0.080497462598165148,190
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,candidate,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.062656553183708774,22,216,-0.094909394643851952,-1.3312752377592394,-0.10178893193232119,0.072556362089652576,-0.93241370001756774,-0.10448912671137486,0.93734344681629123,0.10468769568089914,8.5644537741748312,0.025693372097986548,-0.022779686526751441,131
btc_buy_hold,btc_buy_hold,,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.1729808273402591,2,0,-0.10884258183973372,-0.042078146771991322,-0.53075779531589395,0.43937346955345041,-0.20507015214906699,-0.3080615899607444,0.8270191726597409,0.99668325041458861,1.2116404109929284,0.0036349210011875082,-0.13982574865064712,324
btc_buy_hold,btc_buy_hold,,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.075726709419705163,1,0,-0.075976621349457041,0.020928062499640975,-0.32100754577710677,0.41911846008755343,-0.23668173022391129,-0.25471908805177762,0.92427329058029484,0.99726027397259842,1.0004327676311675,0.0030012983028935031,-0.085973995995140107,116
btc_buy_hold,btc_buy_hold,,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.10522225288961218,1,0,-0.15746808453342975,-0.128381829512314,-0.39638148191390632,0.46964076250359549,-0.39726397856202494,-0.39113700901120768,0.89477774711038782,0.99579831932772489,1.5411392405063202,0.0046234171327495565,-0.13982574865064712,224
eth_buy_hold,eth_buy_hold,,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.27595978481123118,2,0,-0.17791986051666775,0.078050019408033439,-0.67602727250146755,0.71240854976184398,-0.26318444203932839,-0.70568541152529973,0.72404021518876882,0.99668325041458727,1.2116404109929277,0.003634921232978784,-0.14945628087722707,369
eth_buy_hold,eth_buy_hold,,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.11789924561482223,1,0,-0.11827917288512302,0.20382149921935244,-0.60096401481264383,0.75117818579971407,-0.1968157326724424,-0.69329673622145382,0.88210075438517777,0.99726027397259709,1.0004327676311675,0.0030012983028935031,-0.14726074992356131,194
eth_buy_hold,eth_buy_hold,,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.17918649135106546,1,0,-0.26236956674222489,-0.1445189510360857,-0.53345037885787949,0.64993584784687275,-0.49183499935637826,-0.72755295644622908,0.82081350864893454,0.99579831932772345,1.5411392405063191,0.0046234177215189578,-0.14945628087722707,224
mix_buy_hold,mix_buy_hold,,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,-0.2244703060757367,2,0,-0.14292994077122034,-0.016553216095075565,-0.600554343985503,0.53908557829158554,-0.23799668123734458,-0.44484349115415917,0.7755296939242633,0.99668325041458805,1.2116404109929282,0.0036349211093885192,-0.14418363997776318,378
mix_buy_hold,mix_buy_hold,,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,-0.096812977517256926,1,0,-0.097128745079746892,0.079770485690428772,-0.42901925349491787,0.53920935966833716,-0.22639717049644595,-0.39310710782133906,0.90318702248274307,0.99726027397259787,1.0004327676311675,0.0030012983028935031,-0.11227882556580038,189
mix_buy_hold,mix_buy_hold,,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,-0.1413409685710133,1,0,-0.20930580763445938,-0.16402481390026827,-0.46338364150443345,0.54000522636805182,-0.45169010920394531,-0.52598272351740827,0.8586590314289867,0.99579831932772445,1.5411392405063198,0.0046234174075892552,-0.14418363997776318,224
usd_cash,usd_cash,,0,comparator,delay_one_day,full_forward,2025-01-01,2026-08-26,603,0,2,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,comparator,delay_one_day,2025,2025-01-01,2025-12-31,365,0,1,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,comparator,delay_one_day,2026,2026-01-01,2026-08-26,238,0,1,0,0,,0,0,,0,1,0,0,0,0,0
