asset,timeframe,target,model,year,observations,loss,constant_loss,skill_vs_constant,mean_prediction,mean_actual,metric
BTC,4,log_variance,split_absolute,2021,365,0.743848047247321,1.4733770918321267,0.495140754277403,-6.987664686876532,-6.60275710634589,log_variance_MSE
BTC,4,log_variance,split_absolute,2022,365,0.9330304574179376,1.3231901910268307,0.2948629276839778,-7.242990551895476,-7.389952617931337,log_variance_MSE
BTC,4,log_variance,split_absolute,2023,354,1.517221870829278,2.379046822587749,0.362256406042922,-7.856197794692676,-8.269311638952319,log_variance_MSE
BTC,4,log_variance,split_absolute,2024,366,1.0772662830029307,1.0376934532330446,-0.03813537576689208,-7.514392874759339,-7.6253458885938645,log_variance_MSE
BTC,4,log_variance,split_absolute,2025,353,1.0952108878644207,1.4128957628346561,0.22484664709650803,-7.86011597192845,-8.038233765329426,log_variance_MSE
BTC,4,log_variance,split_relative,all,2136,1.388720975324685,1.5129870608065503,0.08213294660670856,-7.31967953969463,-7.549221680658921,log_variance_MSE
BTC,4,log_variance,split_relative,2020,333,1.1219041190168058,1.4722604212591028,0.23797169113781258,-7.350610105779399,-7.3936607385901025,log_variance_MSE
BTC,4,log_variance,split_relative,2021,365,1.2621887354145227,1.4733770918321267,0.14333625627027624,-7.412428664757531,-6.60275710634589,log_variance_MSE
BTC,4,log_variance,split_relative,2022,365,1.0190086115490393,1.3231901910268307,0.22988500182406757,-7.237951189342713,-7.389952617931337,log_variance_MSE
BTC,4,log_variance,split_relative,2023,354,2.5939708053602066,2.379046822587749,-0.09034037528470318,-7.138179239861325,-8.269311638952319,log_variance_MSE
BTC,4,log_variance,split_relative,2024,366,1.0192745434617445,1.0376934532330446,0.01774985638958604,-7.343335874364222,-7.6253458885938645,log_variance_MSE
BTC,4,log_variance,split_relative,2025,353,1.327922810239997,1.4128957628346561,0.060140991876272754,-7.436592928862284,-8.038233765329426,log_variance_MSE
BTC,4,persistence,boosted,all,1903,0.2550256287280223,0.25011130245285323,-0.01964855737015503,0.5124655888472897,0.48502364687335786,Brier
BTC,4,persistence,boosted,2020,299,0.25770665451287716,0.25012257639398616,-0.03032144570166584,0.5579202433625102,0.5050167224080268,Brier
BTC,4,persistence,boosted,2021,320,0.2632270419262987,0.25083692079767017,-0.049395125283899555,0.5186458862235789,0.46875,Brier
BTC,4,persistence,boosted,2022,329,0.2551020178790443,0.24993805103364325,-0.02066098708878039,0.48301558061492,0.46504559270516715,Brier
BTC,4,persistence,boosted,2023,321,0.25682395471024944,0.24983216498167826,-0.02798594700199608,0.5073539530793008,0.48598130841121495,Brier
BTC,4,persistence,boosted,2024,323,0.24723325604895313,0.2500541888394774,0.011281285882937753,0.5089108591914759,0.4984520123839009,Brier
BTC,4,persistence,boosted,2025,311,0.2501653804040293,0.24988455571184828,-0.0011238177220718182,0.502528060256738,0.4887459807073955,Brier
BTC,4,persistence,constant,all,1903,0.25011130245285323,0.25011130245285323,0.0,0.5001560968507012,0.48502364687335786,Brier
BTC,4,persistence,constant,2020,299,0.25012257639398616,0.25012257639398616,0.0,0.5171717171717171,0.5050167224080268,Brier
BTC,4,persistence,constant,2021,320,0.25083692079767017,0.25083692079767017,0.0,0.5113350125944586,0.46875,Brier
BTC,4,persistence,constant,2022,329,0.24993805103364325,0.24993805103364325,0.0,0.4991023339317774,0.46504559270516715,Brier
BTC,4,persistence,constant,2023,321,0.24983216498167826,0.24983216498167826,0.0,0.49133749133749133,0.48598130841121495,Brier
BTC,4,persistence,constant,2024,323,0.2500541888394774,0.2500541888394774,0.0,0.49092970521541957,0.4984520123839009,Brier
BTC,4,persistence,constant,2025,311,0.24988455571184828,0.24988455571184828,0.0,0.4920939147101101,0.4887459807073955,Brier
BTC,4,persistence,core_label,all,1903,0.250998481468124,0.25011130245285323,-0.0035471368409589754,0.5005064612258077,0.48502364687335786,Brier
BTC,4,persistence,core_label,2020,299,0.24756654025350772,0.25012257639398616,0.010219134063501167,0.5206808374558622,0.5050167224080268,Brier
BTC,4,persistence,core_label,2021,320,0.2534655727557585,0.25083692079767017,-0.01047952570032007,0.5102973979323934,0.46875,Brier
BTC,4,persistence,core_label,2022,329,0.25517639336466424,0.24993805103364325,-0.02095856276928343,0.4981440417327183,0.46504559270516715,Brier
BTC,4,persistence,core_label,2023,321,0.2491992825435042,0.24983216498167826,0.0025332304117865467,0.48739074790037923,0.48598130841121495,Brier
BTC,4,persistence,core_label,2024,323,0.25124430682067267,0.2500541888394774,-0.004759440290597494,0.493378405992211,0.4984520123839009,Brier
BTC,4,persistence,core_label,2025,311,0.24894153440412115,0.24988455571184828,0.003773827898409854,0.4944759261526466,0.4887459807073955,Brier
BTC,4,persistence,full_linear,all,1903,0.25016111382777567,0.25011130245285323,-0.00019915683311366728,0.5028997040673153,0.48502364687335786,Brier
BTC,4,persistence,full_linear,2020,299,0.2493893317427781,0.25012257639398616,0.0029315412538093444,0.5248098195225762,0.5050167224080268,Brier
BTC,4,persistence,full_linear,2021,320,0.2518071340919327,0.25083692079767017,-0.0038679046576446385,0.48874344921424395,0.46875,Brier
BTC,4,persistence,full_linear,2022,329,0.2497544902494882,0.24993805103364325,0.0007344251241293565,0.48857582708687153,0.46504559270516715,Brier
BTC,4,persistence,full_linear,2023,321,0.25051716870386564,0.24983216498167826,-0.002741855606293253,0.5167076189601826,0.48598130841121495,Brier
BTC,4,persistence,full_linear,2024,323,0.24976001564085962,0.2500541888394774,0.0011764377952756533,0.5003292964821242,0.4984520123839009,Brier
BTC,4,persistence,full_linear,2025,311,0.2496886913689001,0.24988455571184828,0.0007838193216472833,0.49997151605391377,0.4887459807073955,Brier
BTC,4,persistence,priority_relative,all,1903,0.2511901989925248,0.25011130245285323,-0.004313665672405875,0.5024040984184536,0.48502364687335786,Brier
BTC,4,persistence,priority_relative,2020,299,0.25084758155323816,0.25012257639398616,-0.0028985994375414492,0.5341811461762264,0.5050167224080268,Brier
BTC,4,persistence,priority_relative,2021,320,0.2500754512184776,0.25083692079767017,0.0030357157023419568,0.5116187283480822,0.46875,Brier
BTC,4,persistence,priority_relative,2022,329,0.2542638678147548,0.24993805103364325,-0.01730755586523025,0.49278638588922075,0.46504559270516715,Brier
BTC,4,persistence,priority_relative,2023,321,0.250747399633996,0.24983216498167826,-0.0036633979951494755,0.49325976849785297,0.48598130841121495,Brier
BTC,4,persistence,priority_relative,2024,323,0.2508706446578394,0.2500541888394774,-0.0032651155421601352,0.4927973280188139,0.4984520123839009,Brier
BTC,4,persistence,priority_relative,2025,311,0.2502039594546448,0.24988455571184828,-0.0012782052171516067,0.491962057610283,0.4887459807073955,Brier
BTC,4,persistence,simple_linear,all,1903,0.249879939132394,0.25011130245285323,0.0009250414443099375,0.502577965482538,0.48502364687335786,Brier
BTC,4,persistence,simple_linear,2020,299,0.24850718958781723,0.25012257639398616,0.00645838064463411,0.5266296679413786,0.5050167224080268,Brier
BTC,4,persistence,simple_linear,2021,320,0.2516779708859841,0.25083692079767017,-0.0033529756530232824,0.5163479547765111,0.46875,Brier
BTC,4,persistence,simple_linear,2022,329,0.25039773641525437,0.24993805103364325,-0.0018391972719240535,0.4892201878446437,0.46504559270516715,Brier
BTC,4,persistence,simple_linear,2023,321,0.2500206931987587,0.24983216498167826,-0.0007546194746150814,0.4988467791360721,0.48598130841121495,Brier
BTC,4,persistence,simple_linear,2024,323,0.2491809147040098,0.2500541888394774,0.003492339558559432,0.49443851437185665,0.4984520123839009,Brier
BTC,4,persistence,simple_linear,2025,311,0.24938260627607114,0.24988455571184828,0.00200872532657026,0.4917213955776125,0.4887459807073955,Brier
BTC,4,persistence,split_absolute,all,1903,0.25108690471517336,0.25011130245285323,-0.0039006724316428265,0.5005575851737541,0.48502364687335786,Brier
BTC,4,persistence,split_absolute,2020,299,0.2472449604036743,0.25012257639398616,0.01150482308233991,0.5227620229006511,0.5050167224080268,Brier
BTC,4,persistence,split_absolute,2021,320,0.25373794674710265,0.25083692079767017,-0.011565386547590872,0.5112671507609363,0.46875,Brier
BTC,4,persistence,split_absolute,2022,329,0.25573602654802,0.24993805103364325,-0.02319765033934873,0.49453826953796565,0.46504559270516715,Brier
BTC,4,persistence,split_absolute,2023,321,0.24940837137352337,0.24983216498167826,0.0016963132356715427,0.4886957106306997,0.48598130841121495,Brier
BTC,4,persistence,split_absolute,2024,323,0.25108408271447236,0.2500541888394774,-0.00411868275342564,0.49360082165575236,0.4984520123839009,Brier
BTC,4,persistence,split_absolute,2025,311,0.24887008003610697,0.24988455571184828,0.004059777415420407,0.4940265990662588,0.4887459807073955,Brier
BTC,4,persistence,split_relative,all,1903,0.2513381943454703,0.25011130245285323,-0.004905383645540384,0.5010701035162917,0.48502364687335786,Brier
BTC,4,persistence,split_relative,2020,299,0.2510155235250997,0.25012257639398616,-0.003570038114860008,0.5263217714514294,0.5050167224080268,Brier
BTC,4,persistence,split_relative,2021,320,0.25030922304596215,0.25083692079767017,0.0021037483239306765,0.5144084531404218,0.46875,Brier
BTC,4,persistence,split_relative,2022,329,0.2550155718499781,0.24993805103364325,-0.02031511726740387,0.4893365585972254,0.46504559270516715,Brier
BTC,4,persistence,split_relative,2023,321,0.25044424802574,0.24983216498167826,-0.0024499769439481067,0.4936512250856325,0.48598130841121495,Brier
BTC,4,persistence,split_relative,2024,323,0.25075628354500246,0.2500541888394774,-0.002807770222860606,0.49314336165215295,0.4984520123839009,Brier
BTC,4,persistence,split_relative,2025,311,0.2503440018996016,0.24988455571184828,-0.0018386337900895278,0.4913711108616404,0.4887459807073955,Brier
ETH,1,downside,boosted,all,2136,0.19651380358811688,0.208792195618196,0.058806757569290546,0.2938731443977928,0.2907303370786517,Brier
ETH,1,downside,boosted,2020,333,0.21667536132004392,0.20922500000000005,-0.03560932641913661,0.3290410768865241,0.2972972972972973,Brier
ETH,1,downside,boosted,2021,365,0.2504838948234754,0.25907786328946875,0.033171373103348833,0.35528862999047495,0.4273972602739726,Brier
ETH,1,downside,boosted,2022,365,0.22164595402602902,0.2312409137432937,0.04149334804962879,0.34100134808062366,0.36164383561643837,Brier
ETH,1,downside,boosted,2023,354,0.11401315391857093,0.15555509665726822,0.26705613400907013,0.20606226288084803,0.11581920903954802,Brier
ETH,1,downside,boosted,2024,366,0.17247434719125618,0.18266986924285145,0.05581392319299672,0.24376924049077367,0.22950819672131148,Brier
ETH,1,downside,boosted,2025,353,0.20336239874051015,0.2136492205777673,0.04814818331393256,0.28847289732316844,0.3087818696883853,Brier
ETH,1,downside,constant,all,2136,0.208792195618196,0.208792195618196,0.0,0.3185574293822778,0.2907303370786517,Brier
ETH,1,downside,constant,2020,333,0.20922500000000005,0.20922500000000005,0.0,0.31500000000000006,0.2972972972972973,Brier
ETH,1,downside,constant,2021,365,0.25907786328946875,0.25907786328946875,0.0,0.30760986066452306,0.4273972602739726,Brier
ETH,1,downside,constant,2022,365,0.2312409137432937,0.2312409137432937,0.0,0.3420647149460709,0.36164383561643837,Brier
ETH,1,downside,constant,2023,354,0.15555509665726822,0.15555509665726822,0.0,0.34636199639206255,0.11581920903954802,Brier
ETH,1,downside,constant,2024,366,0.18266986924285145,0.18266986924285145,0.0,0.3058998512642539,0.22950819672131148,Brier
ETH,1,downside,constant,2025,353,0.2136492205777673,0.2136492205777673,0.0,0.29416701636592535,0.3087818696883853,Brier
ETH,1,downside,core_label,all,2136,0.1978687251229257,0.208792195618196,0.052317427205207045,0.30335305759505193,0.2907303370786517,Brier
ETH,1,downside,core_label,2020,333,0.2057966004172747,0.20922500000000005,0.016386185124747654,0.3116530732906288,0.2972972972972973,Brier
ETH,1,downside,core_label,2021,365,0.24706738028822464,0.25907786328946875,0.04635858443770147,0.34597835717883524,0.4273972602739726,Brier
ETH,1,downside,core_label,2022,365,0.2235291852711083,0.2312409137432937,0.03334932537391022,0.3354838435380716,0.36164383561643837,Brier
ETH,1,downside,core_label,2023,354,0.1308649947829244,0.15555509665726822,0.15872255171904182,0.2778855695858898,0.11581920903954802,Brier
ETH,1,downside,core_label,2024,366,0.1726022317342388,0.18266986924285145,0.055113837604099714,0.26380117769549716,0.22950819672131148,Brier
ETH,1,downside,core_label,2025,353,0.20637665021692247,0.2136492205777673,0.034039770148366455,0.28477402743802727,0.3087818696883853,Brier
ETH,1,downside,full_linear,all,2136,0.1933308778970572,0.208792195618196,0.07405122435424683,0.29386120862533327,0.2907303370786517,Brier
ETH,1,downside,full_linear,2020,333,0.19843873788390023,0.20922500000000005,0.05155340956434373,0.31570168262330095,0.2972972972972973,Brier
ETH,1,downside,full_linear,2021,365,0.24340347452688266,0.25907786328946875,0.060500687181725854,0.35936017473711623,0.4273972602739726,Brier
ETH,1,downside,full_linear,2022,365,0.2233657475992159,0.2312409137432937,0.03405611064493641,0.33584619200334687,0.36164383561643837,Brier
ETH,1,downside,full_linear,2023,354,0.11517566071540523,0.15555509665726822,0.25958285398279346,0.23341620366055005,0.11581920903954802,Brier
ETH,1,downside,full_linear,2024,366,0.17292418102968854,0.18266986924285145,0.05335137236128662,0.23718183326302042,0.22950819672131148,Brier
ETH,1,downside,full_linear,2025,353,0.20521658710093485,0.2136492205777673,0.03946952604848386,0.2815033155234661,0.3087818696883853,Brier
ETH,1,downside,priority_relative,all,2136,0.20654042676328646,0.208792195618196,0.010784736700729991,0.3212350264535531,0.2907303370786517,Brier
ETH,1,downside,priority_relative,2020,333,0.20726570954746723,0.20922500000000005,0.009364514052014883,0.3160507725837202,0.2972972972972973,Brier
ETH,1,downside,priority_relative,2021,365,0.2615127210132498,0.25907786328946875,-0.009398169696422709,0.30362796936045605,0.4273972602739726,Brier
ETH,1,downside,priority_relative,2022,365,0.22496176771481638,0.2312409137432937,0.027154130844890045,0.3422108165625454,0.36164383561643837,Brier
ETH,1,downside,priority_relative,2023,354,0.1588407962042651,0.15555509665726822,-0.02112241654309921,0.3535074500866602,0.11581920903954802,Brier
ETH,1,downside,priority_relative,2024,366,0.17924249003007928,0.18266986924285145,0.018762695933260964,0.3157326353933683,0.22950819672131148,Brier
ETH,1,downside,priority_relative,2025,353,0.2061056336940801,0.2136492205777673,0.03530828178678691,0.2959834858013162,0.3087818696883853,Brier
ETH,1,downside,simple_linear,all,2136,0.19458435343212754,0.208792195618196,0.06804776463986884,0.30262697107726033,0.2907303370786517,Brier
ETH,1,downside,simple_linear,2020,333,0.19919164951145157,0.20922500000000005,0.04795483564845726,0.3152997474256685,0.2972972972972973,Brier
ETH,1,downside,simple_linear,2021,365,0.24253272819965208,0.25907786328946875,0.06386163171081405,0.3566244413693134,0.4273972602739726,Brier
ETH,1,downside,simple_linear,2022,365,0.2229423016931954,0.2312409137432937,0.035887300027324764,0.33451820788324516,0.36164383561643837,Brier
ETH,1,downside,simple_linear,2023,354,0.12411203945816177,0.15555509665726822,0.2021345354462052,0.26387369420506046,0.11581920903954802,Brier
ETH,1,downside,simple_linear,2024,366,0.1732873868074016,0.18266986924285145,0.05136305442347611,0.26382418138350877,0.22950819672131148,Brier
ETH,1,downside,simple_linear,2025,353,0.204091014711398,0.2136492205777673,0.04473784571046513,0.2809586096774535,0.3087818696883853,Brier
ETH,1,downside,split_absolute,all,2136,0.19794284908680884,0.208792195618196,0.0519624141087468,0.3037501409183587,0.2907303370786517,Brier
ETH,1,downside,split_absolute,2020,333,0.2042881022853118,0.20922500000000005,0.023596117646974557,0.31237349591216873,0.2972972972972973,Brier
ETH,1,downside,split_absolute,2021,365,0.24862283264555776,0.25907786328946875,0.040354781806385076,0.34547738562163416,0.4273972602739726,Brier
ETH,1,downside,split_absolute,2022,365,0.2234261753931943,0.2312409137432937,0.03379479099781946,0.33723939858209984,0.36164383561643837,Brier
ETH,1,downside,split_absolute,2023,354,0.13133171534042554,0.15555509665726822,0.1557221964267338,0.2777258499897079,0.11581920903954802,Brier
ETH,1,downside,split_absolute,2024,366,0.17274721059243905,0.18266986924285145,0.054320171638271963,0.26367901356354395,0.22950819672131148,Brier
ETH,1,downside,split_absolute,2025,353,0.20612802647854686,0.2136492205777673,0.03520347080546815,0.28548677271355644,0.3087818696883853,Brier
ETH,1,downside,split_relative,all,2136,0.2063681618918035,0.208792195618196,0.011609790869890446,0.32071800056219135,0.2907303370786517,Brier
ETH,1,downside,split_relative,2020,333,0.20693051788922737,0.20922500000000005,0.010966577181372617,0.31425848138018425,0.2972972972972973,Brier
ETH,1,downside,split_relative,2021,365,0.26228609022299665,0.25907786328946875,-0.012383253794027604,0.30193430232726726,0.4273972602739726,Brier
ETH,1,downside,split_relative,2022,365,0.2260632416942222,0.2312409137432937,0.022390812963225648,0.3437295355078755,0.36164383561643837,Brier
ETH,1,downside,split_relative,2023,354,0.1578160443173356,0.15555509665726822,-0.014534706407266729,0.35115638809921207,0.11581920903954802,Brier
ETH,1,downside,split_relative,2024,366,0.17852712128373566,0.18266986924285145,0.02267887953435932,0.31561750396680543,0.22950819672131148,Brier
ETH,1,downside,split_relative,2025,353,0.20521025245272126,0.2136492205777673,0.03949917580894846,0.29720370043184263,0.3087818696883853,Brier
ETH,1,log_variance,boosted,all,2136,0.7270396951547603,1.3479603499588755,0.46063718033179435,-6.8718509992015795,-6.965417946838851,log_variance_MSE
ETH,1,log_variance,boosted,2020,333,0.6524035926748509,1.002537772204716,0.34924786799790364,-6.688665628024059,-6.711519207678096,log_variance_MSE
ETH,1,log_variance,boosted,2021,365,0.5207280721829742,1.147958724828932,0.5463878091430746,-6.388361773764207,-6.160586839282614,log_variance_MSE
ETH,1,log_variance,boosted,2022,365,0.6458560704352734,1.101908284611451,0.41387493001469566,-6.607128430310117,-6.740815746508531,log_variance_MSE
ETH,1,log_variance,boosted,2023,354,1.2262214675298084,3.0050747606535553,0.5919497632521046,-7.425858810923267,-7.993605460792128,log_variance_MSE
ETH,1,log_variance,boosted,2024,366,0.6396283255172078,0.9538314997153156,0.32941161441186007,-7.209718429018199,-7.227567921194017,log_variance_MSE
ETH,1,log_variance,boosted,2025,353,0.6847501807063234,0.8818639568132671,0.22351948345778927,-6.91241697333693,-6.966455247024897,log_variance_MSE
ETH,1,log_variance,constant,all,2136,1.3479603499588755,1.3479603499588755,0.0,-6.743597074664678,-6.965417946838851,log_variance_MSE
ETH,1,log_variance,constant,2020,333,1.002537772204716,1.002537772204716,0.0,-6.759106120386361,-6.711519207678096,log_variance_MSE
