anchor_ordinal,anchor_timestamp,partition,return_trailing_24h,return_trailing_72h,return_trailing_168h,realized_volatility_trailing_24h,realized_volatility_trailing_168h,distance_from_mean_trailing_168h,range_position_trailing_168h,drawdown_from_high_trailing_168h
296,2023-12-11 00:00:00,3,-0.0032940915003688244,0.0052166860243069669,0.081409695732880982,0.010589778994805187,0.052640966523635618,0.0083841558084976064,0.78667736646581476,-0.020760947479120828
297,2023-12-18 00:00:00,3,-0.018448394210154151,-0.036789488980116733,-0.053989951965186231,0.016345095431975539,0.066680803519499579,-0.01748238942493241,0.22800550724930357,-0.052558373619583931
298,2023-12-25 00:00:00,3,-0.018403616245234893,-0.0208546633455103,0.038019570078460144,0.015360311917842441,0.059435647674323536,-0.0051233877155092422,0.63382245262572001,-0.02829076691955279
299,2024-01-01 00:00:00,3,0.0024596411760117879,0.0004179645658002317,-0.01146708276597898,0.014248388637871052,0.048336993318159244,-0.0051550843725189921,0.41694526338557403,-0.028380052850982329
300,2024-01-08 00:00:00,3,-0.011257210939394436,-0.014002410941550551,0.027887704507545463,0.017799035439120477,0.076963651522820989,-0.0055297867046355531,0.40172582293101283,-0.047040619698668684
301,2024-01-15 00:00:00,3,-0.0098493734197842384,-0.091149406333905544,-0.032414968561325988,0.023431497836500791,0.10618648925810456,-0.059385774636023458,0.081252063488401902,-0.13103134882611533
302,2024-01-22 00:00:00,3,0.00012829241847856881,0.0090992416592041037,-0.01512940895353199,0.0082032879971012992,0.055110118816791696,-0.011936190709719297,0.41360530938903073,-0.041503804273616662
303,2024-01-29 00:00:00,3,-0.00073288789322084114,0.051052282065420507,0.0082033544574508094,0.017405656332633544,0.061442862974519473,0.030815664428386347,0.8154774698223074,-0.017288047965300812
304,2024-02-05 00:00:00,3,-0.015631688421089578,-0.019226540836860227,0.0086526379797863262,0.012631080224412596,0.0517070351871107,-0.012871600830472008,0.22176674037534616,-0.031404253371924096
305,2024-02-12 00:00:00,3,0.017845596216835631,0.070507525133544927,0.13834508436103146,0.021260294600487881,0.052715945832755531,0.075582835570191298,1,0
306,2024-02-19 00:00:00,3,0.0096537379962517312,0.0044197916778206626,0.071087596952316867,0.01483022822716492,0.065572196038119854,0.023559136393596081,0.90306090473424971,-0.0088116693900687215
307,2024-02-26 00:00:00,3,0.0038117942546763372,0.0049782788511479621,-0.0099433611042024708,0.0093373843949525696,0.048620113695882435,0.0023569201999833478,0.48171914705557167,-0.022188661710037305
308,2024-03-04 00:00:00,3,0.027271192653655654,0.031641443477790715,0.20590263664822347,0.017618084557706203,0.088809130054351315,0.066289435041595235,1,0
309,2024-03-11 00:00:00,3,-0.0051482960178281167,0.014425366817866183,0.07084094128373529,0.023184213702077034,0.10405373290567493,0.014803574770875905,0.79270505685942361,-0.025001963370164693
310,2024-03-18 00:00:00,3,0.031324413082880434,-0.066453734881940799,-0.01344581357289404,0.039717097498124881,0.10263514534220669,-0.041677086817377473,0.26715962692289613,-0.086585595603912546
311,2024-03-25 00:00:00,3,0.031163221954854169,0.011966210468260643,-0.010050600217959116,0.024438599523272413,0.099893346842810274,0.019697558336223997,0.70821028258105911,-0.030321943062970758
312,2024-04-01 00:00:00,3,0.01836074704009711,0.0059775261234985746,0.066907295693696606,0.010324034482535415,0.059281277796857795,0.018034865400611944,0.92091465016840479,-0.0055503887535369723
313,2024-04-08 00:00:00,3,0.0041637470691848859,0.010115925100329427,-0.026328708351371556,0.016139017797108249,0.071663760409013275,0.023749300108774962,0.70575209272581085,-0.025985129839952603
314,2024-04-15 00:00:00,3,0.028318349269583411,-0.069673625853279048,-0.055687021290562591,0.037584769623085684,0.098791034554164658,-0.045607664644362611,0.34613699416343363,-0.093828735466520152
315,2024-04-22 00:00:00,3,0.0019084253331720655,0.034138372257902228,-0.010116346249089829,0.014581831657280936,0.094456311769193418,0.018869379684570697,0.73037797293534656,-0.026290116749633663
316,2024-04-29 00:00:00,3,-0.005083741897958456,-0.016600583835404966,-0.026053216900137729,0.013509372397667847,0.052559857393092574,-0.023075495152067083,0.14723130381963079,-0.056938720157767908
317,2024-05-06 00:00:00,3,0.01100729326881557,0.084108261175789928,0.01549182466530526,0.013604520385524177,0.096648309088841089,0.04786753561129875,0.95753228601922125,-0.0050968434327202106
318,2024-05-13 00:00:00,3,0.0086193038599685131,-0.021842853339813562,-0.043784833497947845,0.010222307866646305,0.062324384552166878,-0.011713266620808849,0.23122370590963284,-0.056716284638659964
319,2024-05-20 00:00:00,3,-0.007039324037413106,0.014288605444627515,0.077688341547544254,0.014828339660203031,0.052833182648395538,0.024718565076281118,0.86255031363644052,-0.013240197596892433
320,2024-05-27 00:00:00,3,-0.0052789149106551563,0.014124000642501586,0.034542258862994724,0.011620546909558657,0.061129954735994883,-0.0023655748197185522,0.4711609918253517,-0.037059212956851217
321,2024-06-03 00:00:00,3,-0.0007630780346897754,-0.0097948223793458827,-0.014740378116288744,0.014062674191606922,0.046240680572395443,-0.0048751413167237301,0.20353879449799989,-0.03606092437273567
322,2024-06-10 00:00:00,3,0.0040619464009461793,-0.0185429030408823,0.025924107297889666,0.0073017750198373825,0.045916674526451935,-0.0065152426982588718,0.45546239128821464,-0.029687498692226977
323,2024-06-17 00:00:00,3,0.0061204934634083875,-0.0021739514333412816,-0.044448841556082308,0.0095045179017146635,0.055199201902247079,-0.012240032606741003,0.26961951292345399,-0.050274692491148687
324,2024-06-24 00:00:00,3,-0.022327156555659731,-0.027676131985338179,-0.054143166433228494,0.011659355398156752,0.044543829578471188,-0.028675274048097776,0,-0.060267490721260031
325,2024-07-01 00:00:00,3,0.031147096252626696,0.021819959966175313,-0.0028633075926283893,0.020055638173363567,0.058025763230764547,0.025843994999516395,0.89295325301686101,-0.006776770820739797
326,2024-07-08 00:00:00,3,-0.050328626390053387,-0.040261123086419881,-0.13176278083135806,0.026968032813934249,0.081073143422613431,-0.068934192182320553,0.1205443559608893,-0.13411000218794722
327,2024-07-15 00:00:00,3,0.024392922753413319,0.068560556017760774,0.10584964042716703,0.028598377456481795,0.07613993673878619,0.056263781107719124,0.99068126229260212,-0.00096461433126837637
328,2024-07-22 00:00:00,3,0.016426951445705811,0.07006218772085801,0.10776440141047458,0.022356990167410756,0.061026926443455171,0.047510747286793276,1,0
329,2024-07-29 00:00:00,3,0.011236604323468416,0.034799321179060656,0.0075572643508387541,0.015673624137677797,0.062703299716572958,0.027272805580011994,0.90175425824781053,-0.0074067237794497309
330,2024-08-05 00:00:00,3,-0.078301662751866757,-0.14416581532140516,-0.2022291647326778,0.051507709653301682,0.089638706422281875,-0.12578255410899475,0,-0.19566636041065333
331,2024-08-12 00:00:00,3,-0.044308113784608714,-0.046344195664446315,0.040380562841228193,0.026364421804472855,0.13086553657191954,0.0080502799309956075,0.68942222647192397,-0.062509883140781208
332,2024-08-19 00:00:00,3,-0.02231178999114283,0.01534944888370768,-0.001635730434669485,0.025676484904596997,0.088987315509538784,-0.014888885931319318,0.35873239951881758,-0.0485798080544112
333,2024-08-26 00:00:00,3,-0.0013370308846562,0.05430396778255988,0.094261441105092325,0.0074274664561167544,0.062313368843987575,0.045051078384108489,0.94197000655383822,-0.0058337697305003156
334,2024-09-02 00:00:00,3,-0.024941935425063889,-0.029553516451285629,-0.10959366418980744,0.025734412878249392,0.070828062558569341,-0.044622985137266924,0.025342184515885855,-0.10398872635675582
335,2024-09-09 00:00:00,3,0.016741453135394137,-0.019886684104976817,-0.043036425450212981,0.019488952133260105,0.070513990653287478,-0.023169000563154185,0.33430438922373207,-0.073101597606326618
336,2024-09-16 00:00:00,3,-0.023339758359073266,0.010823751506971555,0.063508909222447965,0.013842734487180356,0.064338892997885477,0.010014161755666606,0.66799880992973293,-0.032751737211791365
337,2024-09-23 00:00:00,3,0.0051625581941277237,0.012716113813811391,0.080369485652678568,0.02158451630530563,0.061699102465763149,0.03492621558087472,0.95212298100093018,-0.0047127531474587814
338,2024-09-30 00:00:00,3,-0.0032502937903173532,0.0032221248232348837,0.029477842874714378,0.0078737425345718672,0.042220305254442717,0.013351295578320821,0.75087138528365915,-0.012866981336612571
339,2024-10-07 00:00:00,3,0.027941556440710977,0.051145386145190229,-0.027868482303449935,0.018234763501309197,0.06036415985364188,0.02486258196791491,0.66173263753120593,-0.027483738510576283
340,2024-10-14 00:00:00,3,-0.010723878443818901,0.038344328370532185,-0.018737178621239425,0.013991952641617837,0.053219699789296374,0.0049342194784633975,0.67432930036822647,-0.023224723395176228
341,2024-10-21 00:00:00,3,0.013380570741008986,0.028563727589819669,0.10105867681926262,0.0094107179096370782,0.068756961077702794,0.028333707754067738,1,0
342,2024-10-28 00:00:00,3,0.012461919417025274,-0.0026903675602712573,-0.020022605788566454,0.0099351033610045117,0.044001906664283622,0.0064708916084217361,0.60147304556516301,-0.020545011924909096
343,2024-11-04 00:00:00,3,-0.0066937117625599689,-0.019971036578695416,0.013345672365055449,0.021439394788722831,0.059336128778090379,-0.021896702221970044,0.18642146137908103,-0.061393644448623497
344,2024-11-11 00:00:00,3,0.047208038062771934,0.058217060682499752,0.16057296946705066,0.034436721421728919,0.077703733196890515,0.086968278040139069,0.99822306396748917,-0.00029939566705672327
345,2024-11-18 00:00:00,3,-0.0097737725595926899,0.023197387981771084,0.10945949198372185,0.018314399544975251,0.096097017368433846,0.014098799318210453,0.75689498620962214,-0.032227955140882614
346,2024-11-25 00:00:00,3,-0.002040031590823237,-0.0028852336868965883,0.083797567691898042,0.022452936653135965,0.069915997576429093,0.024216626492090665,0.83403831250144078,-0.016639133299526043
347,2024-12-02 00:00:00,3,0.011539205887069165,0.02082508356888799,-0.0033040314734171178,0.014837688685474927,0.064177373162810802,0.018357124056919361,0.85885062341595886,-0.010947835613781653
348,2024-12-09 00:00:00,3,-0.0035339040623687278,0.021192523655447486,0.022313452232857682,0.02288589088719729,0.08344642296294999,0.014375858390218488,0.60740879153556471,-0.037715443402321247
349,2024-12-16 00:00:00,3,0.038272373372404078,0.051342594621040447,0.05535769189196324,0.020246467407047861,0.072874581877944156,0.053957050599241274,1,0
350,2024-12-23 00:00:00,3,-0.030016902421866526,-0.029674804524809639,-0.11103194530662076,0.028886316401857765,0.086783652611921266,-0.064845790561923189,0.11030043082473233,-0.12900674689773206
351,2024-12-30 00:00:00,3,-0.016940299356147347,-0.024079608559070258,-0.0097638625485291994,0.01319256519599687,0.064538361439167122,-0.023979278256042402,0.11671087139687067,-0.059937523579141505
352,2025-01-06 00:00:00,3,-5.0915812547952591e-05,0.014908622608531076,0.050191615729353538,0.0089173694999336566,0.054692289017637695,0.02545256964643583,0.93441528141067198,-0.0046584974703628435
353,2025-01-13 00:00:00,3,0.0091278868006622865,0.026675202406868399,-0.030171755059385061,0.014206853229548733,0.066834236849965423,-0.0074820488006079877,0.32754279016366722,-0.068431857399255613
354,2025-01-20 00:00:00,3,-0.042869284727870854,-0.0047171561052333092,0.044852139546808049,0.041174236964352413,0.080499048103127913,-0.00024769904794708086,0.58038167850420608,-0.061358883694784039
355,2025-01-27 00:00:00,3,-0.028171926031489505,-0.017226631858171252,0.020134505007951119,0.02056709304701463,0.098236889668127381,-0.026167482978901035,0.23768427990256893,-0.060089300834845094
356,2025-02-03 00:00:00,3,-0.048240824809891225,-0.083814864421094273,-0.052491183199377719,0.034878801867441786,0.069612846999396294,-0.055352947772523087,0,-0.089239591181363709
357,2025-02-10 00:00:00,3,0.0012805392447953656,0.0021750650100967801,0.0026276033386290515,0.020079598992065417,0.082927288675241531,-0.0067201800993282879,0.42047830922045892,-0.052523134462562404
358,2025-02-17 00:00:00,3,-0.013131799139492532,-0.0045142725942415767,-0.0041723557106147415,0.011478536165010648,0.04847018534702946,-0.006956214912885561,0.37825852857123149,-0.022841398893033049
359,2025-02-24 00:00:00,3,-0.0043592847054676242,-0.02068728859538049,-0.00076953189363419675,0.0094636877463873132,0.043441769668822766,-0.0018904353975787158,0.43427321324093154,-0.031332785072491598
360,2025-03-03 00:00:00,3,0.081526923859977174,0.10277137636731312,-0.031379781091547244,0.064589342068323827,0.10688476484851005,0.066166778682693161,0.82871406953924132,-0.030892545508681701
361,2025-03-10 00:00:00,3,-0.061305645438603375,-0.051083646209280867,-0.13801252965556718,0.033061383874417948,0.12930542171525464,-0.071420146284599251,0.070614872457918199,-0.13152792610383812
362,2025-03-17 00:00:00,3,-0.014442491250319446,0.019340947295022972,0.021779989233364671,0.025621808493889644,0.086799616058035545,0.0061378572462575942,0.75810963136141629,-0.020501529063529977
363,2025-03-24 00:00:00,3,0.02392824126631355,0.018672994104415527,0.035460520611152666,0.011685372990493617,0.052497817073153485,0.023400702028703924,0.84923521048647532,-0.0096061187440406037
364,2025-03-31 00:00:00,3,-0.013897190472926329,-0.067705650527205924,-0.05273987752236213,0.016067695300108507,0.045852085234395976,-0.04790365989879819,0,-0.077567423646204059
365,2025-04-07 00:00:00,3,-0.064561085633764961,-0.058747219823108064,-0.041886997015894309,0.033352975721572774,0.074250978360860767,-0.059592083803743812,0.032010220714568889,-0.1009486157836158
366,2025-04-14 00:00:00,3,-0.013998694806950674,0.065153411732664188,0.074233903411362712,0.02321871788891575,0.10791202738548294,0.041564899452409376,0.88888940395079341,-0.014016264555443803
367,2025-04-21 00:00:00,3,0.017074408201941525,0.020883950961316768,0.027105712124823943,0.020425353496592295,0.050583139506097982,0.022847282492441501,1,0
368,2025-04-28 00:00:00,3,-0.015378426329104024,-0.0052254130060342772,0.075978605893404008,0.012111813224107114,0.051463675847858298,0.011606671417559111,0.76470509294931654,-0.022016451646995949
369,2025-05-05 00:00:00,3,-0.01213777382065442,-0.024482788685288123,0.013394461814309734,0.013736944396723218,0.043720789127423811,-0.0080895350536669408,0.36202639933721326,-0.031418185715068714
370,2025-05-12 00:00:00,3,0.001755660757195524,0.017363000000497314,0.099309454727734295,0.015462653936418122,0.049327932534384979,0.05083479073465047,0.98125185489527467,-0.002006846134832041
371,2025-05-19 00:00:00,3,0.017843442025487002,0.014196235162374263,0.0062813947071308426,0.026250044323623108,0.050971131420280334,0.01671616084551486,0.75147806801074535,-0.011302910603262162
372,2025-05-26 00:00:00,3,0.019384752821504172,-0.018479255976635932,0.040247489255821764,0.019563883577271374,0.06706283445966145,0.016658624074717077,0.76884375914086345,-0.019790710676592549
373,2025-06-02 00:00:00,3,0.0091934369209056739,0.0053433475734712323,-0.038295846929869641,0.011026424415638477,0.041493450936199508,-0.013853968286283713,0.31785235165258136,-0.043704281005142009
374,2025-06-09 00:00:00,3,0.0020800877432037451,0.036757083991972667,0.002731210882500567,0.0091162922373391377,0.043387674507663551,0.0077161205883515827,0.84884316777692792,-0.0087911997282904553
375,2025-06-16 00:00:00,3,-0.0023472145762284467,0.015182176780340352,-0.0029925375606340006,0.012779066376167107,0.042617053645752814,-0.014480110737609908,0.26393731790143504,-0.043998272003510364
376,2025-06-23 00:00:00,3,-0.019125910639577581,-0.036529344262085151,-0.04350251717965916,0.033268783437167847,0.053748975885762142,-0.033457354580063603,0.20587026922519089,-0.072453917692111514
377,2025-06-30 00:00:00,3,0.011497430206709911,0.018680420925610383,0.074395621308711218,0.0097611363926615475,0.042417228555567128,0.022498310572640401,1,0
378,2025-07-07 00:00:00,3,0.0054413414840991546,-0.0061030365616960534,0.00078860696857014864,0.0096408706909693245,0.034474212738433763,0.0068637087434675337,0.69803502802607675,-0.013481494023008689
379,2025-07-14 00:00:00,3,0.014953295450929582,0.029999845210714075,0.090239362175996249,0.0089815767338544857,0.04727358123926409,0.052208945074611712,0.9991433012275267,-8.2262514625730532e-05
380,2025-07-21 00:00:00,3,-0.0049203481572712071,-0.020558317297606387,-0.014367031590873916,0.0090134709518621507,0.04714192819039615,-0.010439941800933661,0.21329354097388054,-0.043421486754991134
381,2025-07-28 00:00:00,3,0.01062347104084616,0.013108443783061665,0.015525853088809161,0.0084706186373931548,0.044525644866552971,0.0099792345284492878,0.84884201982632401,-0.0063926758791938987
382,2025-08-04 00:00:00,3,0.017602605232564024,-0.0044509955533364705,-0.037117972993945036,0.0089377182367982137,0.040530521834083982,-0.012284735700868632,0.36866795190820273,-0.038813931581366035
383,2025-08-11 00:00:00,3,0.020177019740703142,0.015630701013651143,0.036235890571398421,0.015481253818019994,0.035552419407411752,0.028232915205375519,0.97572562252007378,-0.0013024123754906691
384,2025-08-18 00:00:00,3,0.00026883838250317088,-0.0077552324462479751,-0.015063712616525093,0.0094490825692198684,0.044391524629427311,-0.015578783444139765,0.054280284334258536,-0.052731463430952474
385,2025-08-25 00:00:00,3,-0.023706612159405248,0.0002711947744759931,-0.04126200827280415,0.020468003325282237,0.051800797736023758,-0.016425588611845621,0.089744524427118402,-0.04042232028226711
386,2025-09-01 00:00:00,3,-0.010831227254283206,-0.036216665056012912,-0.039938553906423507,0.0105447363373188,0.046668444223983287,-0.02008019978991038,0.12851814174296283,-0.045559257815462773
387,2025-09-08 00:00:00,3,0.0039570765400678354,0.00329117934807869,0.023785250952196992,0.0074820808369908563,0.051891517760011385,0.0016608752880795663,0.58740830559927115,-0.021187270379677159
388,2025-09-15 00:00:00,3,-0.0074601911712004251,-0.0066419051642251838,0.038062236631703633,0.0096649854537105596,0.03229660089579605,0.0096789337344311832,0.72013794789937791,-0.014306247432974262
389,2025-09-22 00:00:00,3,-0.010945964424606831,-0.026023478619212045,-0.0057721305339230996,0.0095980433715744662,0.027764437330302275,-0.013879324841451934,0,-0.028969244626151025
390,2025-09-29 00:00:00,3,0.023715034126439445,0.025044068937874225,-0.019094700267707647,0.012281342661219087,0.03995029978896323,0.0093797430928321823,0.58690524076712725,-0.021126914644618355
391,2025-10-06 00:00:00,3,0.009565196955730975,0.025857204338247813,0.094206060640241812,0.023560081659823113,0.044175586434911887,0.04147849490025779,0.86569428056998532,-0.014518737368864554
392,2025-10-13 00:00:00,3,0.04998004897513908,-0.054190243284660176,-0.067026120135833978,0.020725911381598409,0.064897358007529632,-0.033585239055853977,0.34437432316367289,-0.084931294578983185
393,2025-10-20 00:00:00,3,0.010764098447394536,-0.0066838182739253366,-0.065367588662227458,0.016722867801243262,0.057725232444955303,-0.018927561423813022,0.313563172330036,-0.067396117191926619
394,2025-11-03 00:00:00,3,-0.0016182736026157994,0.0040562636007452305,-0.04478800967854376,0.014293478687155796,0.057802839851480679,-0.015811113195371318,0.3399289467330438,-0.05441357386980783
395,2025-11-10 00:00:00,3,0.04338312366233469,0.046781260326318186,-0.032145261812684151,0.022181339597179495,0.067675402768514997,0.028482906681110531,0.65908367801463563,-0.031634094724780626
396,2025-11-17 00:00:00,3,-0.00062861189527152548,-0.037969604867279988,-0.10957094174428922,0.02301734866119132,0.06761187049138212,-0.050822953691339268,0.13715681959599918,-0.10665296992829942
397,2025-11-24 00:00:00,3,0.02082947950882609,-0.0054619432297247847,-0.093953275444448328,0.024134554979199772,0.091126023984419047,-0.024904414710410161,0.34130867203040038,-0.09285350630620981
398,2025-12-01 00:00:00,3,-0.043989702598482332,-0.047036489829677869,0.0034482719338826107,0.040438730402259357,0.067607276479130923,-0.02901671431822872,0.17102026943517418,-0.05809185771889247
399,2025-12-08 00:00:00,3,0.010547925447340293,-0.021428591365143912,0.037879203987351971,0.02948960384095381,0.066239460440337794,0.0027598440639959865,0.61817539664134047,-0.038203500307557148
400,2025-12-15 00:00:00,3,-0.021102442496377875,-0.034558021707663658,-0.021089273157100529,0.010360008043952148,0.059027961335486281,-0.027306008082743971,0.050307637226755603,-0.060820432613280739
401,2025-12-22 00:00:00,3,0.0027351139916111343,0.034880780866829698,0.0014104750650847742,0.015430135750887638,0.070400069759966419,0.012530754791617138,0.7662763242098144,-0.014142273735081035
402,2025-12-29 00:00:00,3,0.0050260955410844511,0.01311123294710741,-0.0042749258430822817,0.0061712083861067421,0.044439441437239303,0.004260881515285142,0.43356229378324496,-0.021646483465300403
