scenario,level,period,observations,ce,annualized_mean,annualized_volatility,turnover,average_exposure,average_cash,cagr,maximum_drawdown,worst_21_session_return
funding12,1.5x,2024,252,0.06417697011441172,0.07011268430670126,0.06290582480867489,3.7121245783851826,0.6159562876550148,0.3840437123449854,0.07050666921745008,-0.03625010598502909,-0.026178625647422238
funding12,1x,excluding_2020,1487,0.04671763332115493,0.051151214617557186,0.05436654177219817,14.573400550897155,0.38700328044621857,0.6129967195537815,,,
funding12,1x,2018,230,-0.01817952944048323,-0.0146078059253488,0.04879701845491812,3.0282797856456343,0.35985485880061857,0.6401451411993815,-0.015670601885880986,-0.04268149248014208,-0.031735465691221654
funding12,1x,2019,252,0.05606006969013641,0.057240504285815175,0.028052743130025166,2.357989731770072,0.41317102633642006,0.58682897366358,0.0584890202806827,-0.013049678437646262,-0.008540255717000456
funding12,1x,2020,253,0.07295908841722992,0.07668489008291322,0.04983841667952745,2.3042207805336785,0.46356254889329096,0.5364374511067093,0.07835332521926541,-0.057739094602558105,-0.038658845091742444
funding12,1x,2021,252,0.10038396014716282,0.10722372917031442,0.06752663189760319,1.685525610370386,0.504190925409096,0.4958090745909042,0.1106289296448213,-0.03308982080555356,-0.03193664286993603
funding12,1x,2022,251,0.0528406189518282,0.06328838347300662,0.08345763205035406,2.1460115877210546,0.3197164607432827,0.6802835392567174,0.06162890075278682,-0.059349635468220474,-0.058032221713966714
funding12,1x,2023,250,0.022890024969649647,0.024775254206605403,0.03545165005051017,2.5621847869782814,0.3111484785078982,0.688851521492102,0.024442079688796303,-0.023406669856918416,-0.018747474072973058
funding12,1x,2024,252,0.06044063650134764,0.06308518597149637,0.04198848628015964,2.7934090484117267,0.4106987991506991,0.5893012008493009,0.06417447187539871,-0.023213404184419972,-0.016096995986809803
funding12,2.5x,excluding_2020,1487,0.054864442095840626,0.08231142756658334,0.13527006436691186,29.299937357086648,0.9660180317369647,0.13448925029524592,,,
funding12,2.5x,2018,230,-0.09258016252808116,-0.06991296502019798,0.12292869886749579,5.8633431038330865,0.901987957089484,0.19538872854279837,-0.07454018494667103,-0.10897460873061326,-0.08131909361371914
funding12,2.5x,2019,252,0.095796288309745,0.10313912602937558,0.06996588559019594,4.941814192971863,1.0296686773658659,0.06734638442582942,0.10592791533307722,-0.03838532818840479,-0.024187894966611445
funding12,2.5x,2020,253,0.1394492434654056,0.16294347848834834,0.1251512019463996,3.8892180864233015,1.1540486197997768,0.045683374393882925,0.1677417449796179,-0.15055719933816014,-0.09891655357637918
funding12,2.5x,2021,252,0.19741368471383147,0.24023786224209664,0.16896582993466497,2.9935975554963523,1.2568752648042951,0.007573056257569256,0.2533812068354222,-0.0826829550762157,-0.07993079015782945
funding12,2.5x,2022,251,0.07228200340238024,0.1356047798737623,0.2054633405604384,4.310808210687732,0.7927511265440561,0.28187080234261797,0.12124650348959842,-0.14809933988566637,-0.14118634448312772
funding12,2.5x,2023,250,-0.022314847812820438,-0.010462511135948913,0.0888907069641198,6.280384658247245,0.7805521949365254,0.2270785532380043,-0.014296573645496413,-0.06558594840782639,-0.05352815703221325
funding12,2.5x,2024,252,0.06497492669559585,0.08144802276752716,0.10479534363679623,4.909989635850367,1.0265235243599813,0.03431428124790626,0.07892286382286806,-0.0619824219736228,-0.04620187545887233
funding12,2x,excluding_2020,1487,0.05986644766789743,0.07746884571001203,0.10832789127494544,26.120512422244488,0.7729399836017461,0.23748398913488597,,,
funding12,2x,2018,230,-0.06005463723809621,-0.04562727320437071,0.0980726398602094,4.916164058352193,0.7207098924089851,0.28670394557572043,-0.049178317158253826,-0.0871624830249561,-0.06487630216445206
funding12,2x,2019,252,0.08847680971848207,0.09317769222326466,0.055981440405325975,4.541541718744984,0.824359272242785,0.1849897092972356,0.09592882165581051,-0.02944644652715378,-0.01898510560071265
funding12,2x,2020,253,0.12738284512515402,0.14235791199717776,0.09991685500796395,3.7467760798190533,0.9241099750477088,0.13663987995539062,0.14721457267164917,-0.11873202050029796,-0.07883320456860132
funding12,2x,2021,252,0.18429922077577082,0.21165065218505819,0.13503439416012344,2.6511386698741353,1.0057414189200353,0.03649998204155108,0.22440111972008436,-0.0658242217597832,-0.06339509179038272
funding12,2x,2022,251,0.07473098772419462,0.11560861875175797,0.16508105287517272,4.20552490375551,0.6356684457043614,0.36749684645693254,0.10733555781357262,-0.11658846436109138,-0.11404524292522888
funding12,2x,2023,250,-0.006138949857219618,0.001423419915290701,0.07100408332159645,5.160447146108982,0.6237034960702493,0.3762965039297508,-0.0010875581247966615,-0.04971766752892748,-0.04199642527940317
funding12,2x,2024,252,0.06683616080367197,0.07738129099754709,0.08384561286028476,4.645695925408681,0.8211684615053263,0.17883153849467365,0.07666408636220079,-0.049178491594895846,-0.03622329592284379
funding12,2x_cashcap,excluding_2020,1487,0.05962645792994922,0.0767956493913889,0.10698657691953598,25.987789031906225,0.7625160108651141,0.237483989134886,,,
funding12,2x_cashcap,2018,230,-0.05991618276253188,-0.0457124247094305,0.09730967082156286,4.9017054293171505,0.7132960544242797,0.28670394557572043,-0.04918903461137614,-0.087162483024957,-0.06487630216445228
funding12,2x_cashcap,2019,252,0.08923555945482543,0.09380577713644977,0.055197932821343575,4.5224594634417095,0.8150102907027644,0.18498970929723568,0.09666464931241214,-0.029353241182615952,-0.018985105600712204
funding12,2x_cashcap,2020,253,0.1455015544870152,0.15880392996024137,0.09417138798745665,3.718567182132131,0.8633601200446096,0.13663987995539062,0.16687802866875012,-0.10602068844861445,-0.07883320456860166
funding12,2x_cashcap,2021,252,0.18296304061050206,0.20819841424290064,0.12970575323245706,2.6080523581163693,0.963500017958449,0.03649998204155111,0.22104622435680255,-0.06582422175978364,-0.06339509179038294
funding12,2x_cashcap,2022,251,0.07376489744095169,0.11453383183412083,0.16486142543192478,4.149428709513332,0.6325031535430676,0.36749684645693254,0.10618625166864493,-0.11658846436109194,-0.11404524292522966
funding12,2x_cashcap,2023,250,-0.00613894985722102,0.001423419915289246,0.07100408332159622,5.160447146108982,0.6237034960702492,0.3762965039297507,-0.001087558124798771,-0.04971766752892737,-0.04199642527940273
funding12,2x_cashcap,2024,252,0.06683616080366996,0.0773812909975451,0.0838456128602848,4.645695925408681,0.8211684615053263,0.17883153849467365,0.07666408636219835,-0.04917849159489551,-0.03622329592284368
funding12,3x,excluding_2020,1487,0.0438025998137127,0.08326695184727625,0.16220224419648363,32.23966570539619,1.1592815652627473,0.07896607838191007,,,
funding12,3x,2018,230,-0.1297155497901748,-0.09689059024399527,0.14793007254821341,6.622423693863173,1.0839051091827119,0.13415938154862,-0.10222690182721572,-0.13050372704437285,-0.09767758528801807
funding12,3x,2019,252,0.09468984725206195,0.10525949003786472,0.0839430075936556,5.432625460282208,1.2350434205391205,0.028304227095069766,0.10709072038303802,-0.050153206829655295,-0.030480919693746333
funding12,3x,2020,253,0.14418664335025716,0.17812161464179765,0.15041048565296344,4.310805022833609,1.3838636827976962,0.00015007665505811823,0.18146760924276695,-0.18272243642094088,-0.1195591984306511
funding12,3x,2021,252,0.2046888140317723,0.2665361654621228,0.20305557766344084,3.520025214726923,1.5081095100418573,0.0,0.2785812655410791,-0.1002317353804768,-0.09746637392599722
funding12,3x,2022,251,0.06291739059369426,0.1533364156402018,0.24551853296850124,4.78984400376436,0.9493038333331705,0.21953533083119736,0.1309896539272657,-0.18127671533151335,-0.16803805401150207
funding12,3x,2023,250,-0.04020266928375116,-0.023073267732865187,0.10686253334973855,7.010354432523943,0.9378438914581632,0.09327694092143984,-0.02835548197606208,-0.0859972879626213,-0.06527272092800163
funding12,3x,2024,252,0.05439163636286648,0.07813954196249007,0.12582502559672193,4.864392900235587,1.232312455936939,0.004010445637974638,0.07276284440555658,-0.07510123042322592,-0.05682026256780881
funding12,4x,excluding_2020,1487,0.009679518890589642,0.07973622253535623,0.21611216785852447,40.157311265210666,1.546379779576412,0.03678013943407421,,,
funding12,4x,2018,230,-0.2159515672395358,-0.15689728190791022,0.19841754850420126,8.15785733614761,1.449789779545739,0.07712266498387975,-0.16191357032873233,-0.1738750262597969,-0.13135788155516148
funding12,4x,2019,252,0.08458002358591005,0.10339237381729116,0.11198913706659565,6.9682400973448395,1.6456483256990162,0.0044490922168832344,0.10201523265337187,-0.07579966688327144,-0.04392574643359459
funding12,4x,2020,253,0.1359911472917154,0.19668443430695148,0.2011521596789125,5.8822388191257415,1.8434645130434764,0.0,0.19287576540408646,-0.24505448666850482,-0.16054912906389707
funding12,4x,2021,252,0.20786252717434017,0.31851746262662606,0.2716062535513322,4.791421189253346,2.0109202131118606,0.0,0.3248452219322959,-0.13896075906325145,-0.13236689991161243
funding12,4x,2022,251,0.027126163392645564,0.1855212571239142,0.32495650348035676,6.103755109178039,1.261009946462443,0.13877563009371088,0.1416285185598336,-0.24720529663072188,-0.22219292312497452
funding12,4x,2023,250,-0.09012252381639319,-0.05944541533575715,0.14300841112940652,7.632939413526523,1.2543298649463086,0.0,-0.06727845999404003,-0.13391507619232135,-0.08938809970271855
funding12,4x,2024,252,0.023601902158970983,0.06598562405104658,0.16809465962581044,6.50309811976031,1.6446978109349717,0.003968253968253968,0.0532577271304695,-0.10149297286455528,-0.07868979462090331
funding4,1.5x,excluding_2020,1487,0.054762760546126554,0.06469694268152916,0.08138051419270097,20.865811886630276,0.5800721393273669,0.4199278606726332,,,
funding4,1.5x,2018,230,-0.03800388593409843,-0.02992323200297641,0.07339688427139135,4.046286244038862,0.5401345611210512,0.45986543887894893,-0.03208459574689182,-0.06506542519152059,-0.048348623750273934
funding4,1.5x,2019,252,0.07298007869517587,0.07562846844868787,0.04201896201726074,3.5395508892694574,0.6189896022819149,0.3810103977180853,0.07760279019166894,-0.02125873537088152,-0.013765193429448597
funding4,1.5x,2020,253,0.10432152857396955,0.11270708211405671,0.07476877039730405,3.511748892372066,0.6940603991619663,0.305939600838034,0.11615999863538384,-0.08775573734928466,-0.05886520118152627
funding4,1.5x,2021,252,0.146183904921633,0.16155733597489252,0.10123711787435648,2.496812018415822,0.7551864680588608,0.24481353194113925,0.16928142161340953,-0.04951480686906573,-0.04771180843553624
funding4,1.5x,2022,251,0.06595897934650174,0.08919948938132961,0.12447358497509388,3.2155426445485946,0.4781332688761823,0.5218667311238179,0.08485257322913697,-0.08828552060199757,-0.08633118785382665
funding4,1.5x,2023,250,0.00878931108220479,0.013033624533496112,0.05319344227309305,3.855495511972358,0.46724606967636745,0.5327539303236326,0.011691766143312243,-0.036614252646902656,-0.030402836793596677
funding4,1.5x,2024,252,0.06417697011441051,0.07011268430670003,0.06290582480867477,3.7121245783851826,0.6159562876550148,0.38404371234498536,0.07050666921744853,-0.03625010598502898,-0.026178625647422238
funding4,1x,excluding_2020,1487,0.04671763332115484,0.05115121461755709,0.05436654177219816,14.573400550897157,0.38700328044621857,0.6129967195537815,,,
funding4,1x,2018,230,-0.01817952944048323,-0.0146078059253488,0.04879701845491812,3.0282797856456343,0.35985485880061857,0.6401451411993815,-0.015670601885880986,-0.04268149248014208,-0.031735465691221654
funding4,1x,2019,252,0.05606006969013641,0.057240504285815175,0.028052743130025166,2.357989731770072,0.41317102633642006,0.58682897366358,0.0584890202806827,-0.013049678437646262,-0.008540255717000456
funding4,1x,2020,253,0.07295908841722992,0.07668489008291322,0.049838416679527466,2.3042207805336785,0.46356254889329096,0.5364374511067093,0.07835332521926541,-0.057739094602558105,-0.038658845091742444
funding4,1x,2021,252,0.10038396014716228,0.10722372917031386,0.0675266318976031,1.6855256103703864,0.5041909254090959,0.49580907459090423,0.11062892964482018,-0.03308982080555356,-0.03193664286993603
funding4,1x,2022,251,0.0528406189518282,0.06328838347300662,0.08345763205035406,2.1460115877210546,0.3197164607432827,0.6802835392567176,0.06162890075278682,-0.059349635468220474,-0.058032221713966714
funding4,1x,2023,250,0.022890024969649647,0.024775254206605403,0.03545165005051017,2.5621847869782814,0.3111484785078982,0.688851521492102,0.024442079688796303,-0.023406669856918416,-0.018747474072973058
funding4,1x,2024,252,0.060440636501347636,0.06308518597149637,0.04198848628015967,2.793409048411727,0.4106987991506991,0.5893012008493009,0.06417447187539871,-0.02321340418441975,-0.01609699598680958
funding4,2.5x,excluding_2020,1487,0.06287986503597895,0.09030873931632348,0.13522542729419032,29.282908634875277,0.9656248233323729,0.1344892502952459,,,
funding4,2.5x,2018,230,-0.0847759823311782,-0.062131720358603974,0.12286649115353958,5.8600973918700285,0.9016212123826409,0.19538872854279837,-0.06730123353135609,-0.10897460873061326,-0.08131909361371936
funding4,2.5x,2019,252,0.10355878722460515,0.11089611613546768,0.06993963545259356,4.937996804566005,1.0292815220333917,0.06734638442582942,0.11453852286846877,-0.03755049696988644,-0.02417836346852764
funding4,2.5x,2020,253,0.15573622907831833,0.17912395393370958,0.12486719573315014,3.883613917622971,1.1531353040159005,0.04568337439388294,0.18682062307688452,-0.14662415764248649,-0.09852875837043451
funding4,2.5x,2021,252,0.21845486607855974,0.2612087948741585,0.16882718737533312,2.988910506187988,1.255788764145432,0.007573056257569265,0.2799501109155613,-0.08216448071647553,-0.07923981403302727
funding4,2.5x,2022,251,0.07825668651775768,0.1415464852666622,0.20540983220366144,4.3078029301372975,0.7924685423074364,0.28187080234261797,0.1279395414693456,-0.146252392926276,-0.14118634448312817
funding4,2.5x,2023,250,-0.021676026443774275,-0.009828357868767474,0.08887320021621366,6.2797630776784565,0.7805280740580064,0.2270785532380043,-0.0136697152672981,-0.06499642520721471,-0.053528157032213586
funding4,2.5x,2024,252,0.06979440690551958,0.08626140927256265,0.10477595896974036,4.908337924435503,1.0263170583194428,0.034314281247906225,0.08412938649257518,-0.06187533821483637,-0.04611522932895351
funding4,2x,excluding_2020,1487,0.060689932251742795,0.07829163558703016,0.1083257535870006,26.118470532819142,0.7729040918098032,0.23748398913488597,,,
funding4,2x,2018,230,-0.05948981481710568,-0.04506069728153412,0.09807859955352667,4.91579404133736,0.7206867892411214,0.2867039455757204,-0.04863988920050322,-0.08716248302495622,-0.06487630216445217
funding4,2x,2019,252,0.08920696419323973,0.09390709576537859,0.05597696890769073,4.541293006321249,0.8243272145131825,0.1849897092972356,0.09672847805012763,-0.029436622309334082,-0.01898510560071265
funding4,2x,2020,253,0.13238304587522093,0.14732179840939844,0.09979563295113837,3.745266770672055,0.9238723856982951,0.13663987995539062,0.15293432178625865,-0.11734772154543993,-0.07883320456860154
funding4,2x,2021,252,0.1876692257755499,0.21501007689554774,0.13500827411680572,2.6498793089942483,1.005592188086523,0.03649998204155109,0.22852252601953027,-0.06582422175978309,-0.06339509179038227
funding4,2x,2022,251,0.07498045756059112,0.11585878355342408,0.16508245615011702,4.20536110464862,0.6356589929230648,0.36749684645693254,0.10761223656482088,-0.11658846436109105,-0.11404524292522877
funding4,2x,2023,250,-0.006138949857220599,0.0014234199152896936,0.07100408332159634,5.160447146108982,0.6237034960702492,0.3762965039297508,-0.001087558124798882,-0.0497176675289277,-0.041996425279402616
funding4,2x,2024,252,0.06683616080367014,0.0773812909975452,0.08384561286028452,4.645695925408682,0.8211684615053266,0.17883153849467365,0.07666408636219946,-0.049178491594895624,-0.03622329592284379
funding4,2x_cashcap,excluding_2020,1487,0.059626457929949195,0.07679564939138887,0.10698657691953598,25.987789031906225,0.7625160108651141,0.237483989134886,,,
funding4,2x_cashcap,2018,230,-0.059916182762531994,-0.04571242470943062,0.09730967082156283,4.9017054293171505,0.7132960544242797,0.28670394557572043,-0.04918903461137625,-0.08716248302495677,-0.06487630216445206
funding4,2x_cashcap,2019,252,0.08923555945482499,0.09380577713644933,0.055197932821343616,4.5224594634417095,0.8150102907027644,0.18498970929723568,0.09666464931241059,-0.029353241182616396,-0.018985105600712426
funding4,2x_cashcap,2020,253,0.14550155448701524,0.15880392996024137,0.09417138798745665,3.7185671821321313,0.8633601200446096,0.13663987995539062,0.16687802866875012,-0.10602068844861423,-0.07883320456860166
funding4,2x_cashcap,2021,252,0.18296304061050217,0.20819841424290075,0.12970575323245706,2.6080523581163693,0.963500017958449,0.03649998204155111,0.22104622435680255,-0.06582422175978364,-0.06339509179038294
funding4,2x_cashcap,2022,251,0.0737648974409518,0.11453383183412094,0.1648614254319248,4.149428709513332,0.6325031535430676,0.36749684645693254,0.10618625166864581,-0.11658846436109194,-0.11404524292522966
funding4,2x_cashcap,2023,250,-0.006138949857220908,0.0014234199152893582,0.07100408332159622,5.160447146108983,0.6237034960702492,0.3762965039297508,-0.0010875581247983268,-0.04971766752892737,-0.04199642527940273
funding4,2x_cashcap,2024,252,0.06683616080366996,0.0773812909975451,0.0838456128602848,4.645695925408681,0.8211684615053263,0.17883153849467365,0.07666408636219835,-0.04917849159489551,-0.03622329592284368
funding4,3x,excluding_2020,1487,0.06282721547230126,0.10222818505377748,0.1620719378989388,32.192353453727236,1.158212617613684,0.07896607838191007,,,
funding4,3x,2018,230,-0.11221254152099455,-0.0794589792212887,0.147769104347979,6.614099336304801,1.0829404332246884,0.13415938154861995,-0.08641091326759609,-0.13050372704437263,-0.09767758528801773
funding4,3x,2019,252,0.11571482823423013,0.12626561836504113,0.0838681112652916,5.422198441384852,1.2338794150594687,0.028304227095069766,0.1305893674542078,-0.04599682508435343,-0.029520260522326813
funding4,3x,2020,253,0.1753678678379996,0.20909044172291838,0.14993904069080605,4.297265676370831,1.3818628739206682,0.00015007665505812652,0.21869025873005277,-0.17550234391273345,-0.1181019114229066
funding4,3x,2021,252,0.2450433590998981,0.3066825042522817,0.20271350086987894,3.5066091794331524,1.5056422786789994,0.0,0.3309979481319907,-0.09863348880143408,-0.09534664373477464
funding4,3x,2022,251,0.07648600871389728,0.16680592178027642,0.24538393463628805,4.782299732989338,0.9485650587798193,0.21953533083119733,0.14636215950232168,-0.17529091631026705,-0.16781255623418845
funding4,3x,2023,250,-0.037558982031318036,-0.02045202391963921,0.1067925032065417,7.007704371426475,0.9377259842733766,0.09327694092143983,-0.025797633986521462,-0.08361030265470404,-0.06485059691176842
funding4,3x,2024,252,0.07323172154719218,0.09694709964031178,0.1257388247999787,4.859442392188613,1.2313693258162584,0.004010445637974638,0.09313591746671745,-0.07436717798504455,-0.05588214543904357
funding4,4x,excluding_2020,1487,0.056356326383294686,0.12612538673862234,0.21566804794301767,40.01022654401586,1.5430795602077938,0.03678013943407421,,,
funding4,4x,2018,230,-0.17364067337642072,-0.11486985144723168,0.1979407687991352,8.124720272246982,1.446835667255896,0.0771226649838798,-0.12583069597106533,-0.17279510412036136,-0.1302223804085153
funding4,4x,2019,252,0.13645192320130548,0.15517373060912554,0.11171931318508321,6.93849747688509,1.6419987154385038,0.0044490922168832344,0.1605898711421796,-0.06348911704411997,-0.04043503589784503
funding4,4x,2020,253,0.20436733064801976,0.26448770230110175,0.20020051890222795,5.841855305680443,1.8379698041915054,0.0,0.27674339959408334,-0.23143128531930512,-0.15665223310520915
funding4,4x,2021,252,0.2879105255065662,0.3978170812850209,0.2706862338310474,4.757248592897503,2.004454601179448,0.0,0.43442052017346144,-0.13138733235374245,-0.1274223564538215
funding4,4x,2022,251,0.059711842494325706,0.21763019324669045,0.3244671023410177,6.083472218408016,1.2588004192087463,0.13877563009371086,0.17906778114026434,-0.23174542789177055,-0.22001642773512187
funding4,4x,2023,250,-0.06945507414548999,-0.03887056092678832,0.14279242094430097,7.620148868641565,1.2532294815184486,0.0,-0.04785459126685987,-0.11921192755961052,-0.08695810249676839
funding4,4x,2024,252,0.07568357771300757,0.1178860835025698,0.1677349214078814,6.486139114936701,1.6413277427436586,0.003968253968253968,0.10941823358418845,-0.09910792571323335,-0.07537228684234065
primary8,1.5x,excluding_2020,1487,0.054762760546126485,0.06469694268152909,0.08138051419270098,20.865811886630276,0.5800721393273669,0.4199278606726332,,,
primary8,1.5x,2018,230,-0.03800388593409843,-0.02992323200297641,0.07339688427139135,4.046286244038862,0.5401345611210512,0.45986543887894893,-0.03208459574689182,-0.06506542519152059,-0.048348623750273934
primary8,1.5x,2019,252,0.07298007869517564,0.07562846844868765,0.042018962017260804,3.539550889269458,0.6189896022819148,0.3810103977180853,0.07760279019166916,-0.021258735370881077,-0.013765193429448597
primary8,1.5x,2020,253,0.10432152857396965,0.11270708211405682,0.07476877039730412,3.511748892372066,0.6940603991619663,0.305939600838034,0.11615999863538407,-0.08775573734928477,-0.05886520118152627
primary8,1.5x,2021,252,0.146183904921633,0.16155733597489252,0.10123711787435648,2.496812018415822,0.7551864680588608,0.24481353194113925,0.16928142161340953,-0.04951480686906573,-0.04771180843553624
primary8,1.5x,2022,251,0.06595897934650174,0.08919948938132961,0.12447358497509388,3.2155426445485946,0.4781332688761823,0.5218667311238179,0.08485257322913697,-0.08828552060199757,-0.08633118785382665
primary8,1.5x,2023,250,0.00878931108220479,0.013033624533496112,0.05319344227309305,3.855495511972358,0.46724606967636745,0.5327539303236326,0.011691766143312243,-0.036614252646902656,-0.030402836793596677
primary8,1.5x,2024,252,0.06417697011441027,0.07011268430669981,0.06290582480867483,3.7121245783851826,0.6159562876550148,0.3840437123449854,0.0705066692174483,-0.03625010598502898,-0.026178625647422238
primary8,1x,excluding_2020,1487,0.046717633321154764,0.05115121461755701,0.054366541772198164,14.573400550897155,0.38700328044621857,0.6129967195537815,,,
primary8,1x,2018,230,-0.01817952944048323,-0.0146078059253488,0.04879701845491812,3.0282797856456343,0.35985485880061857,0.6401451411993815,-0.015670601885880986,-0.04268149248014208,-0.031735465691221654
primary8,1x,2019,252,0.05606006969013641,0.057240504285815175,0.028052743130025166,2.357989731770072,0.41317102633642006,0.58682897366358,0.0584890202806827,-0.013049678437646262,-0.008540255717000456
primary8,1x,2020,253,0.07295908841722992,0.07668489008291322,0.049838416679527466,2.3042207805336785,0.46356254889329096,0.5364374511067093,0.07835332521926541,-0.057739094602558105,-0.038658845091742444
primary8,1x,2021,252,0.10038396014716217,0.10722372917031375,0.0675266318976031,1.6855256103703864,0.5041909254090959,0.49580907459090423,0.11062892964482018,-0.03308982080555356,-0.03193664286993603
primary8,1x,2022,251,0.0528406189518282,0.06328838347300662,0.08345763205035406,2.1460115877210546,0.3197164607432827,0.6802835392567174,0.06162890075278682,-0.059349635468220474,-0.058032221713966714
primary8,1x,2023,250,0.022890024969649196,0.024775254206604955,0.03545165005051018,2.562184786978281,0.3111484785078982,0.688851521492102,0.024442079688795415,-0.023406669856918416,-0.018747474072973058
primary8,1x,2024,252,0.06044063650134775,0.06308518597149648,0.041988486280159665,2.793409048411727,0.4106987991506991,0.5893012008493009,0.06417447187539871,-0.02321340418441975,-0.01609699598680958
primary8,2.5x,excluding_2020,1487,0.058880312557379494,0.08631798559471697,0.13524711466383174,29.29121539746785,0.9658211220156414,0.13448925029524592,,,
primary8,2.5x,2018,230,-0.08867039763384543,-0.06601492091608616,0.12289691267551374,5.861716287587002,0.9018043165705468,0.19538872854279837,-0.0709207555753002,-0.10897460873061271,-0.08131909361371892
primary8,2.5x,2019,252,0.09968573403871507,0.10702557001226376,0.06995158312980337,4.939714035156406,1.0294747937710143,0.06734638442582942,0.11023381743724125,-0.03796762492497463,-0.024183128956489996
primary8,2.5x,2020,253,0.14761218872723003,0.17105222781156104,0.12500677070817937,3.8864065451341707,1.1535910436686283,0.04568337439388293,0.17726483879559307,-0.14858761438196,-0.09872217184886223
primary8,2.5x,2021,252,0.20795630762489367,0.2507449382964061,0.16889568905394917,2.99124755641685,1.2563311067755727,0.007573056257569276,0.26662379764049793,-0.08242319225767836,-0.07958476971807937
primary8,2.5x,2022,251,0.07527523669462588,0.13858129310635278,0.2054362129903536,4.309302093857294,0.7926096263095485,0.281870802342618,0.12459451416136891,-0.14649213049561993,-0.1411863444831276
primary8,2.5x,2023,250,-0.0219949268461023,-0.010144937673369667,0.08888190356772158,6.280073328688386,0.7805401212280759,0.2270785532380043,-0.013982699740896387,-0.06529076820710222,-0.053528157032213364
primary8,2.5x,2024,252,0.06738889009681531,0.08385888152740884,0.10478546791927945,4.909162095761914,1.0264201673713396,0.03431428124790623,0.08152752912694372,-0.061928871882310554,-0.046158548834283275
primary8,2x,excluding_2020,1487,0.06027890553291169,0.07788094533158896,0.10832678892646168,26.119489564763583,0.7729220162195308,0.23748398913488597,,,
primary8,2x,2018,230,-0.05977176406333133,-0.0453435298135991,0.09807559754166592,4.915978726729942,0.7206983282498176,0.28670394557572043,-0.04890870582769413,-0.08716248302495655,-0.06487630216445228
primary8,2x,2019,252,0.08884250316736712,0.09354300357843026,0.05597916523769143,4.541417133397742,0.8243432248309908,0.1849897092972356,0.0963292477172144,-0.02944153231972113,-0.01898510560071265
primary8,2x,2020,253,0.12988789680896445,0.14484463742405454,0.09985569793487024,3.746019647614824,0.9239910061995904,0.13663987995539062,0.15007646759864013,-0.11803852478329802,-0.07883320456860132
primary8,2x,2021,252,0.18598720826104476,0.21333330613121226,0.13502122764011962,2.650507760059739,1.0056667114745257,0.03649998204155108,0.22646372124530845,-0.06582422175978275,-0.06339509179038205
primary8,2x,2022,251,0.07485591537241588,0.11573389325962934,0.16508175325620425,4.2054428730585,0.6356637145621102,0.36749684645693254,0.10747410147343328,-0.11658846436109149,-0.11404524292522888
primary8,2x,2023,250,-0.006138949857221603,0.0014234199152886866,0.07100408332159633,5.160447146108982,0.6237034960702493,0.3762965039297508,-0.0010875581248011024,-0.049717667528928144,-0.041996425279403726
primary8,2x,2024,252,0.06683616080367068,0.07738129099754576,0.08384561286028461,4.645695925408681,0.8211684615053264,0.17883153849467365,0.07666408636220079,-0.049178491594895735,-0.0362232959228439
primary8,2x_cashcap,excluding_2020,1487,0.05962645792994936,0.07679564939138904,0.10698657691953598,25.987789031906225,0.7625160108651141,0.237483989134886,,,
primary8,2x_cashcap,2018,230,-0.059916182762531994,-0.04571242470943062,0.09730967082156283,4.9017054293171505,0.7132960544242797,0.28670394557572043,-0.04918903461137625,-0.08716248302495677,-0.06487630216445206
primary8,2x_cashcap,2019,252,0.08923555945482509,0.09380577713644944,0.05519793282134365,4.5224594634417095,0.8150102907027644,0.18498970929723568,0.09666464931241103,-0.029353241182616396,-0.018985105600712426
primary8,2x_cashcap,2020,253,0.14550155448701513,0.15880392996024126,0.09417138798745664,3.7185671821321313,0.8633601200446096,0.13663987995539062,0.16687802866875057,-0.10602068844861401,-0.07883320456860132
primary8,2x_cashcap,2021,252,0.18296304061050228,0.20819841424290086,0.12970575323245706,2.6080523581163693,0.963500017958449,0.03649998204155111,0.22104622435680255,-0.06582422175978364,-0.06339509179038294
primary8,2x_cashcap,2022,251,0.0737648974409518,0.11453383183412094,0.1648614254319248,4.149428709513332,0.6325031535430676,0.36749684645693254,0.10618625166864581,-0.11658846436109194,-0.11404524292522966
primary8,2x_cashcap,2023,250,-0.00613894985722102,0.001423419915289246,0.07100408332159622,5.160447146108982,0.6237034960702492,0.3762965039297508,-0.001087558124798771,-0.04971766752892737,-0.04199642527940273
primary8,2x_cashcap,2024,252,0.06683616080367095,0.07738129099754609,0.0838456128602848,4.645695925408681,0.8211684615053264,0.17883153849467365,0.07666408636219924,-0.049178491594895624,-0.03622329592284379
primary8,3x,excluding_2020,1487,0.053337345557205616,0.09276907705821538,0.1621351935906365,32.215489140107465,1.1587460340553077,0.07896607838191005,,,
primary8,3x,2018,230,-0.120943515401366,-0.08815524294848084,0.14784738178920667,6.618248442938423,1.0834218413960144,0.13415938154861998,-0.09433529032632304,-0.13050372704437252,-0.09767758528801818
primary8,3x,2019,252,0.10522657778993054,0.11578600365177194,0.08390242690904477,5.427393308933135,1.2344602929600668,0.02830422709506977,0.11880511326477627,-0.047554110549783424,-0.029999730299628102
primary8,3x,2020,253,0.15982033524551953,0.19364678798829094,0.15016979887840612,4.30388723436336,1.3828607447121926,0.00015007665505812657,0.19998499472393538,-0.1791092640712959,-0.11882910327970231
