anchor_ordinal,timestamp,bar_index,current_regime,trailing_log_return_24h,trailing_log_return_72h,trailing_log_return_168h,realized_volatility_24h,realized_volatility_168h,distance_from_close_mean_168h,log1p_current_state_age_hours,log1p_previous_state_duration_hours,log1p_hours_since_previous_transition,transition_count_trailing_24h,transition_count_trailing_72h,transition_count_trailing_168h,outcome_R_24h,outcome_R_72h,outcome_R_168h,outcome_M_24h,outcome_M_72h,outcome_M_168h,outcome_V_24h,outcome_V_72h,outcome_V_168h,outcome_S_24h,outcome_S_72h,outcome_S_168h,partition
95,2020-01-06 00:00:00,17615,VOL_COMPRESSION,0.00054674056487794053,0.063547914288002327,0.0051618351786623757,0.019091177155867285,0.061308589924886775,0.9765508542557052,5.7525726388256331,0.69314718055994529,5.7525726388256331,0,0,0,0.06777425733066178,0.075316097821016365,0.099592226147472013,0.06777425733066178,0.075316097821016365,0.099592226147472013,0.033038758247324516,0.072858189613563384,0.088588986656328833,1,0,0,1
96,2020-01-13 00:00:00,17783,VOL_COMPRESSION,0.010169309360444424,0.041417777649184744,0.099592226147472013,0.016066967387489497,0.088588986656328833,0.80633015851813983,3.8501476017100584,1.9459101490553132,3.8501476017100584,0,3,10,0.015370392080335861,0.071519713927324632,0.061994487071050701,0.015370392080335861,0.071519713927324632,0.061994487071050701,0.024444967322572279,0.054773223190073397,0.081960174100199928,1,0,0,1
97,2020-01-20 00:00:00,17951,VOL_COMPRESSION,-0.0345062230446515,-0.0017904571023953141,0.061994487071050701,0.049119224473532348,0.081960174100199928,-0.023206428783645459,2.3025850929940459,1.3862943611198906,2.3025850929940459,3,3,9,-0.0055809728069690862,-0.0035859278769404773,-0.0019300866676085356,0.0055809728069690862,0.0035859278769404773,0.0019300866676085356,0.013606078161291179,0.032279889994496533,0.052986769040839911,1,1,1,1
98,2020-01-27 00:00:00,18119,VOL_COMPRESSION,0.040712213114961725,0.029960071738709966,-0.0019300866676085356,0.01745569542605761,0.052986769040839911,0.97378218856410825,5.181783550292085,1.3862943611198906,5.181783550292085,0,0,0,0.046391883404778872,0.067551638125061972,,0.046391883404778872,0.067551638125061972,,0.029303518830203955,0.050985066613135149,,1,0,,1
99,2020-02-10 00:00:00,18454,VOL_COMPRESSION,0.024127653991153644,0.042563879929793519,0.081307528282196562,0.014828858533725396,0.05220620250960506,1.8828489820717533,5.6629604801359461,1.0986122886681098,5.6629604801359461,0,0,0,-0.042205640417262193,0.019935350870678107,-0.032343210773324166,0.042205640417262193,0.019935350870678107,0.032343210773324166,0.032745696739934591,0.054331716739319344,0.074302068543500299,1,1,0,1
100,2020-02-17 00:00:00,18622,VOL_COMPRESSION,-0.00630821323529964,-0.03604673374096784,-0.032343210773324166,0.026609665605763964,0.074302068543500299,-1.1111392044318804,3.4011973816621555,1.3862943611198906,3.4011973816621555,0,2,4,-0.020786878206594618,-0.024997236127077996,0.010697897860366054,0.020786878206594618,0.024997236127077996,0.010697897860366054,0.023743286367679077,0.070363911036861099,0.076927506918599134,1,0,0,1
101,2020-02-24 00:00:00,18790,VOL_COMPRESSION,0.028525034115498355,0.037671117083656683,0.010697897860366054,0.016597408386483326,0.076927506918599134,1.0087207691728313,4.3567088266895917,1.0986122886681098,4.3567088266895917,0,0,6,-0.036487138319387047,-0.14375517149645722,-0.15461128243596783,0.036487138319387047,0.14375517149645722,0.15461128243596783,0.023069427045720375,0.060257843494463531,0.081760797932660861,1,0,0,1
102,2020-03-02 00:00:00,18958,VOL_COMPRESSION,0.00069414573408938061,-0.035725103537338064,-0.15461128243596783,0.025932813096996528,0.081760797932660861,-1.0481429270032652,3.8712010109078911,2.5649493574615367,3.8712010109078911,0,2,4,0.035041768360834932,0.037593137028323502,-0.055353729245166836,0.035041768360834932,0.037593137028323502,0.055353729245166836,0.01923491664432158,0.034104354026235177,0.061678545810409026,1,1,0,1
103,2020-03-09 00:00:00,19126,TREND_DOWN,-0.08409362960635676,-0.10742809284822276,-0.055353729245166836,0.035753553906799226,0.061678545810409026,-3.3975325314612959,0.69314718055994529,1.6094379124341003,0.69314718055994529,3,3,3,-0.018306082061348254,-0.020265430631309908,-0.43456168577765153,0.018306082061348254,0.020265430631309908,0.43456168577765153,0.043706031481934061,0.073060214273346108,0.45644643825004777,1,0,0,1
104,2020-03-16 00:00:00,19294,HIGH_VOL,0.0079673292893211144,0.11633994703938871,-0.43456168577765153,0.18212472846713659,0.45644643825004777,-1.1086965845865679,1.0986122886681098,0.69314718055994529,1.0986122886681098,4,5,14,-0.028903841397786501,0.02452187073289324,0.12088140935544298,0.028903841397786501,0.02452187073289324,0.12088140935544298,0.13838853752898139,0.1698870888897103,0.23297007181796231,0,0,0,1
105,2020-03-23 00:00:00,19462,VOL_EXPANSION,-0.049684262051545483,-0.053994087138191926,0.12088140935544298,0.05945039523518076,0.23297007181796231,0.34600532770281356,1.0986122886681098,1.3862943611198906,1.0986122886681098,3,12,23,0.11192339174774303,0.13455014877722413,-0.0013379265154043337,0.11192339174774303,0.13455014877722413,0.0013379265154043337,0.094974514886037295,0.11979968977212573,0.14732239918835813,0,0,0,1
106,2020-03-30 00:00:00,19630,TREND_DOWN,-0.053066930666235503,-0.1478860869836347,-0.0013379265154043337,0.038795910971403468,0.14732239918835813,-1.8747157269894519,1.791759469228055,2.8332133440562162,1.791759469228055,2,5,13,0.088480177387363371,0.11701315213410886,0.15341514678030255,0.088480177387363371,0.11701315213410886,0.15341514678030255,0.044615137204204861,0.071226260273074882,0.10923037004044037,0,0,0,1
107,2020-04-06 00:00:00,19798,VOL_COMPRESSION,0.0011461552694984807,0.019151271682014786,0.15341514678030255,0.02145727910582413,0.10923037004044037,1.1621951943755713,3.1780538303479458,1.791759469228055,3.1780538303479458,1,5,18,0.06959586932671849,0.0669183570516933,-0.021912685778236088,0.06959586932671849,0.0669183570516933,0.021912685778236088,0.032859638427809992,0.057885561587407403,0.089133218493307895,0,0,0,1
108,2020-04-13 00:00:00,19966,TREND_UP,-0.021077925984960617,-0.081775803235252659,-0.021912685778236088,0.04266816796994518,0.089133218493307895,-1.8903019895063065,0.69314718055994529,3.9512437185814275,0.69314718055994529,1,5,24,0.016959385078830807,-0.023178899990565445,0.063889629374980841,0.016959385078830807,0.023178899990565445,0.063889629374980841,0.031728096070276407,0.04548489998891473,0.075734775007997288,0,0,0,1
109,2020-04-20 00:00:00,20134,VOL_COMPRESSION,-0.0084918479371411254,0.013585010787717318,0.063889629374980841,0.022864288942271285,0.075734775007997288,1.1460567040162362,4.219507705176107,2.9444389791664403,4.219507705176107,0,1,8,-0.040184711294583078,-0.006616478845290946,0.077865286623047328,0.040184711294583078,0.006616478845290946,0.077865286623047328,0.042190556139110644,0.049863039821726546,0.077010657038850544,0,0,0,1
110,2020-04-27 00:00:00,20302,VOL_COMPRESSION,0.023579683858066535,0.033837790125715077,0.077865286623047328,0.023432489589023085,0.077010657038850544,1.6101001382295852,4.290459441148391,0.69314718055994529,4.290459441148391,0,0,6,8.1235239891761516e-05,0.128695211718795,0.12848770790389227,8.1235239891761516e-05,0.128695211718795,0.12848770790389227,0.016767012118291021,0.055884418843822503,0.11738387009613878,1,0,0,1
111,2020-05-04 00:00:00,20470,RANGE,-0.035305274439629213,0.011476091090064769,0.12848770790389227,0.031197747097274547,0.11738387009613878,0.64211044226063396,0,1.791759469228055,0,4,7,10,0.010505733267034896,0.041993248186477233,-0.0049109982066273625,0.010505733267034896,0.041993248186477233,0.0049109982066273625,0.031566901020719955,0.056811925056864866,0.13779145062697551,0,0,0,1
112,2020-05-11 00:00:00,20638,TREND_DOWN,0.0060180723255629448,-0.13433562754546377,-0.0049109982066273625,0.068743968004145645,0.13779145062697551,-0.98922532239820715,2.9957322735539909,1.791759469228055,2.9957322735539909,1,3,14,-0.018192983297506252,0.059568928183404556,0.10780163626108062,0.018192983297506252,0.059568928183404556,0.10780163626108062,0.062978772064971031,0.075136089042713794,0.10472379205065398,0,0,0,1
113,2020-05-18 00:00:00,20806,VOL_COMPRESSION,0.030417554936683189,0.00024353705976713237,0.10780163626108062,0.033603123557102786,0.10472379205065398,1.3905879325524684,3.6635616461296463,0.69314718055994529,3.6635616461296463,0,5,12,-0.014232416788564186,-0.022643827920773865,-0.10399578230654946,0.014232416788564186,0.022643827920773865,0.10399578230654946,0.03040002505115379,0.061587690393791319,0.094469168066143999,0,0,0,1
114,2020-05-25 00:00:00,20974,TREND_DOWN,-0.043623460652430092,-0.023619731106121991,-0.10399578230654946,0.046467419928986009,0.094469168066143999,-2.0525281440612959,0.69314718055994529,4.1896547420264252,0.69314718055994529,1,2,10,0.0058341413105287097,0.05122284826459985,0.075173830000832775,0.0058341413105287097,0.05122284826459985,0.075173830000832775,0.023252473706751018,0.045022606899348658,0.066539339246483073,0,0,0,1
115,2020-06-01 00:00:00,21142,VOL_COMPRESSION,-0.017110300502373027,-0.0015730842792021514,0.075173830000832775,0.015788365032054479,0.066539339246483073,0.90018265676528442,5.1119877883565437,1.6094379124341003,5.1119877883565437,0,0,1,0.064188317923971561,0.014343545184266233,0.028742144172611679,0.064188317923971561,0.014343545184266233,0.028742144172611679,0.050585553371067016,0.07975877712362571,0.091339068637363421,0,0,0,1
116,2020-06-08 00:00:00,21310,VOL_COMPRESSION,0.010227038136120964,-0.0036217787307608615,0.028742144172611679,0.02936170403556769,0.091339068637363421,0.58857768075432115,4.8040210447332568,2.0794415416798357,4.8040210447332568,0,0,5,-0.0064723151766715508,0.013013224636050718,-0.046620832448513533,0.0064723151766715508,0.013013224636050718,0.046620832448513533,0.016274836409236253,0.022501484717645442,0.07216763607129309,1,1,0,1
117,2020-06-15 00:00:00,21478,VOL_COMPRESSION,-0.013454495370358296,0.0023108021721853105,-0.046620832448513533,0.01444572688040565,0.07216763607129309,-1.370439978625835,4.2766661190160553,2.3025850929940459,4.2766661190160553,0,1,2,0.0070549064630598714,0.010792886974444143,-0.0017393128145853306,0.0070549064630598714,0.010792886974444143,0.0017393128145853306,0.032797119408539313,0.044190342514828618,0.049634518235471804,1,1,1,1
118,2020-06-22 00:00:00,21646,VOL_COMPRESSION,-0.0049984035507474522,-0.0053071716592713869,-0.0017393128145853306,0.0088440859252089526,0.049634518235471804,-0.51654044453911097,5.4806389233419912,2.3025850929940459,5.4806389233419912,0,0,0,0.036884603591411484,-0.0059726942414289903,-0.021110100135479013,0.036884603591411484,0.0059726942414289903,0.021110100135479013,0.017871224780882572,0.034938277670783835,0.05663635280536037,1,1,1,1
119,2020-06-29 00:00:00,21814,VOL_COMPRESSION,0.016047506268471436,-0.017449929889332142,-0.021110100135479013,0.014748528937157897,0.05663635280536037,-0.84991199059107658,6.0112671744041615,2.3025850929940459,6.0112671744041615,0,0,0,0.0059861101074028906,0.01250760893672428,-0.0054110305617862025,0.0059861101074028906,0.01250760893672428,0.0054110305617862025,0.014850080493518178,0.021229228692239574,0.034266826251929526,1,1,1,1
120,2020-07-06 00:00:00,21982,VOL_COMPRESSION,-0.007489560714942522,-0.0032083598948997581,-0.0054110305617862025,0.011181722348177376,0.034266826251929526,-0.92580824961276253,6.3561076606958915,2.3025850929940459,6.3561076606958915,0,0,0,0.028434101335625555,0.037524976035171201,0.02231865027199139,0.028434101335625555,0.037524976035171201,0.02231865027199139,0.016731236439446347,0.026869043783154641,0.036674061852364208,1,1,1,1
121,2020-07-13 00:00:00,22150,VOL_COMPRESSION,0.0021376018641840475,0.0064873467199746187,0.02231865027199139,0.0095485548331015468,0.036674061852364208,0.10401404201981776,6.6120410348330916,2.3025850929940459,6.6120410348330916,0,0,0,-0.0059718847488400319,-0.0071681636179345802,-0.0088412274155601038,0.0059718847488400319,0.0071681636179345802,0.0088412274155601038,0.0091502167534487904,0.016192181916450919,0.022185248394111082,1,1,1,1
122,2020-07-20 00:00:00,22318,VOL_COMPRESSION,0.001278153014522318,0.0082945595422268398,-0.0088412274155601038,0.0070569499400571769,0.022185248394111082,0.096761108588621289,6.815639990074331,2.3025850929940459,6.815639990074331,0,0,0,-0.0020214084419718568,0.035683628013676555,0.082859222491806078,0.0020214084419718568,0.035683628013676555,0.082859222491806078,0.007274936890199926,0.024567264327867076,0.042119742115989851,1,1,1,1
123,2020-07-27 00:00:00,22486,VOL_COMPRESSION,0.029180786567776843,0.039878315405373121,0.082859222491806078,0.025376863298605921,0.042119742115989851,2.2645811713210309,6.9847163201182658,2.3025850929940459,6.9847163201182658,0,0,0,0.1128403337342597,0.10833465636523472,0.10843710009765498,0.1128403337342597,0.10833465636523472,0.10843710009765498,0.063138932683410934,0.082916697412933574,0.12256221142547932,0,0,0,1
124,2020-08-03 00:00:00,22654,TREND_DOWN,-0.058387768358729192,0.0062520766662158616,0.10843710009765498,0.077756301980192968,0.12256221142547932,0.066284003158600072,2.4849066497880004,1.9459101490553132,2.4849066497880004,3,3,7,0.020921477248578457,0.053223474138150845,0.054275150722363878,0.020921477248578457,0.053223474138150845,0.054275150722363878,0.026441357133118459,0.041680433177830788,0.055529100968841907,0,0,0,1
125,2020-08-10 00:00:00,22822,VOL_COMPRESSION,-0.0016642412729969036,-0.0039854666656082742,0.054275150722363878,0.017258734049331838,0.055529100968841907,0.88468160709108712,5.1179938124167554,2.6390573296152584,5.1179938124167554,0,0,1,0.011378227455783688,-0.0096847424680474546,0.0086658181075751958,0.011378227455783688,0.0096847424680474546,0.0086658181075751958,0.033530260720852051,0.050355745944266624,0.061447492747531064,1,0,0,1
126,2020-08-17 00:00:00,22990,VOL_COMPRESSION,0.0030413435428201757,0.006626081231195579,0.0086658181075751958,0.015879693650122203,0.061447492747531064,0.68926571711649309,4.7957905455967413,1.6094379124341003,4.7957905455967413,0,0,2,0.041020732911785422,-0.0048965452032874949,-0.018522454390361126,0.041020732911785422,0.0048965452032874949,0.018522454390361126,0.031585427190566367,0.046463553034944247,0.0549805760942505,1,0,0,1
127,2020-08-24 00:00:00,23158,VOL_COMPRESSION,-0.0014386990116931802,-0.017420729636634165,-0.018522454390361126,0.010660805843159375,0.0549805760942505,-0.77915632356543085,4.8520302639196169,0.69314718055994529,4.8520302639196169,0,0,2,0.0092777123329649529,-0.015322100883104449,0.0058731669536867728,0.0092777123329649529,0.015322100883104449,0.0058731669536867728,0.010792410836570704,0.029583556875270929,0.042453468483028278,1,1,1,1
128,2020-08-31 00:00:00,23326,VOL_COMPRESSION,0.016432334065982521,0.030418808500956893,0.0058731669536867728,0.014398568577051695,0.042453468483028278,1.334164465021036,5.6903594543240601,0.69314718055994529,5.6903594543240601,0,0,0,-0.0077263385229518755,-0.024457927733280361,,0.0077263385229518755,0.024457927733280361,,0.012179782037381929,0.037570139890690586,,1,0,,1
129,2020-09-14 00:00:00,23661,VOL_COMPRESSION,-0.015499037041037809,-0.0065308935530047291,-0.00073338245289652983,0.021566121600089257,0.063368342824060661,0.051972873281668427,4.7706846244656651,0.69314718055994529,4.7706846244656651,0,0,10,0.038580153526888039,0.06795276418153362,0.064154654842652578,0.038580153526888039,0.06795276418153362,0.064154654842652578,0.020759560422272071,0.038828168265198394,0.050926254976440662,1,1,1,1
130,2020-09-21 00:00:00,23829,VOL_COMPRESSION,-0.0089945795338876866,0.0046300274791027281,0.064154654842652578,0.017090993383956948,0.050926254976440662,0.60974038144936038,5.6559918108198524,0.69314718055994529,5.6559918108198524,0,0,0,-0.046909663252561767,-0.062886650767616861,-0.0060538900747417997,0.046909663252561767,0.062886650767616861,0.0060538900747417997,0.027097757086453698,0.035460937248363682,0.050675917107132325,0,0,0,1
131,2020-09-28 00:00:00,23997,VOL_COMPRESSION,0.010481495558118163,0.016650634998016806,-0.0060538900747417997,0.019012955541096534,0.050675917107132325,1.77745533012257,5.0238805208462765,0.69314718055994529,5.0238805208462765,0,0,2,-0.017189412769893105,-0.0097720076348633521,-0.016925123275169561,0.017189412769893105,0.0097720076348633521,0.016925123275169561,0.017811538143786245,0.025416697643849784,0.045516875726628776,1,1,1,1
132,2020-10-05 00:00:00,24165,VOL_COMPRESSION,0.014926850768209038,0.010910549385614393,-0.016925123275169561,0.0089678457949423415,0.045516875726628776,0.2041058045466331,5.768320995793772,0.69314718055994529,5.768320995793772,0,0,0,0.0045733626139567284,-0.0061367986303794107,0.061183788737658382,0.0045733626139567284,0.0061367986303794107,0.061183788737658382,0.012001489772138888,0.019786650910552064,0.04451714860638336,1,1,1,1
133,2020-10-12 00:00:00,24333,VOL_COMPRESSION,0.0066031794601439393,0.045082532106993062,0.061183788737658382,0.011473838349273641,0.04451714860638336,1.5250053970189006,6.1903154058531475,0.69314718055994529,6.1903154058531475,0,0,0,0.0096084403335804439,0.0013157706067617886,0.0079777059024357527,0.0096084403335804439,0.0013157706067617886,0.0079777059024357527,0.027399436758086721,0.037353893720724139,0.048611107881650989,1,1,1,1
134,2020-10-19 00:00:00,24501,VOL_COMPRESSION,0.0086859013166393929,-0.0031684827981820836,0.0079777059024357527,0.0095250932989802556,0.048611107881650989,0.88159407368084486,6.4861607889440887,0.69314718055994529,6.4861607889440887,0,0,0,0.022016583031349502,,,0.022016583031349502,,,0.019946922675769106,,,1,,,1
135,2020-11-02 00:00:00,24836,VOL_COMPRESSION,0.0056213583437341695,0.016208446481181898,0.055956956177724081,0.015546207703261422,0.069087571071127798,1.2750866144225541,3.5553480614894135,1.6094379124341003,3.5553480614894135,0,2,4,-0.02030674339217757,0.021600398502428328,0.11937783396542843,0.02030674339217757,0.021600398502428328,0.11937783396542843,0.030762185365628841,0.052395034655860984,0.091955956228869346,1,1,0,2
136,2020-11-09 00:00:00,25004,VOL_COMPRESSION,0.042444644906464393,-0.01975671891814771,0.11937783396542843,0.030008255448664832,0.091955956228869346,1.198129236260554,2.8903717578961645,2.1972245773362196,2.8903717578961645,1,5,8,-0.016436543861058375,0.0040199274573294551,0.026716470981832163,0.016436543861058375,0.0040199274573294551,0.026716470981832163,0.040553872716674114,0.050043022661262072,0.069878777148146623,0,0,0,2
137,2020-11-16 00:00:00,25172,VOL_COMPRESSION,-0.0043071613281418456,-0.026004173811385093,0.026716470981832163,0.015796156680245969,0.069878777148146623,0.53608306301180531,4.3438054218536841,2.3978952727983707,4.3438054218536841,0,0,6,0.050822138713807113,0.10579238013450099,0.12615654323219247,0.050822138713807113,0.10579238013450099,0.12615654323219247,0.024486406364513196,0.074618371950600532,0.098044177727632173,1,0,0,2
138,2020-11-23 00:00:00,25340,TREND_UP,-0.022717392898863594,0.019239577459221044,0.12615654323219247,0.040758425363814146,0.098044177727632173,0.39223978640926965,0,1.791759469228055,0,5,5,9,0.012909694924399846,0.039432186847457508,0.017162246357164207,0.012909694924399846,0.039432186847457508,0.017162246357164207,0.026167534264767828,0.051358638655424123,0.12082792403171094,0,0,0,2
139,2020-11-30 00:00:00,25508,VOL_COMPRESSION,0.04347905485841852,0.058340331466032049,0.017162246357164207,0.031885836761436095,0.12082792403171094,0.53580452316619065,3.8286413964890951,3.6635616461296463,3.8286413964890951,0,1,14,0.058878570775845483,0.039291552032676626,0.046236395762006777,0.058878570775845483,0.039291552032676626,0.046236395762006777,0.039874016801519425,0.084528817756847702,0.09899445728806365,0,0,0,2
140,2020-12-07 00:00:00,25676,VOL_COMPRESSION,0.0023284356938129604,-0.0084834730168729406,0.046236395762006777,0.021451759847757799,0.09899445728806365,0.80849130203813535,4.0943445622221004,0.69314718055994529,4.0943445622221004,0,2,10,-0.0046144832644075505,-0.04732130123468891,-0.014502430126271067,0.0046144832644075505,0.04732130123468891,0.014502430126271067,0.019339312395854992,0.049698908473662165,0.069402500394335001,1,0,0,2
141,2020-12-14 00:00:00,25844,VOL_COMPRESSION,0.014712653043479003,0.056010210717536937,-0.014502430126271067,0.020342625203270698,0.069402500394335001,0.92814487728657924,4.6728288344619058,1.9459101490553132,4.6728288344619058,0,0,2,0.018257409389392163,0.1170577426876404,0.21834335097348387,0.018257409389392163,0.1170577426876404,0.21834335097348387,0.020036910648179685,0.054576374126240876,0.10209807822954267,1,0,0,2
142,2020-12-21 00:00:00,26012,TREND_UP,0.007731123824678816,0.039476049634338095,0.21834335097348387,0.044468587236577491,0.10209807822954267,1.1256802670970503,1.3862943611198906,2.8332133440562162,1.3862943611198906,4,8,13,-0.048294448931858351,-0.027067837285366225,0.12474441650319013,0.048294448931858351,0.027067837285366225,0.12474441650319013,0.068060026237256169,0.089348171763372689,0.12544174403465419,0,0,0,2
143,2020-12-28 00:00:00,26180,TREND_UP,0.0039252759730614758,0.12798844511012766,0.12474441650319013,0.059125200163139144,0.12544174403465419,1.8357595353142679,3.3672958299864741,3.2188758248682006,3.3672958299864741,0,3,15,-0.0024454700059908662,0.081466019540894274,0.20325433339696333,0.0024454700059908662,0.081466019540894274,0.20325433339696333,0.034102593377279611,0.06026118991563633,0.13856454841984994,1,0,0,2
144,2021-01-04 00:00:00,26348,TREND_UP,0.01255468677345895,0.12376869696252478,0.20325433339696333,0.058170384038687753,0.13856454841984994,1.6245945533193811,1.791759469228055,0.69314718055994529,1.791759469228055,3,8,16,-0.013811409480396022,0.12472389359277242,0.12327165123739599,0.013811409480396022,0.12472389359277242,0.12327165123739599,0.079023542049080339,0.12681100140218698,0.18067792054170023,0,0,0,2
145,2021-01-11 00:00:00,26516,VOL_EXPANSION,-0.089251694716996816,-0.043172872079599897,0.12327165123739599,0.061952640794179968,0.18067792054170023,0.13038675864587546,1.9459101490553132,1.6094379124341003,1.9459101490553132,2,4,17,-0.062796208410148019,0.015670963637780047,-0.034315084480074719,0.062796208410148019,0.015670963637780047,0.034315084480074719,0.14321141658864076,0.18897832382613028,0.21907536113285761,0,0,0,2
146,2021-01-18 00:00:00,26684,TREND_DOWN,-0.011982160517086005,-0.091927013432562821,-0.034315084480074719,0.053975673607281914,0.21907536113285761,-0.036177147794589928,3.4339872044851463,2.0794415416798357,3.4339872044851463,0,4,15,0.020018190400168237,-0.018251773098924153,-0.098111857919320394,0.020018190400168237,0.018251773098924153,0.098111857919320394,0.045934058373180472,0.082626476224635162,0.15476563276677663,0,0,0,2
147,2021-01-25 00:00:00,26852,TREND_DOWN,0.021426251650677366,0.10140907058066144,-0.098111857919320394,0.035793878491722879,0.15476563276677663,-0.64054899415168098,1.791759469228055,0.69314718055994529,1.791759469228055,6,12,20,-0.0031559342483601597,-0.058796491696595628,-0.00027338026582597428,0.0031559342483601597,0.058796491696595628,0.00027338026582597428,0.054083981693897346,0.11538697420383588,0.1957588441509325,0,0,0,2
148,2021-02-01 00:00:00,27020,TREND_DOWN,-0.045853810781974216,-0.049608270371248132,-0.00027338026582597428,0.045657764250296363,0.1957588441509325,-0.27342818841256261,2.7080502011022101,1.791759469228055,2.7080502011022101,2,10,18,0.035801272139037901,0.15736650094977153,0.17338049239359513,0.035801272139037901,0.15736650094977153,0.17338049239359513,0.046265665751470571,0.070247126261410164,0.10673263607166868,0,0,0,2
149,2021-02-08 00:00:00,27188,RANGE,-0.022106488665032183,0.04572648175368757,0.17338049239359513,0.043198816487846854,0.10673263607166868,0.87181467389732703,0.69314718055994529,1.3862943611198906,0.69314718055994529,5,15,29,0.18860482049889674,0.13320455895150027,0.23062890939118552,0.18860482049889674,0.13320455895150027,0.23062890939118552,0.10905484134499205,0.13204676225142453,0.15412083684710098,0,0,0,2
150,2021-02-15 00:00:00,27356,VOL_COMPRESSION,0.023766917395979661,0.016896864704137364,0.23062890939118552,0.037582952119670603,0.15412083684710098,1.0345894516642193,1.791759469228055,1.9459101490553132,1.791759469228055,6,10,22,-0.023335026381020862,0.069484560763005299,0.14297396309901095,0.023335026381020862,0.069484560763005299,0.14297396309901095,0.038671111797722334,0.064845657626674824,0.094099952511099219,0,0,0,2
151,2021-02-22 00:00:00,27524,TREND_UP,0.0080305935172759087,0.089000794833182878,0.14297396309901095,0.034755266881428729,0.094099952511099219,1.1962951886809925,0,2.6390573296152584,0,4,11,23,-0.051781228941176149,-0.10800410644014388,-0.19521664763591484,0.051781228941176149,0.10800410644014388,0.19521664763591484,0.074212621960050462,0.16424002946891625,0.2027064190356625,0,0,0,2
152,2021-03-01 00:00:00,27692,TREND_DOWN,-0.001660981801673972,-0.010735753450041395,-0.19521664763591484,0.05951123697946125,0.2027064190356625,-0.78429307079311816,4.1431347263915326,0.69314718055994529,4.1431347263915326,0,3,13,0.064733655862259334,0.094225664638096437,0.10564131416774845,0.064733655862259334,0.094225664638096437,0.10564131416774845,0.039787513921601292,0.072686299686861244,0.11344887245449667,0,0,0,2
153,2021-03-08 00:00:00,27860,TREND_UP,0.044703523986010692,0.095268461729706641,0.10564131416774845,0.031788953564383271,0.11344887245449667,1.8896363089766179,0.69314718055994529,3.3672958299864741,0.69314718055994529,1,5,15,0.010501231904427491,0.076627894446035433,0.14366981775288012,0.010501231904427491,0.076627894446035433,0.14366981775288012,0.038103006652848222,0.073936138961305312,0.10348396239166523,0,0,0,2
154,2021-03-15 00:00:00,28028,TREND_UP,-0.030262826518335735,0.035220679197291764,0.14366981775288012,0.03169198986770691,0.10348396239166523,1.0775571250331524,0.69314718055994529,3.2188758248682006,0.69314718055994529,1,6,14,-0.095042813604943183,-0.0084535347223878843,-0.048997950085070664,0.095042813604943183,0.0084535347223878843,0.048997950085070664,0.057826726334137817,0.08473201768283331,0.10915625152014226,0,0,0,2
155,2021-03-22 00:00:00,28196,VOL_COMPRESSION,-0.031046939330145545,-0.0047424470473469505,-0.048997950085070664,0.037748958028029481,0.10915625152014226,-0.5298005801420097,2.3978952727983707,0.69314718055994529,2.3978952727983707,4,8,17,-0.033726168006704409,-0.073028831884342477,-0.021627967127421457,0.033726168006704409,0.073028831884342477,0.021627967127421457,0.03690351781852709,0.070844217578972302,0.10278674641712859,0,0,0,2
156,2021-03-29 00:00:00,28364,VOL_COMPRESSION,-0.011892747411812062,0.061164439177326217,-0.021627967127421457,0.026992790175100968,0.10278674641712859,0.4084496303334072,4.0073331852324712,1.0986122886681098,4.0073331852324712,0,6,17,0.037456276177576388,0.067320456068478612,0.044660838893549645,0.037456276177576388,0.067320456068478612,0.044660838893549645,0.032562499527592347,0.056253199229732119,0.067546778674032068,0,0,0,2
157,2021-04-05 00:00:00,28532,VOL_COMPRESSION,0.021108576001484386,-0.012586297011029708,0.044660838893549645,0.018778698729090323,0.067546778674032068,-0.4951753387545359,4.6051701859880918,1.0986122886681098,4.6051701859880918,0,0,8,0.024048614868449687,-0.026379809274151182,0.032002431997790841,0.024048614868449687,0.026379809274151182,0.032002431997790841,0.023805730816834143,0.041090936240976837,0.068379288262584409,1,0,0,2
158,2021-04-12 00:00:00,28700,VOL_COMPRESSION,-0.0050690413893254797,0.025459348422380228,0.032002431997790841,0.019201344503469296,0.068379288262584409,1.183444728380135,4.6539603501575231,1.791759469228055,4.6539603501575231,0,0,2,0.010421027064518544,0.047635130435985384,-0.050094350191798594,0.010421027064518544,0.047635130435985384,0.050094350191798594,0.026242726983119882,0.055700592900547616,0.10300044342719178,1,0,0,2
159,2021-04-19 00:00:00,28868,TREND_DOWN,-0.044583586678959078,-0.10881908114365497,-0.050094350191798594,0.07293268181585405,0.10300044342719178,-1.689011664047299,2.8332133440562162,1.791759469228055,2.8332133440562162,2,4,8,-0.038663466810439508,-0.050413948956002812,-0.11023688552831837,0.038663466810439508,0.050413948956002812,0.11023688552831837,0.042714939980596951,0.075217109047429037,0.13268056700139061,0,0,0,2
160,2021-04-26 00:00:00,29036,TREND_DOWN,0.021058851225563838,-0.011552598212177608,-0.11023688552831837,0.058838507595150268,0.13268056700139061,-0.69372842693248682,1.6094379124341003,2.1972245773362196,1.6094379124341003,3,6,12,0.052807763678638882,0.072138650580289385,0.12020403981248985,0.052807763678638882,0.072138650580289385,0.12020403981248985,0.039765844251970585,0.057687501944143099,0.084660505143274056,0,0,0,2
