year,asset,model,rows,dates,mse,mae,correlation
2020,IEF,mlp32,53,53,0.00010016500460386922,0.00578495188210485,0.19387147554182563
2020,IEF,sequence16,53,53,9.168765485191489e-05,0.00623302933162617,0.3295260027823756
2020,IEF,sequence32,53,53,0.00010930221629425267,0.006659382058544353,0.031033656337976386
2020,IEF,selected,53,53,0.00010255244748735406,0.006050230695847353,0.09310156992456152
2020,IEF,zero,53,53,0.00010425163549564449,0.005839262858871873,
2020,IEF,past_mean,53,53,0.00010298353257846199,0.0058870857191854024,1.1199895259704294e-16
2020,TLT,ridge1,53,53,0.001068898974032737,0.019798603269791465,0.09393719116897886
2020,TLT,ridge100,53,53,0.0010689958309921834,0.01980731785956348,0.09335754366671234
2020,TLT,gbm2,53,53,0.0010495683961774676,0.0196548611269057,0.19879101419189674
2020,TLT,gbm3,53,53,0.001032678970928706,0.019391880995749212,0.2661441390187649
2020,TLT,mlp16,53,53,0.001088239940606824,0.019774271480907858,0.05943821004154966
2020,TLT,mlp32,53,53,0.0010401687408345176,0.019140936724507958,0.27520337331083977
2020,TLT,sequence16,53,53,0.0009807039292277278,0.018632289784669454,0.3463637229583195
2020,TLT,sequence32,53,53,0.0010490852580112909,0.019634519032761057,0.16566035008587943
2020,TLT,selected,53,53,0.0010689958309921834,0.01980731785956348,0.09335754366671234
2020,TLT,zero,53,53,0.0010819761455182037,0.019732331898128473,
2020,TLT,past_mean,53,53,0.001078543982000581,0.019825108929999124,1.0765924378465959e-16
2021,pooled,ridge1,416,52,0.00042730128543026096,0.015664111918742556,0.0917727623280851
2021,pooled,ridge100,416,52,0.0004271909300489465,0.01565963372258966,0.09362437600256036
2021,pooled,gbm2,416,52,0.00042585423962189533,0.015727258662924064,0.11214728553813423
2021,pooled,gbm3,416,52,0.0004265494504021451,0.01578544556064143,0.10298733676088626
2021,pooled,mlp16,416,52,0.00043067313555481804,0.01566342176411351,0.0644477226261369
2021,pooled,mlp32,416,52,0.0004284469932127079,0.015740502131620402,0.08793062475149421
2021,pooled,sequence16,416,52,0.0004400943839423905,0.01579400031281799,0.07143789552922716
2021,pooled,sequence32,416,52,0.0004537663620269792,0.016373917735959677,0.143690547763305
2021,pooled,selected,416,52,0.0004284469932127079,0.015740502131620402,0.08793062475149421
2021,pooled,zero,416,52,0.0004321874419609449,0.015835480338373325,
2021,pooled,past_mean,416,52,0.00042950085645069913,0.015630076641600786,0.07268962835287945
2021,SPY,ridge1,52,52,0.00033097421920566815,0.014655070005059999,0.28259362331218923
2021,SPY,ridge100,52,52,0.0003309418506515256,0.014648225455806466,0.2851661008658458
2021,SPY,gbm2,52,52,0.00033509786270524347,0.014747650515918025,0.21084654901920705
2021,SPY,gbm3,52,52,0.0003353910174016184,0.01483411864660957,0.21008318649785165
2021,SPY,mlp16,52,52,0.0003277481060794067,0.014229065903554524,0.12847654532392283
2021,SPY,mlp32,52,52,0.00032662442140041263,0.014934144807797192,0.3066506752083962
2021,SPY,sequence16,52,52,0.0003476479337402835,0.01431700650285564,0.022425587925059755
2021,SPY,sequence32,52,52,0.0003687981614249631,0.01479897268178708,0.10193201400231215
2021,SPY,selected,52,52,0.00032662442140041263,0.014934144807797192,0.3066506752083962
2021,SPY,zero,52,52,0.0003487637916045229,0.015076587946969968,
2021,SPY,past_mean,52,52,0.00033161017187810813,0.014227269042021587,
2021,QQQ,ridge1,52,52,0.0007129266825133071,0.021194120962662658,0.23138286950862394
2021,QQQ,ridge100,52,52,0.0007131952034211068,0.021194917438436486,0.23155600514667568
2021,QQQ,gbm2,52,52,0.000723395265657936,0.021467938033266052,0.14251513750621442
2021,QQQ,gbm3,52,52,0.0007141828764874921,0.02130132911119423,0.18710149363800993
2021,QQQ,mlp16,52,52,0.0007049235906457402,0.021275979493691803,0.2766488477672827
2021,QQQ,mlp32,52,52,0.0007018730674333029,0.02111574044786576,0.2697895475431745
2021,QQQ,sequence16,52,52,0.0007700843398444004,0.021939298385129893,0.031092441941843577
2021,QQQ,sequence32,52,52,0.0007556930998660204,0.02225293717394338,0.10359227595999267
2021,QQQ,selected,52,52,0.0007018730674333029,0.02111574044786576,0.2697895475431745
2021,QQQ,zero,52,52,0.0007471525865278729,0.02173635985112032,
2021,QQQ,past_mean,52,52,0.0007317129729131736,0.021268753814264185,-3.946563151675265e-17
2021,GLD,ridge1,52,52,0.00024790896632777217,0.011817858205509714,-0.09200822910421728
2021,GLD,ridge100,52,52,0.00024769279885467017,0.011809948356036663,-0.09029714345481121
2021,GLD,gbm2,52,52,0.00024406969911352732,0.011873895679591993,-0.09115016410849343
2021,GLD,gbm3,52,52,0.0002435826240142225,0.011932373677775398,-0.05278304635280213
2021,GLD,mlp16,52,52,0.0002440772418792883,0.011889086765867666,-0.03593926723792845
2021,GLD,mlp32,52,52,0.00024056588421586213,0.011628137086413824,0.08221893081411624
2021,GLD,sequence16,52,52,0.00025511789233266286,0.012177779981653728,-0.009437207685209862
2021,GLD,sequence32,52,52,0.00024363480904816676,0.012447277292424909,0.14369211353579336
2021,GLD,selected,52,52,0.00024056588421586213,0.011628137086413824,0.08221893081411624
2021,GLD,zero,52,52,0.00023899445079100253,0.011828466645284473,
2021,GLD,past_mean,52,52,0.00024117612899362043,0.011632103003705607,
2021,IWM,ridge1,52,52,0.0009750004282087193,0.024761814002531572,-0.01851060130261901
2021,IWM,ridge100,52,52,0.0009740791742934188,0.024751643611593113,-0.01375761633056209
2021,IWM,gbm2,52,52,0.0009523843439128779,0.02476097218525526,0.1425310521597392
2021,IWM,gbm3,52,52,0.0009522819024052457,0.024893409850186975,0.14988986972125506
2021,IWM,mlp16,52,52,0.0009743845518327018,0.024881434073237688,0.029028426298479976
2021,IWM,mlp32,52,52,0.000978019421301627,0.025198590718232865,0.04476881678854839
2021,IWM,sequence16,52,52,0.000982835314970807,0.025167254866688214,0.03645045500532505
2021,IWM,sequence32,52,52,0.0009798481519971303,0.02571249536331208,0.2088422802167874
2021,IWM,selected,52,52,0.000978019421301627,0.025198590718232865,0.04476881678854839
2021,IWM,zero,52,52,0.0009688530378247557,0.024876861932000165,
2021,IWM,past_mean,52,52,0.0009688516230609777,0.024880003922205386,
2021,EFA,ridge1,52,52,0.0002859991833430505,0.013725464059138631,0.22228295753112215
2021,EFA,ridge100,52,52,0.00028589881199890424,0.013722549755850993,0.22645712593730027
2021,EFA,gbm2,52,52,0.00028560730870656753,0.013583263273043971,0.08551438143855891
2021,EFA,gbm3,52,52,0.00028795587498550045,0.013685674269548661,0.038841572528100575
2021,EFA,mlp16,52,52,0.00028379327560726684,0.013645819715917286,0.18739742391465386
2021,EFA,mlp32,52,52,0.0002835003923367114,0.013563024003819856,0.1266950808146316
2021,EFA,sequence16,52,52,0.00030070508682684895,0.013726946592880814,0.0567034908334506
2021,EFA,sequence32,52,52,0.0003201442122366211,0.014002829092735404,0.07691307826199581
2021,EFA,selected,52,52,0.0002835003923367114,0.013563024003819856,0.1266950808146316
2021,EFA,zero,52,52,0.0002906987305875988,0.013815555705462394,
2021,EFA,past_mean,52,52,0.0002876751715385832,0.013573142913552069,-5.510338825407445e-17
2021,EEM,ridge1,52,52,0.0005570805925845085,0.02018362152984193,0.10072388085462863
2021,EEM,ridge100,52,52,0.0005570108140826668,0.020179692290806458,0.10458926177685612
2021,EEM,gbm2,52,52,0.0005612615761732541,0.020336495098997393,0.1550778844884886
2021,EEM,gbm3,52,52,0.0005663800681099473,0.02049004580364048,0.0812289185428071
2021,EEM,mlp16,52,52,0.0005954702469573214,0.020505193039599193,-0.10760021050314279
2021,EEM,mlp32,52,52,0.0005962292913925826,0.020736338195287828,-0.14132051973323936
2021,EEM,sequence16,52,52,0.0005438863308175088,0.01949345300315788,0.2128956829507342
2021,EEM,sequence32,52,52,0.0005320401517429757,0.01880232149415266,0.28319712407646286
2021,EEM,selected,52,52,0.0005962292913925826,0.020736338195287828,-0.14132051973323936
2021,EEM,zero,52,52,0.0005607978563180532,0.02036772049862581,
2021,EEM,past_mean,52,52,0.0005681068109464378,0.020418025843938575,-1.712482028668485e-17
2021,IEF,ridge1,52,52,4.356243914596628e-05,0.005379154676957239,0.1316148473172316
2021,IEF,ridge100,52,52,4.3521798697395506e-05,0.005373765072049028,0.136032177722256
2021,IEF,gbm2,52,52,4.4497070030808414e-05,0.0054428244877969744,0.05389269736675548
2021,IEF,gbm3,52,52,4.437122042256359e-05,0.005447899795229791,0.05389269736675543
2021,IEF,mlp16,52,52,4.541449097435209e-05,0.00543526879529278,0.050655786169520906
2021,IEF,mlp32,52,52,4.304265572756838e-05,0.005320057075990273,0.08696456992168283
2021,IEF,sequence16,52,52,5.4129738912409066e-05,0.005975239216066735,0.07001903075825854
2021,IEF,sequence32,52,52,0.00010220758492319719,0.007501192360221177,-0.17140804428529913
2021,IEF,selected,52,52,4.304265572756838e-05,0.005320057075990273,0.08696456992168283
2021,IEF,zero,52,52,4.291971616666017e-05,0.0052871584967421,
2021,IEF,past_mean,52,52,4.4331692496939945e-05,0.005415533710419372,
2021,TLT,ridge1,52,52,0.0002649577721130956,0.013595791908238732,0.017005888695890294
2021,TLT,ridge100,52,52,0.00026518698839188406,0.013596327800138074,0.007737174606894486
2021,TLT,gbm2,52,52,0.0002605207906749481,0.013605030029522826,0.05676773360493518
2021,TLT,gbm3,52,52,0.0002682500193905704,0.01369871333094633,-0.05619875604074989
2021,TLT,mlp16,52,52,0.00026957358046246775,0.013445526325747149,0.030413259949350933
2021,TLT,mlp32,52,52,0.00025772081189359664,0.013427984717555614,0.18650933046429968
2021,TLT,sequence16,52,52,0.0002663484340942032,0.013555023954111005,0.12195907999487622
2021,TLT,sequence32,52,52,0.0003277647249767588,0.015473316429100699,-0.045592717775402525
2021,TLT,selected,52,52,0.00025772081189359664,0.013427984717555614,0.18650933046429968
2021,TLT,zero,52,52,0.0002593193658670934,0.013695131630781378,
2021,TLT,past_mean,52,52,0.00026254227977775245,0.013625780882699494,5.801017927887266e-17
2022,pooled,ridge1,416,52,0.0008567139258922629,0.022457665755332708,0.06344864547034351
2022,pooled,ridge100,416,52,0.0008563675711691186,0.02245169125154924,0.06489903694675636
2022,pooled,gbm2,416,52,0.0008338793610611308,0.02222789913197331,0.09873702062480158
2022,pooled,gbm3,416,52,0.0008635555877463031,0.022648782967519383,0.07572625467126727
2022,pooled,mlp16,416,52,0.0008336280010491326,0.02211981531454906,0.09145224856035043
2022,pooled,mlp32,416,52,0.0008412232813099723,0.022345232581699404,0.03374793847039817
2022,pooled,sequence16,416,52,0.0009092384152944305,0.02316896483598195,-0.03243066366122446
2022,pooled,sequence32,416,52,0.0008183139622378761,0.022043792279289445,0.09672024267296399
2022,pooled,selected,416,52,0.0008412232813099723,0.022345232581699404,0.03374793847039817
2022,pooled,zero,416,52,0.0007976908884997467,0.02176848516505065,
2022,pooled,past_mean,416,52,0.0008184520889448513,0.021997860665007727,-0.044744225825615346
2022,SPY,ridge1,52,52,0.0009211306967593975,0.02433710782731339,0.22750752757451437
2022,SPY,ridge100,52,52,0.0009203896891705651,0.024324059102024367,0.23221615602970916
2022,SPY,gbm2,52,52,0.0008587375061000058,0.02345761721250394,0.18626514801901317
2022,SPY,gbm3,52,52,0.0008576273799968657,0.023362357715436613,0.2335528432693895
2022,SPY,mlp16,52,52,0.0008459372359535059,0.023181465241184366,0.35507163960338345
2022,SPY,mlp32,52,52,0.000886373256064756,0.02388265085232278,0.17395246737141498
2022,SPY,sequence16,52,52,0.0009738054009756486,0.025253568308086873,0.01934876828472226
2022,SPY,sequence32,52,52,0.0008791592846877237,0.024308646143705166,0.1014455627804616
2022,SPY,selected,52,52,0.000886373256064756,0.02388265085232278,0.17395246737141498
2022,SPY,zero,52,52,0.0008462213289137708,0.023130123147462565,
2022,SPY,past_mean,52,52,0.0008757665353974017,0.02356835728382403,1.732485570448559e-17
2022,QQQ,ridge1,52,52,0.0016578626442273032,0.03339943250259945,0.2768255317626336
2022,QQQ,ridge100,52,52,0.001656740701258885,0.03338359734578418,0.28111518204197483
2022,QQQ,gbm2,52,52,0.0015119195544573498,0.03120403353445788,0.10951242357916827
2022,QQQ,gbm3,52,52,0.0015983773837270174,0.03161497405758498,0.0611258338442276
2022,QQQ,mlp16,52,52,0.0016855029733962338,0.03352308534549881,0.34463443771219504
2022,QQQ,mlp32,52,52,0.0017006052275799547,0.03378994530946246,0.09128751097247433
2022,QQQ,sequence16,52,52,0.0017048146630997034,0.03366762864365318,0.044005646549000264
2022,QQQ,sequence32,52,52,0.0015637612857697025,0.03240790254943663,0.09409016253130915
2022,QQQ,selected,52,52,0.0017006052275799547,0.03378994530946246,0.09128751097247433
2022,QQQ,zero,52,52,0.001449259420363991,0.03067594708093788,
2022,QQQ,past_mean,52,52,0.0015249898406507205,0.0316751005135865,4.2730929212903745e-17
2022,GLD,ridge1,52,52,0.00037284922507218666,0.01484803728293506,0.10477848915643898
2022,GLD,ridge100,52,52,0.00037319596182315795,0.014855787837612416,0.09776983123970859
2022,GLD,gbm2,52,52,0.0003735203476722477,0.014694614136778196,0.06355473841095888
2022,GLD,gbm3,52,52,0.0003744726374908386,0.014668434565061126,0.04085418730787449
2022,GLD,mlp16,52,52,0.0003500262993908572,0.014083772098311732,0.42045982479995264
2022,GLD,mlp32,52,52,0.00035943527947524326,0.014479854379242827,0.24995309114513672
2022,GLD,sequence16,52,52,0.0004204229450781792,0.016044563125756788,-0.04681644891780591
2022,GLD,sequence32,52,52,0.0003685159104779636,0.014775057012000641,0.14662569626011163
2022,GLD,selected,52,52,0.00035943527947524326,0.014479854379242827,0.24995309114513672
2022,GLD,zero,52,52,0.00037424492102440814,0.01474971756602377,
2022,GLD,past_mean,52,52,0.00037481929777739994,0.014792062993908294,-1.1038433081955385e-16
2022,IWM,ridge1,52,52,0.0010705411745130164,0.0258105742943624,0.22730945223063254
2022,IWM,ridge100,52,52,0.0010699059842352813,0.02580026397995139,0.23412083682087897
2022,IWM,gbm2,52,52,0.0010646159574342338,0.026600996356684066,0.0558886855381786
2022,IWM,gbm3,52,52,0.0011489096544585607,0.02810259463455255,-0.05451932162801274
2022,IWM,mlp16,52,52,0.0010823332800250624,0.025832828251507543,0.15712736237765007
2022,IWM,mlp32,52,52,0.0010638325587947594,0.02589449370260535,0.06069734018269473
2022,IWM,sequence16,52,52,0.0011572126631763102,0.02705550255023264,-0.09180405944429457
2022,IWM,sequence32,52,52,0.0010185308538762775,0.025833162153470847,0.13582253392888968
2022,IWM,selected,52,52,0.0010638325587947594,0.02589449370260535,0.06069734018269473
2022,IWM,zero,52,52,0.000998926710282703,0.02515050811681557,
2022,IWM,past_mean,52,52,0.0010238880417380051,0.02524744167731469,0.0
2022,EFA,ridge1,52,52,0.0008819704963304259,0.022382680398899353,0.20938545048931498
2022,EFA,ridge100,52,52,0.0008816694143216016,0.02237772191900019,0.21301826590999798
2022,EFA,gbm2,52,52,0.0009086136909770865,0.022874120916873998,0.06259074498441335
2022,EFA,gbm3,52,52,0.0009058844995486754,0.023090015921324432,0.14950761008050376
2022,EFA,mlp16,52,52,0.0008521794215006621,0.02224195825353919,0.25944427157735556
2022,EFA,mlp32,52,52,0.0008633928704446675,0.022882196722492785,0.1659528678638763
2022,EFA,sequence16,52,52,0.0008618043437971246,0.023066423207477347,0.1499392245589867
2022,EFA,sequence32,52,52,0.0008532849107252415,0.02209331581664579,0.19263539325572818
2022,EFA,selected,52,52,0.0008633928704446675,0.022882196722492785,0.1659528678638763
2022,EFA,zero,52,52,0.0008609424453445781,0.02297580629659323,
2022,EFA,past_mean,52,52,0.0008694414494719826,0.022922922430952033,-5.0194251387666946e-17
2022,EEM,ridge1,52,52,0.0009806598168774204,0.02423834467897802,0.19660070332629279
2022,EEM,ridge100,52,52,0.0009807857252722098,0.024240450155656477,0.197212530427295
2022,EEM,gbm2,52,52,0.0009719146327308505,0.024659455914996402,0.25622796713152635
2022,EEM,gbm3,52,52,0.0009913718251303117,0.02521677349219207,0.20100837499166774
2022,EEM,mlp16,52,52,0.0009507780624669793,0.024272342904808005,0.1828411737662809
2022,EEM,mlp32,52,52,0.000957203252163772,0.024226853697498954,0.13934011112396083
2022,EEM,sequence16,52,52,0.001066296248247636,0.02528998047367573,-0.03124220598663986
2022,EEM,sequence32,52,52,0.00099175673587686,0.024616695999563672,0.055558709157147605
2022,EEM,selected,52,52,0.000957203252163772,0.024226853697498954,0.13934011112396083
2022,EEM,zero,52,52,0.0009729418785055855,0.02426512193943568,
2022,EEM,past_mean,52,52,0.0009811571139502725,0.024290213175424718,
2022,IEF,ridge1,52,52,0.0002074873367541642,0.011875452733237143,0.054756958191472443
2022,IEF,ridge100,52,52,0.00020733889835959765,0.011868333625746734,0.05668708322164469
2022,IEF,gbm2,52,52,0.00019349699451694992,0.011476322662327055,0.04753025032297606
2022,IEF,gbm3,52,52,0.00019104343195887064,0.011462488181045585,0.20991165455727953
2022,IEF,mlp16,52,52,0.0001925961564810476,0.01150626061646918,-0.00024075035508578114
2022,IEF,mlp32,52,52,0.00019674708583219963,0.011552837258941398,-0.010176686774283156
2022,IEF,sequence16,52,52,0.00021919381648819906,0.011807752182656648,0.05158720965659974
2022,IEF,sequence32,52,52,0.00019589634601834048,0.011647970920077928,0.0176857031638946
2022,IEF,selected,52,52,0.00019674708583219963,0.011552837258941398,-0.010176686774283156
2022,IEF,zero,52,52,0.00018824576385678796,0.011367717284767855,
2022,IEF,past_mean,52,52,0.00019164196182529277,0.011440339611914839,9.868972801820588e-18
2022,TLT,ridge1,52,52,0.0007612100166041884,0.022769696324336876,0.09743812411898829
2022,TLT,ridge100,52,52,0.0007609141949116509,0.02276331604661813,0.10329475546785484
2022,TLT,gbm2,52,52,0.0007882162046003221,0.02285603232116497,0.11578162880358807
2022,TLT,gbm3,52,52,0.0008407578896592852,0.02367262517295771,0.13042156921277157
2022,TLT,mlp16,52,52,0.0007096705791787127,0.022316809805073688,-0.026863116735045888
2022,TLT,mlp32,52,52,0.0007021967201244258,0.022053028731028657,0.22472323509306277
2022,TLT,sequence16,52,52,0.0008703572414926416,0.0231663001963164,-0.2112558770371996
2022,TLT,sequence32,52,52,0.0006756063704708997,0.02066758763941486,0.2554058825540666
2022,TLT,selected,52,52,0.0007021967201244258,0.022053028731028657,0.22472323509306277
2022,TLT,zero,52,52,0.0006907446397061495,0.021832939888368673,
2022,TLT,past_mean,52,52,0.0007059124707477357,0.0220464476331367,0.0
2023,pooled,ridge1,416,52,0.00042640501620761325,0.015784837134964366,0.12372733640529708
2023,pooled,ridge100,416,52,0.00042632504789919,0.015783211316104266,0.12532042574039784
2023,pooled,gbm2,416,52,0.00042984865882274157,0.015820245038397844,0.08558609883935667
2023,pooled,gbm3,416,52,0.00042984579564134837,0.015792486938679486,0.08927896545029766
2023,pooled,mlp16,416,52,0.00047274043209212833,0.016576813478832914,-0.01041237348887519
2023,pooled,mlp32,416,52,0.00048639888269757413,0.016552505406583297,-0.02362334755212637
2023,pooled,sequence16,416,52,0.0004200979083550975,0.015735335634441412,0.1675826117547164
2023,pooled,sequence32,416,52,0.0004246106170065936,0.015754459568260996,0.1472090234116398
2023,pooled,selected,416,52,0.00042984865882274157,0.015820245038397844,0.08558609883935667
2023,pooled,zero,416,52,0.0004358057639584755,0.015931384823449593,
2023,pooled,past_mean,416,52,0.00042794662995820454,0.015750586239581622,0.11646405193097324
2023,SPY,ridge1,52,52,0.0003281210837404516,0.014152948245415537,0.12918597705607748
2023,SPY,ridge100,52,52,0.00032804002160533106,0.014148863894027149,0.13205853535053128
2023,SPY,gbm2,52,52,0.0003355317814541976,0.014213055434949854,-0.022017247330242514
2023,SPY,gbm3,52,52,0.0003369098283291128,0.014195555982603721,-0.02442652612851131
2023,SPY,mlp16,52,52,0.000359730076137119,0.014933231273500408,-0.007810551258060106
2023,SPY,mlp32,52,52,0.00033707833953542364,0.014417082919474078,0.0761756261053635
2023,SPY,sequence16,52,52,0.0003490610336635586,0.01463405604106965,-0.10255506651325726
2023,SPY,sequence32,52,52,0.00033669818531648104,0.014279151978818265,0.040318656546441206
2023,SPY,selected,52,52,0.0003355317814541976,0.014213055434949854,-0.022017247330242514
2023,SPY,zero,52,52,0.0003422201128538097,0.014411022834096137,
2023,SPY,past_mean,52,52,0.0003289205994769434,0.013953313162287208,-7.769200190211085e-17
2023,QQQ,ridge1,52,52,0.00060286421614927,0.020382338832730013,-0.03753466977552289
2023,QQQ,ridge100,52,52,0.0006025194403189512,0.020376016619956347,-0.034433499109582204
2023,QQQ,gbm2,52,52,0.0006075648096873637,0.02053547946519342,0.06794130409145564
2023,QQQ,gbm3,52,52,0.0006041835633644846,0.02035694609038384,0.10315241788525083
2023,QQQ,mlp16,52,52,0.0007525573670410952,0.022445674135650854,-0.0001310063001650887
2023,QQQ,mlp32,52,52,0.0007790603204453773,0.022337131770076384,-0.028399947349120616
2023,QQQ,sequence16,52,52,0.0005712097117172627,0.019269316552632552,0.1940748394897958
2023,QQQ,sequence32,52,52,0.0006113226832245545,0.020312107491060202,0.05140393650956605
2023,QQQ,selected,52,52,0.0006075648096873637,0.02053547946519342,0.06794130409145564
2023,QQQ,zero,52,52,0.0006300863094055013,0.020737713693383047,
2023,QQQ,past_mean,52,52,0.0005924059995047603,0.020135076682542233,1.4000997329857419e-16
2023,GLD,ridge1,52,52,0.0003149793016845996,0.014200990277303474,-0.129001305886124
2023,GLD,ridge100,52,52,0.0003148796862568858,0.01419968604984896,-0.13004317689541242
2023,GLD,gbm2,52,52,0.00030724902326881596,0.014108619306759086,-0.03511377970605456
2023,GLD,gbm3,52,52,0.0003057936348233109,0.014085148278886246,0.03304137612700642
2023,GLD,mlp16,52,52,0.0003116900122792677,0.01395997868243261,0.06447379795439867
2023,GLD,mlp32,52,52,0.0003516939394859694,0.01471495628232269,-0.024361035051569082
2023,GLD,sequence16,52,52,0.00034523003398274254,0.01442738734129913,-0.1096797224323664
2023,GLD,sequence32,52,52,0.0003253748766290421,0.014310772503329138,-0.035624091380310904
2023,GLD,selected,52,52,0.00030724902326881596,0.014108619306759086,-0.03511377970605456
2023,GLD,zero,52,52,0.00030824309435062604,0.014107738517606435,
2023,GLD,past_mean,52,52,0.000305482745491694,0.014022352825186673,6.112524988680096e-17
2023,IWM,ridge1,52,52,0.0008244486459045421,0.021628410385672963,0.30235877487852253
2023,IWM,ridge100,52,52,0.0008246162551578708,0.021630857580737097,0.3027399795996466
2023,IWM,gbm2,52,52,0.0008418185131242923,0.02193028192430654,0.17265630141631852
2023,IWM,gbm3,52,52,0.0008473321419592572,0.02209551292827998,0.08831760343358941
2023,IWM,mlp16,52,52,0.0008806511455745031,0.022835386837198237,-0.005958003696155068
2023,IWM,mlp32,52,52,0.0009692238587789554,0.023548898844191906,-0.1387273333444326
2023,IWM,sequence16,52,52,0.0007954588156174557,0.021541482763276103,0.275209624797687
2023,IWM,sequence32,52,52,0.0008172455363323327,0.021525220029818513,0.21295190903650338
2023,IWM,selected,52,52,0.0008418185131242923,0.02193028192430654,0.17265630141631852
2023,IWM,zero,52,52,0.0008571514651489671,0.02199703903770285,
2023,IWM,past_mean,52,52,0.0008509535380823031,0.021905870516328675,
2023,EFA,ridge1,52,52,0.0003182956401289453,0.013659386147113104,0.24073955505006137
2023,EFA,ridge100,52,52,0.0003181778197278788,0.013660094525808106,0.2476704734769422
2023,EFA,gbm2,52,52,0.00032376495658471887,0.013716921281106362,0.06380655010660022
2023,EFA,gbm3,52,52,0.0003221478806446298,0.013593427170461116,0.09490311875782656
2023,EFA,mlp16,52,52,0.00035833623697365403,0.014282603830693259,-0.2194881970146564
2023,EFA,mlp32,52,52,0.0003571556356569544,0.014302864030404417,-0.05203449848337148
2023,EFA,sequence16,52,52,0.00028978233329961576,0.013292045598670848,0.3926109827238464
2023,EFA,sequence32,52,52,0.00031496334064073266,0.013836958169961425,0.1971520062266247
2023,EFA,selected,52,52,0.00032376495658471887,0.013716921281106362,0.06380655010660022
2023,EFA,zero,52,52,0.0003286427117305737,0.013960301719284815,
2023,EFA,past_mean,52,52,0.0003252971711458409,0.01376192210357986,
2023,EEM,ridge1,52,52,0.0004576961856285914,0.01791928290589586,0.13330118242892933
2023,EEM,ridge100,52,52,0.0004577063361979828,0.01792014692943836,0.1329036468600267
2023,EEM,gbm2,52,52,0.00045514491801757135,0.01774605975385054,0.1462590852635199
2023,EEM,gbm3,52,52,0.0004549693896318103,0.0177237919544549,0.13572135776744298
2023,EEM,mlp16,52,52,0.00048359357593726586,0.018886204247741636,0.022671105479816007
2023,EEM,mlp32,52,52,0.0005076338368314911,0.019004156428752014,-0.1067056590004664
2023,EEM,sequence16,52,52,0.00043554414884417527,0.01763820948022467,0.24806395654969607
2023,EEM,sequence32,52,52,0.00046235231317732237,0.017865743376376777,0.06633061766617789
2023,EEM,selected,52,52,0.00045514491801757135,0.01774605975385054,0.1462590852635199
2023,EEM,zero,52,52,0.00046206521544516204,0.0180881956611583,
2023,EEM,past_mean,52,52,0.000462044730532575,0.018068739703642,-4.345882070322049e-17
2023,IEF,ridge1,52,52,0.00010676347794158093,0.007525551527784642,0.00979283132452954
2023,IEF,ridge100,52,52,0.0001067056961997289,0.007522979026507055,0.01088112711100643
2023,IEF,gbm2,52,52,0.0001072767647387017,0.007413120255443734,-0.11800566967496978
2023,IEF,gbm3,52,52,0.00010739016535165643,0.007370710026207329,-0.1523678552288564
2023,IEF,mlp16,52,52,0.00013250589097795094,0.008088825072975947,-0.18063954861526105
2023,IEF,mlp32,52,52,0.00012333617802603653,0.008062343999854176,-0.2742072830725151
2023,IEF,sequence16,52,52,0.00012018271797182828,0.00838857191170735,0.052774204946391734
2023,IEF,sequence32,52,52,0.00012900975888216072,0.008202358634132345,0.0077300053946993165
2023,IEF,selected,52,52,0.0001072767647387017,0.007413120255443734,-0.11800566967496978
2023,IEF,zero,52,52,0.0001056700588443985,0.0073579914995922134,
2023,IEF,past_mean,52,52,0.00010562898203377963,0.0073794482842231,2.2721343494681157e-17
2023,TLT,ridge1,52,52,0.00045807157848292535,0.016809788757799312,-0.035971786408680824
2023,TLT,ridge100,52,52,0.0004579551277288907,0.016807045902511048,-0.03424737279715791
2023,TLT,gbm2,52,52,0.0004604385037062708,0.016898422885573205,-0.1280317375561531
2023,TLT,gbm3,52,52,0.00046003976102652417,0.016918803078158764,-0.12022006513302182
2023,TLT,mlp16,52,52,0.0005028591518161702,0.01718260375047035,-0.09328603415186351
2023,TLT,mlp32,52,52,0.0004660089528203855,0.01603260897759071,0.10150449832909977
2023,TLT,sequence16,52,52,0.000454314471744141,0.016691615386651,0.12167501753244275
2023,TLT,sequence32,52,52,0.00039991824185012324,0.0157033643625913,0.44209584211198333
2023,TLT,selected,52,52,0.0004604385037062708,0.016898422885573205,-0.1280317375561531
2023,TLT,zero,52,52,0.0004523671438887658,0.016791075624772958,
2023,TLT,past_mean,52,52,0.0004528392733977406,0.016777966638863228,-3.765507891859747e-17
2024,pooled,ridge1,408,51,0.000499913836279371,0.016206213147976097,0.11218503097654461
2024,pooled,ridge100,408,51,0.000499950157194697,0.016207016691635066,0.11215834268948059
2024,pooled,gbm2,408,51,0.000500717306855206,0.01622842875950659,0.11113441511461962
2024,pooled,gbm3,408,51,0.0004985255429850934,0.016163939146339585,0.1288468862831231
2024,pooled,mlp16,408,51,0.0005081723684561523,0.01639007950540063,0.029470784913952268
2024,pooled,mlp32,408,51,0.0004993654848540063,0.016228500100647886,0.1398052056598754
2024,pooled,sequence16,408,51,0.0005028264557474859,0.016519249934757334,0.10291234186926755
2024,pooled,sequence32,408,51,0.0005022550646751709,0.016473278083314533,0.13241975398343248
2024,pooled,selected,408,51,0.0005022550646751709,0.016473278083314533,0.13241975398343248
2024,pooled,zero,408,51,0.0005101137779973284,0.016351380372565352,
