policy,family,profile,band,role,period,scenario,first_date,last_date,executed_rebalances,skipped_rebalances,cagr,cash_excess_sharpe,max_drawdown,annual_volatility,calmar,certainty_equivalent_gamma3,terminal_nav,mean_risky_exposure,annual_one_way_turnover,annual_arithmetic_execution_drag,worst_day,longest_underwater_days
ridge_vol20_band2,ridge,0.20000000000000001,0.02,candidate,2022_2024,base,2022-01-01,2024-12-31,390,706,0.13485589066038983,0.78947097466084382,-0.16725200606554413,0.18057322323647973,0.8063035764577996,0.093647285121136487,1.4611988919565562,0.31004366673537881,7.0856137299091051,0.021256786768346799,-0.047033238038876934,675
boosted_vol20_band2,boosted,0.20000000000000001,0.02,candidate,full,base,2020-01-01,2024-12-31,779,1048,0.26542813948812705,1.2428538326518406,-0.32010677854351843,0.20640355886561154,0.82918625058744944,0.19262581054052019,3.2442735117511234,0.31047637256713156,4.86264588558074,0.014587872566356522,-0.10339869769422172,825
boosted_vol20_band2,boosted,0.20000000000000001,0.02,candidate,2020_2021,base,2020-01-01,2021-12-31,347,384,0.54711309259327945,2.0595551578081985,-0.18219407930949894,0.22381766542421552,3.0029136768153748,0.3858233061991137,2.3921294690373318,0.26328572630857577,4.3007693106860243,0.012902189924491634,-0.10339869769422172,161
boosted_vol20_band2,boosted,0.20000000000000001,0.02,candidate,2022_2024,base,2022-01-01,2024-12-31,432,664,0.10698347922505969,0.62043187771902419,-0.26069246349269415,0.19369899199887788,0.41038194120275318,0.063898080066074031,1.356228228339464,0.34195115579250041,5.2416710413421317,0.015724983252317918,-0.047033238038876823,700
trend_vol40_exact,trend,0.40000000000000002,0,control,full,base,2020-01-01,2024-12-31,1827,0,0.47462448694842574,1.238869635244211,-0.38970085742655203,0.36868444630642211,1.2179200479123387,0.25285963409344159,6.9709465129422403,0.5093470775999337,11.943679803735414,0.035830866723305842,-0.21361072943420323,827
trend_vol40_exact,trend,0.40000000000000002,0,control,2020_2021,base,2020-01-01,2021-12-31,731,0,1.095934166338802,1.8817847156440897,-0.35141904146850278,0.44694502677392867,3.1185964248241489,0.54141453467939571,4.3884922174027308,0.5204152103441132,11.196951343157135,0.033590528440716444,-0.21361072943420323,166
trend_vol40_exact,trend,0.40000000000000002,0,control,2022_2024,base,2022-01-01,2024-12-31,1096,0,0.16691178072604029,0.65707907685303102,-0.29093036685714802,0.30503712957044071,0.57371728681728484,0.060862039879182844,1.588460493401052,0.50196495621672643,12.452406247594665,0.037357147831080795,-0.081295344628158683,701
allocation_vol40_exact,allocation,0.40000000000000002,0,control,full,base,2020-01-01,2024-12-31,1827,0,0.57580080493640606,1.2560975445030502,-0.59184383724087963,0.43920529466805447,0.9728931327911351,0.26233275586860305,9.7134030014016837,0.66602053538195738,4.8690391028624838,0.014607041872010302,-0.22364378971620524,825
allocation_vol40_exact,allocation,0.40000000000000002,0,control,2020_2021,base,2020-01-01,2021-12-31,731,0,1.3415780664904586,2.0852872392613855,-0.36229011268717592,0.45924266913272077,3.7030490745102433,0.64129713393858279,5.476605434983381,0.54466911954741914,5.3563891584911252,0.016069010087188432,-0.22364378971620524,163
allocation_vol40_exact,allocation,0.40000000000000002,0,control,2022_2024,base,2022-01-01,2024-12-31,1096,0,0.21062638672644995,0.66107292399206807,-0.5137098303119243,0.42493914865714144,0.41001042670053195,0.010055845429292387,1.7736174564182763,0.74695838663656267,4.5485856768295658,0.013645736159491559,-0.11485850586950641,700
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,control,full,base,2020-01-01,2024-12-31,1827,0,0.53222129703370924,1.2799972705271006,-0.4866195642500204,0.39445833863711977,1.0937112605695793,0.27150952541163315,8.4426857966237279,0.58769707951060601,8.1790191942576573,0.024536916716577518,-0.21862734582536891,825
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,control,2020_2021,base,2020-01-01,2021-12-31,731,0,1.2185985270004713,1.9922263331337653,-0.35681305876080893,0.45189360716192783,3.4152296197695042,0.59396259567206966,4.9168129262930842,0.53256673326075021,7.9716443263693222,0.023914661689296311,-0.21862734582536891,163
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,control,2022_2024,base,2022-01-01,2024-12-31,1096,0,0.19762059007346622,0.68816153066250296,-0.38819137894785594,0.35050809336901134,0.50908031654152663,0.056922300766644951,1.7171053532412761,0.62446741081411383,8.3247385301049093,0.024974161544551829,-0.081295344628158461,700
state_rule_vol40_exact,state_rule,0.40000000000000002,0,control,full,base,2020-01-01,2024-12-31,1827,0,0.50323301411817134,1.2613757095854494,-0.38087013540236414,0.38106485146632363,1.3212719174910863,0.262850315881831,7.673797915105486,0.53193628311596497,9.1357949391639721,0.027407276476760278,-0.22364378971620535,825
state_rule_vol40_exact,state_rule,0.40000000000000002,0,control,2020_2021,base,2020-01-01,2021-12-31,731,0,1.1275703916000417,1.9066306336081573,-0.36229011268717604,0.44981354023621672,3.1123410551743556,0.5541299437563485,4.5218799372484115,0.52640402665760722,7.9592955031914778,0.023877781980958974,-0.22364378971620535,166
state_rule_vol40_exact,state_rule,0.40000000000000002,0,control,2022_2024,base,2022-01-01,2024-12-31,1096,0,0.19293345429846798,0.70137857181977237,-0.31487279185551453,0.32684642813068138,0.61273460041285255,0.069000199594014211,1.6970370778519734,0.53562613664795367,9.9284710882042333,0.029785302283528964,-0.081295344628158572,698
constant_vol40_exact,constant,0.40000000000000002,0,control,full,base,2020-01-01,2024-12-31,1827,0,0.47462448694842574,1.238869635244211,-0.38970085742655203,0.36868444630642211,1.2179200479123387,0.25285963409344159,6.9709465129422403,0.5093470775999337,11.943679803735414,0.035830866723305842,-0.21361072943420323,827
constant_vol40_exact,constant,0.40000000000000002,0,control,2020_2021,base,2020-01-01,2021-12-31,731,0,1.095934166338802,1.8817847156440897,-0.35141904146850278,0.44694502677392867,3.1185964248241489,0.54141453467939571,4.3884922174027308,0.5204152103441132,11.196951343157135,0.033590528440716444,-0.21361072943420323,166
constant_vol40_exact,constant,0.40000000000000002,0,control,2022_2024,base,2022-01-01,2024-12-31,1096,0,0.16691178072604029,0.65707907685303102,-0.29093036685714802,0.30503712957044071,0.57371728681728484,0.060862039879182844,1.588460493401052,0.50196495621672643,12.452406247594665,0.037357147831080795,-0.081295344628158683,701
ridge_vol40_exact,ridge,0.40000000000000002,0,candidate,full,base,2020-01-01,2024-12-31,1827,0,0.35405123304320418,0.9770381753050037,-0.60750071997305977,0.38786469746482877,0.5827996929104956,0.15330008096703882,4.550775231411186,0.54166167934668319,10.658450041227361,0.031975149133192375,-0.22364378971620535,1149
ridge_vol40_exact,ridge,0.40000000000000002,0,candidate,2020_2021,base,2020-01-01,2021-12-31,731,0,1.1066895072633005,1.8782515603599068,-0.36142574266865812,0.45182862819252873,3.0620107441485507,0.54242416203637966,4.4336160373489779,0.52583064697101956,9.4773977864576278,0.028431863184781334,-0.22364378971620535,166
ridge_vol40_exact,ridge,0.40000000000000002,0,candidate,2022_2024,base,2022-01-01,2024-12-31,1096,0,0.0087379385381096686,0.19447309480311115,-0.53203854110987203,0.33778259694673107,0.016423506687845729,-0.105455997201254,1.0264252008011667,0.55222051572132758,11.455551955403742,0.034366540814903118,-0.087116737137727052,795
boosted_vol40_exact,boosted,0.40000000000000002,0,candidate,full,base,2020-01-01,2024-12-31,1827,0,0.47962449797782059,1.1878413962069392,-0.53025528667659949,0.39620382818176653,0.90451620196733951,0.23516109825113363,7.089916231876594,0.56572266087909939,9.2055669900298565,0.027616514414352016,-0.21361072943420323,841
boosted_vol40_exact,boosted,0.40000000000000002,0,candidate,2020_2021,base,2020-01-01,2021-12-31,731,0,1.1590185150430492,1.9460267721857292,-0.35141904146850278,0.44757319743731033,3.2981096021426901,0.57050677412938888,4.6564523315586426,0.52322082903220424,8.7937383055331271,0.026380850707432717,-0.21361072943420323,162
boosted_vol40_exact,boosted,0.40000000000000002,0,candidate,2022_2024,base,2022-01-01,2024-12-31,1096,0,0.15054515292769266,0.56966013082218392,-0.43994184820503679,0.35740164228274568,0.34219330018709754,0.011993565439246762,1.5226004105798203,0.59407014179158146,9.4885263568541856,0.02846551078007387,-0.087116737137727163,770
trend_vol40_band2,trend,0.40000000000000002,0.02,control,full,base,2020-01-01,2024-12-31,749,1078,0.4743746525769581,1.2438687329668352,-0.38820877554327637,0.36631480957555668,1.2219575714461823,0.25436772848217065,6.9650441499943199,0.50741224114550432,11.043978568125954,0.033131762068348877,-0.20806979893269739,827
trend_vol40_band2,trend,0.40000000000000002,0.02,control,2020_2021,base,2020-01-01,2021-12-31,420,311,1.093496800561315,1.89098676772202,-0.34528331528674583,0.44318635718664362,3.1669552282107922,0.54343831628031714,4.3782983544371348,0.51729210175842633,10.211876505468647,0.0306352991215894,-0.20806979893269739,166
trend_vol40_band2,trend,0.40000000000000002,0.02,control,2022_2024,base,2022-01-01,2024-12-31,329,767,0.16748740827801334,0.65997036083452565,-0.29174468093939032,0.30393774012341362,0.57408898677679299,0.06202267521348806,1.590810763943405,0.50082266257976882,11.60879910174053,0.034826328016479273,-0.079982997245178988,701
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,full,base,2020-01-01,2024-12-31,879,948,0.57824145262858795,1.2650064119708422,-0.58901769254393921,0.43625691407070122,0.98170472627263672,0.26638765095431305,9.7888480595472647,0.6621751658674776,3.9515743305344522,0.011854642921923184,-0.21797596917397399,825
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,2020_2021,base,2020-01-01,2021-12-31,400,331,1.3425337844185155,2.1001064710654025,-0.35626563295703373,0.45523627801483951,3.7683505233872148,0.64518455009148679,5.4810738518106357,0.54099887198665952,4.4136421630497651,0.013240778361239144,-0.21797596917397399,163
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,2022_2024,base,2022-01-01,2024-12-31,479,617,0.2134246549069938,0.66775865747525676,-0.51018358406493269,0.42274798796308449,0.41832913008786771,0.014219836902341021,1.7859361731302918,0.74299621589200138,3.6471378525384317,0.010941378786965446,-0.11485850586950663,699
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,control,full,base,2020-01-01,2024-12-31,804,1023,0.53490882910848625,1.2893567807681874,-0.48072450438276315,0.39221615312703723,1.1127138813015041,0.2749562904005019,8.5169785731593688,0.58597665327614101,7.0845599418309977,0.02125354717962789,-0.21302662736942024,825
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,control,2020_2021,base,2020-01-01,2021-12-31,423,308,1.2183854459244783,2.0043442011647583,-0.35069201976943321,0.44819857318708928,3.474232024799198,0.59702126962744728,4.9158691661036045,0.52940495829685819,6.9939781579059668,0.020981661500516849,-0.21302662736942024,163
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,control,2022_2024,base,2022-01-01,2024-12-31,381,715,0.20120253659916809,0.6976841047730743,-0.38218350589612515,0.34948295820919101,0.5264553113756133,0.060621197713654429,1.7325478537725341,0.62370832209900218,7.1514177155361152,0.021454213931162768,-0.079982997245178766,699
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,control,full,base,2020-01-01,2024-12-31,730,1097,0.50322178248688787,1.2674408633665155,-0.38201968462046487,0.37837247187602518,1.317266629825206,0.26481614121831176,7.6735112789629119,0.52938161038858578,8.2517196637602162,0.024755046586343966,-0.21797596917397422,825
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,control,2020_2021,base,2020-01-01,2021-12-31,397,334,1.1267602345985166,1.9185270486071302,-0.35626563295703373,0.44579166430196104,3.1626969608219433,0.5571680540652334,4.518439177633315,0.52315984956691119,6.9930930504030524,0.020979167587637883,-0.21797596917397422,166
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,control,2022_2024,base,2022-01-01,2024-12-31,333,763,0.19322152113859992,0.7039084343483285,-0.31474678721220617,0.32530468731654627,0.61389513408544372,0.070250003749988743,1.6982659226547674,0.53353134319939255,9.0983398897095231,0.027294906600628704,-0.079982997245178988,698
constant_vol40_band2,constant,0.40000000000000002,0.02,control,full,base,2020-01-01,2024-12-31,749,1078,0.4743746525769581,1.2438687329668352,-0.38820877554327637,0.36631480957555668,1.2219575714461823,0.25436772848217065,6.9650441499943199,0.50741224114550432,11.043978568125954,0.033131762068348877,-0.20806979893269739,827
constant_vol40_band2,constant,0.40000000000000002,0.02,control,2020_2021,base,2020-01-01,2021-12-31,420,311,1.093496800561315,1.89098676772202,-0.34528331528674583,0.44318635718664362,3.1669552282107922,0.54343831628031714,4.3782983544371348,0.51729210175842633,10.211876505468647,0.0306352991215894,-0.20806979893269739,166
constant_vol40_band2,constant,0.40000000000000002,0.02,control,2022_2024,base,2022-01-01,2024-12-31,329,767,0.16748740827801334,0.65997036083452565,-0.29174468093939032,0.30393774012341362,0.57408898677679299,0.06202267521348806,1.590810763943405,0.50082266257976882,11.60879910174053,0.034826328016479273,-0.079982997245178988,701
ridge_vol40_band2,ridge,0.40000000000000002,0.02,candidate,full,base,2020-01-01,2024-12-31,787,1040,0.35556721434794425,0.98378934745848745,-0.60560970523445878,0.38522694774976945,0.58712271496753532,0.15638246564126515,4.5763038302673742,0.53902871379007378,9.7394974295088375,0.029218285096715889,-0.21797596917397399,1149
ridge_vol40_band2,ridge,0.40000000000000002,0.02,candidate,2020_2021,base,2020-01-01,2021-12-31,417,314,1.1062779132381078,1.889629441790984,-0.35531294859013463,0.44799675302395581,3.1135310931610216,0.54549621826082006,4.4318849583987534,0.5226173144157874,8.4914519295741471,0.025474023801753617,-0.21797596917397399,166
ridge_vol40_band2,ridge,0.40000000000000002,0.02,candidate,2022_2024,base,2022-01-01,2024-12-31,370,726,0.010753615501914338,0.19969711970336315,-0.53057009404914324,0.3361566061314028,0.020268039270449911,-0.10237238975497558,1.032586331374624,0.54997463800777746,10.580422280999095,0.03174114265874254,-0.087162374485378002,795
boosted_vol40_band2,boosted,0.40000000000000002,0.02,candidate,full,base,2020-01-01,2024-12-31,804,1023,0.48018460065710755,1.1940424191006505,-0.52796191154188676,0.39352588845778153,0.90950614080237735,0.23759266650313274,7.1033437742680192,0.56311900418927596,8.3172046389293186,0.024951420643291342,-0.20806979893269739,840
boosted_vol40_band2,boosted,0.40000000000000002,0.02,candidate,2020_2021,base,2020-01-01,2021-12-31,410,321,1.1587812232996448,1.9586034990433054,-0.34528331528674583,0.44367488918912801,3.3560301699991415,0.57371207945799951,4.6554295327268482,0.51988732787677883,7.8196175024458592,0.023458483656708114,-0.20806979893269739,162
boosted_vol40_band2,boosted,0.40000000000000002,0.02,candidate,2022_2024,base,2022-01-01,2024-12-31,394,702,0.1513558917643687,0.57266216266253744,-0.43814845747701159,0.35570855964755377,0.34544431044199198,0.013907963935538392,1.5258192019303061,0.59195327005098719,8.6565250172597814,0.025969498653199152,-0.087162374485378002,770
btc_buy_hold,btc_buy_hold,,0,benchmark,full,base,2020-01-01,2024-12-31,2,0,0.66647519089453411,1.1156235931634377,-0.76670598287258074,0.65219870190449747,0.86927088842776901,0.089563539126357838,12.848204784172758,0.99945265462506705,0.39945647722768063,0.0011983693668938444,-0.38812428745094663,846
btc_buy_hold,btc_buy_hold,,0,benchmark,2020_2021,base,2020-01-01,2021-12-31,1,0,1.5372905610669512,1.5918726957701761,-0.53168012202870596,0.78515735907653283,2.8913824259616598,0.32516244402889927,6.4296429301156666,0.999999999999998,0.49884592796951371,0.0014965377839085412,-0.38812428745094663,188
btc_buy_hold,btc_buy_hold,,0,benchmark,2022_2024,base,2022-01-01,2024-12-31,1,0,0.25975814362177907,0.69534440509431983,-0.66983013791382617,0.54544848459112416,0.3877970382622542,-0.066996521986517177,1.9982765643163887,0.99908759124087465,0.33356164383561632,0.0010006848234656849,-0.15417808941374922,769
eth_buy_hold,eth_buy_hold,,0,benchmark,full,base,2020-01-01,2024-12-31,2,0,0.91804946380638874,1.2012449627470219,-0.79350360564434008,0.84414152688581445,1.1569568900205753,-0.054841619102507178,25.948090689809838,0.99945265462506783,0.39945647722768074,0.0011983300897734658,-0.43322542520939189,1149
eth_buy_hold,eth_buy_hold,,0,benchmark,2020_2021,base,2020-01-01,2021-12-31,1,0,4.3457003922131712,2.1522173152701334,-0.61469940964823289,1.036999405431084,7.0696348882131455,0.61879642599697915,28.511012783960016,0.99999999999999856,0.49884592796951371,0.0014965377839085412,-0.43322542520939189,166
eth_buy_hold,eth_buy_hold,,0,benchmark,2022_2024,base,2022-01-01,2024-12-31,1,0,-0.030930523364921969,0.29529897288677337,-0.74048740228840293,0.68325836046561284,-0.041770492339686334,-0.49849748865743992,0.91010764459437732,0.99908759124087554,0.33356164383561643,0.0010006193257288709,-0.17564174629941887,794
mix_buy_hold,mix_buy_hold,,0,benchmark,full,base,2020-01-01,2024-12-31,2,0,0.80961969521472898,1.1683454349889817,-0.77861676297900251,0.76213659318635796,1.039817961428301,0.019160529476773935,19.398147736991174,0.99945265462506772,0.39945647722768068,0.0011983430966440382,-0.41416886639454276,1149
mix_buy_hold,mix_buy_hold,,0,benchmark,2020_2021,base,2020-01-01,2021-12-31,1,0,3.1838487229860641,2.0360852059930474,-0.58199832311481914,0.91888938293217892,5.4705462138555694,0.60440053143406924,17.470327857037791,0.99999999999999845,0.49884592796951371,0.0014965377839085412,-0.41416886639454276,161
mix_buy_hold,mix_buy_hold,,0,benchmark,2022_2024,base,2022-01-01,2024-12-31,1,0,0.035531818627585476,0.372606828510268,-0.71489100883511592,0.63465045089618555,0.04970242762667143,-0.36769670051305814,1.1103482370639572,0.99908759124087554,0.33356164383561637,0.0010006410157249123,-0.16918630841730387,791
usd_cash,usd_cash,,0,benchmark,full,base,2020-01-01,2024-12-31,2,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,benchmark,2020_2021,base,2020-01-01,2021-12-31,1,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,benchmark,2022_2024,base,2022-01-01,2024-12-31,1,0,0,,0,0,,0,1,0,0,0,0,0
trend_vol20_exact,trend,0.20000000000000001,0,control,full,cost_stress,2020-01-01,2024-12-31,1827,0,0.23097319732631694,1.1306179549572914,-0.27236042778725189,0.20164524576860199,0.84804242379416572,0.16699252768613737,2.8260589235429383,0.29437285192190776,8.1009801670144252,0.060757145368379076,-0.10682856130180152,831
trend_vol20_exact,trend,0.20000000000000001,0,control,2020_2021,cost_stress,2020-01-01,2021-12-31,731,0,0.4925376413868694,1.873963218127775,-0.18865589032154528,0.2272657386127595,2.6107726641738447,0.3484130609801479,2.2264476837909815,0.267277354191372,6.7067986051856483,0.050300714131240938,-0.10682856130180152,163
trend_vol20_exact,trend,0.20000000000000001,0,control,2022_2024,cost_stress,2022-01-01,2024-12-31,1096,0,0.082795773269474404,0.52638375470113274,-0.20477799550828146,0.18235291607673029,0.40431967831292714,0.046108733642639288,1.2693129706650041,0.31244475779875241,9.0378326969706109,0.067783585503976548,-0.047813908922836323,701
allocation_vol20_exact,allocation,0.20000000000000001,0,control,full,cost_stress,2020-01-01,2024-12-31,1827,0,0.27180302308911175,1.1896983695661159,-0.35488003395051249,0.22283829456207113,0.76590114147423205,0.19062499743239136,3.3268084304976071,0.3408205178090567,3.2602543766512109,0.024451834932551431,-0.11184541278033977,792
allocation_vol20_exact,allocation,0.20000000000000001,0,control,2020_2021,cost_stress,2020-01-01,2021-12-31,731,0,0.5476153815019611,2.0150230715048769,-0.19410736592937483,0.22960298995920447,2.8211983552505098,0.38357902255698972,2.3936819248257062,0.2727628302789914,3.2328359713138162,0.024246160115317304,-0.11184541278033977,163
allocation_vol20_exact,allocation,0.20000000000000001,0,control,2022_2024,cost_stress,2022-01-01,2024-12-31,1096,0,0.11605712378802124,0.61159257882493279,-0.29637854166337185,0.21804324565731323,0.39158409760933188,0.062039345441751381,1.3898289476116883,0.38621300830584288,3.2815107148000235,0.024611281920234956,-0.057604391911394104,675
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,control,full,cost_stress,2020-01-01,2024-12-31,1827,0,0.25409580239949525,1.1893577299852323,-0.29962552690301469,0.20850785166397295,0.84804457425866497,0.1827771388308724,3.1016034236020924,0.31759553007097513,5.4876643824063773,0.041157359050326914,-0.10933675649994801,825
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,control,2020_2021,cost_stress,2020-01-01,2021-12-31,731,0,0.52209896602930228,1.9530450623508377,-0.19128531172770236,0.22821442911976483,2.7294252826506531,0.36759032546188181,2.3154533264827353,0.27002183316414191,4.7774195399259911,0.035830476316937004,-0.10933675649994801,163
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,control,2022_2024,cost_stress,2022-01-01,2024-12-31,1096,0,0.10241656276408095,0.59835311411995773,-0.23545791441137542,0.19405798221198531,0.4349675950375827,0.059627447286095953,1.3395231888839552,0.34932579689478443,5.9661725097060003,0.044746200835189882,-0.047455590049268581,698
state_rule_vol20_exact,state_rule,0.20000000000000001,0,control,full,cost_stress,2020-01-01,2024-12-31,1827,0,0.25304192428135419,1.2133089784881121,-0.25412219365269351,0.20272683672150668,0.9957490160311786,0.18432303568403496,3.0885949393321286,0.29611885160320905,6.2851344727816372,0.047138396126069557,-0.11184541278033977,792
state_rule_vol20_exact,state_rule,0.20000000000000001,0,control,2020_2021,cost_stress,2020-01-01,2021-12-31,731,0,0.50999744759454502,1.9194610983889961,-0.19410736592937483,0.22804206187634696,2.6273987344720626,0.35971309359084092,2.2788063517199921,0.26939403670692014,5.0540851287784943,0.037905581829054374,-0.11184541278033977,163
state_rule_vol20_exact,state_rule,0.20000000000000001,0,control,2022_2024,cost_stress,2022-01-01,2024-12-31,1096,0,0.10674608389841955,0.64271325754661679,-0.18648366588803367,0.18372152039840556,0.57241519459677925,0.067449861270423808,1.3553564729187759,0.3139435228524674,7.1115738842839891,0.053336654420998476,-0.04709726164762873,697
constant_vol20_exact,constant,0.20000000000000001,0,control,full,cost_stress,2020-01-01,2024-12-31,1827,0,0.23097319732631694,1.1306179549572914,-0.27236042778725189,0.20164524576860199,0.84804242379416572,0.16699252768613737,2.8260589235429383,0.29437285192190776,8.1009801670144252,0.060757145368379076,-0.10682856130180152,831
constant_vol20_exact,constant,0.20000000000000001,0,control,2020_2021,cost_stress,2020-01-01,2021-12-31,731,0,0.4925376413868694,1.873963218127775,-0.18865589032154528,0.2272657386127595,2.6107726641738447,0.3484130609801479,2.2264476837909815,0.267277354191372,6.7067986051856483,0.050300714131240938,-0.10682856130180152,163
constant_vol20_exact,constant,0.20000000000000001,0,control,2022_2024,cost_stress,2022-01-01,2024-12-31,1096,0,0.082795773269474404,0.52638375470113274,-0.20477799550828146,0.18235291607673029,0.40431967831292714,0.046108733642639288,1.2693129706650041,0.31244475779875241,9.0378326969706109,0.067783585503976548,-0.047813908922836323,701
ridge_vol20_exact,ridge,0.20000000000000001,0,candidate,full,cost_stress,2020-01-01,2024-12-31,1827,0,0.24232618868196387,1.1760666990517803,-0.25947520044775352,0.20165463178649964,0.9339088601292258,0.17616241137222771,2.9587869955868542,0.29485091677055902,6.9274623118569174,0.051955721347831121,-0.10682856130180152,827
ridge_vol20_exact,ridge,0.20000000000000001,0,candidate,2020_2021,cost_stress,2020-01-01,2021-12-31,731,0,0.50215048544788821,1.9020556837934428,-0.18865589032154528,0.2272827987449601,2.6617270448965171,0.35481833327331946,2.2551995563401976,0.26786872363638059,5.5040210260959483,0.041279757277315719,-0.10682856130180152,163
ridge_vol20_exact,ridge,0.20000000000000001,0,candidate,2022_2024,cost_stress,2022-01-01,2024-12-31,1096,0,0.094804311274815367,0.5867521289110379,-0.19069600120156172,0.18236511317151249,0.4971489212015997,0.057117566639399472,1.3119845590908314,0.31284725178979667,7.8827496186307657,0.059120478875524358,-0.04709726164762873,700
boosted_vol20_exact,boosted,0.20000000000000001,0,candidate,full,cost_stress,2020-01-01,2024-12-31,1827,0,0.2346902168276257,1.1110400193114354,-0.33863298443442991,0.20932940670616695,0.69305185145975989,0.16684514730133726,2.8689789837827022,0.3140286296736633,5.7635701093079126,0.043226602173277548,-0.10682856130180152,840
boosted_vol20_exact,boosted,0.20000000000000001,0,candidate,2020_2021,cost_stress,2020-01-01,2021-12-31,731,0,0.51713375368404901,1.9458973635377184,-0.18865589032154528,0.22725482577003914,2.7411481974013414,0.36474743256348652,2.3003818554916799,0.26711763014842999,5.2608386839356474,0.039455997621037867,-0.10682856130180152,161
boosted_vol20_exact,boosted,0.20000000000000001,0,candidate,2022_2024,cost_stress,2022-01-01,2024-12-31,1096,0,0.076459543506793848,0.47264538794210836,-0.27720588062109786,0.19623332582012329,0.27582222763630143,0.034987499165782317,1.2471751057041283,0.34531689669277421,6.1039879272358233,0.045779814890454025,-0.047097261647628619,737
