scenario,policy,period,observations,ce,annualized_mean,annualized_volatility,turnover,average_exposure,average_cash,cagr,maximum_drawdown,worst_21_session_return
cost10,trend,2022,251,0.05284061895182904,0.06328838347300751,0.08345763205035425,2.1460115877210546,0.3197164607432827,0.6802835392567174,0.06162890075278882,-0.05934963546822036,-0.058032221713966714
cost10,trend,2023,250,0.022890024969649973,0.024775254206605736,0.03545165005051022,2.562184786978282,0.3111484785078982,0.6888515214921019,0.024442079688796303,-0.023406669856917972,-0.018747474072972836
cost10,trend,2024,252,0.06044063650135009,0.06308518597149881,0.04198848628015958,2.793409048411727,0.41069879915069907,0.5893012008493009,0.06417447187540182,-0.02321340418441964,-0.016096995986809803
cost25,bil,all,1740,0.021316721910571105,0.021328164775931878,0.002761987854278505,1.9975062344139651,0.0,1.0,0.02155241925607898,-0.0022755534065471705,-0.0011952520696789648
cost25,bil,excluding_2020,1487,0.02427041455074507,0.024282596161910468,0.0028497498329262535,1.9975062344139651,0.0,1.0,,,
cost25,bil,2018,230,0.014977244180412805,0.014991291170398045,0.003060173196105154,0.9975062344139651,0.0,1.0,0.015099035078955936,-0.0022755534065471705,-0.0011952520696789648
cost25,bil,2019,252,0.020112922950338927,0.020118293465052228,0.0018921794688135172,0.0,0.0,1.0,0.020319391991694413,-0.00021858292867305007,0.00106053599136402
cost25,bil,2020,253,0.003958558388096653,0.0039635818868007785,0.0018300270861611636,0.0,0.0,1.0,0.003969741565883256,-0.0008843796237582024,-0.0006330212490828213
cost25,bil,2021,252,-0.0009859307977585802,-0.0009830384990815455,0.0013885960960708327,0.0,0.0,1.0,-0.000983516737303236,-0.0010929180423941975,-0.00032831140690448013
cost25,bil,2022,251,0.013997618811954006,0.014006849275222586,0.0024806535790097522,0.0,0.0,1.0,0.014101902857259097,-0.00032812845018170833,-0.00032812845018170833
cost25,bil,2023,250,0.04864780052460068,0.04865995646273398,0.002846745291650181,0.0,0.0,1.0,0.049854124289857804,-0.00021813266807546583,0.0028759298612048845
cost25,bil,2024,252,0.048225958222925976,0.048243773763414044,0.003446306282391022,1.0,0.0,1.0,0.04941539199589129,-0.002172650598343484,0.001630893966401592
cost25,hold,all,1740,0.028504468132815902,0.03747357509539412,0.0773266101786365,1.9975062344139651,0.7563284311226052,0.24367156887739488,0.03507811349095369,-0.15108642731336386,-0.139279602288355
cost25,hold,excluding_2020,1487,0.03233895749726894,0.04039226186726669,0.07327257044759995,1.9975062344139651,0.759522790973184,0.240477209026816,,,
cost25,hold,2018,230,-0.08678729793293212,-0.08004625262352844,0.0670375283424823,0.997506234413965,0.7446958047325379,0.25530419526746206,-0.0790042384078502,-0.09725366217512987,-0.04866339707387157
cost25,hold,2019,252,0.11056554248421951,0.11520896307286632,0.055638239779530585,0.0,0.7417007512412122,0.25829924875878785,0.12035413838947218,-0.024805447591467966,-0.019489578102011573
cost25,hold,2020,253,0.005916111280773878,0.020319080116048216,0.09798968937350616,0.0,0.7375536757952894,0.26244632420471053,0.01562043369203825,-0.15108642731336375,-0.1392796022883549
cost25,hold,2021,252,0.07776879145207478,0.08481094302436254,0.06851837501618457,0.0,0.7648771182210377,0.23512288177896232,0.08595215168948656,-0.03275454152590551,-0.02658744095403931
cost25,hold,2022,251,-0.03294390072493299,-0.01632537955482758,0.10525689579976981,0.0,0.7725430832621288,0.22745691673787113,-0.02161173692789664,-0.1237986187675375,-0.07824800441714952
cost25,hold,2023,250,0.045574718760362384,0.05229329296542088,0.06692570111727629,0.0,0.7648998860993247,0.2351001139006754,0.05133440286381874,-0.05048254543651831,-0.034839119630705406
cost25,hold,2024,252,0.06929373192468968,0.07576691345413467,0.06569211789068245,1.0,0.767220026033843,0.23277997396615696,0.07638217672243686,-0.031719217292620616,-0.024192538213770876
cost25,static,all,1740,0.028185590391354078,0.03932475076413937,0.08617486243209323,6.224728877748676,0.7281093641981082,0.27189063580189177,0.036241363430739915,-0.19694608505986688,-0.16299759220087717
cost25,static,excluding_2020,1487,0.04232429514360095,0.05138307047170054,0.0777121840644464,5.225781972325076,0.7421699979491101,0.25783000205088996,,,
cost25,static,2018,230,-0.08310925985201614,-0.07656755126568934,0.06603892077821383,1.4257039189858556,0.7485112518805364,0.25148874811946365,-0.07573213511468047,-0.09424796929454193,-0.04515131904595726
cost25,static,2019,252,0.12223492954831797,0.12775967997686888,0.060689100770791427,0.5214200176717174,0.7514604754180535,0.2485395245819465,0.1341671955853998,-0.02569404990233981,-0.021967445148065923
cost25,static,2020,253,-0.0549635726547779,-0.031547665856981065,0.124942404858657,0.9989469054236,0.6454684061438015,0.3545315938561985,-0.03862738004237265,-0.1969460850598671,-0.1629975922008775
cost25,static,2021,252,0.11636391093711274,0.12428607161724713,0.07267351961631502,0.8199794121969919,0.7071999950031643,0.2928000049968356,0.12932761549384408,-0.04109911926171783,-0.03606640357541524
cost25,static,2022,251,-0.001282820737014731,0.018186792941525417,0.11392867265249823,0.5795794866999628,0.7495604447273331,0.25043955527266687,0.011783622708155805,-0.12839485301021458,-0.07544514950163017
cost25,static,2023,250,0.035350868466855666,0.04350807511063344,0.07374373032684553,0.4706847704561935,0.7498273914766695,0.2501726085233305,0.04164326746881297,-0.046530082818878604,-0.03454964907294433
cost25,static,2024,252,0.053192755994995566,0.05976083085249517,0.06617187145355952,1.4084143663143547,0.7471041308568587,0.2528958691431414,0.05926229534378513,-0.03766211709897649,-0.02300642721831081
cost25,trend,all,1740,0.046867460598932986,0.05119537775595208,0.053714784786680424,16.874450861748812,0.3981351740767411,0.601864825923259,0.051004660505817645,-0.0596830867355046,-0.05815603369534639
cost25,trend,excluding_2020,1487,0.04301041305560284,0.047445303778568565,0.05437456956436975,14.570886691240599,0.3870032804462185,0.6129967195537814,,,
cost25,trend,2018,230,-0.02315679537131477,-0.019580109689721247,0.048830903340634085,3.0257840819149306,0.35985485880061846,0.6401451411993815,-0.020554811678856644,-0.04318305028197744,-0.032242758329573906
cost25,trend,2019,252,0.05251051966257934,0.05370465962129134,0.028215125479217725,2.3584944398774477,0.41317102633642006,0.58682897366358,0.054748980147620196,-0.013654536167607034,-0.008842471813682917
cost25,trend,2020,253,0.0695254365083145,0.07323632638982273,0.04973858248555297,2.3035641705082135,0.46356254889329085,0.5364374511067092,0.07464735276132872,-0.058540793414631365,-0.03889703133277633
cost25,trend,2021,252,0.09786645473444885,0.10468864092958863,0.06743978150982684,1.6851896756560851,0.5041909254090959,0.4958090745909041,0.10782455344838482,-0.033323668933886275,-0.032170769895427886
cost25,trend,2022,251,0.04961165310156577,0.060054424059573876,0.08343768516287313,2.1453745480214073,0.3197164607432826,0.6802835392567173,0.058203625991706254,-0.05968308673550393,-0.05815603369534661
cost25,trend,2023,250,0.01901333282591738,0.020897386258529948,0.03544059285257107,2.5627508792892426,0.3111484785078982,0.6888515214921018,0.020477846781731923,-0.023774024802601712,-0.019219504584556013
cost25,trend,2024,252,0.05623872128454422,0.05889473494031772,0.04207939840962159,2.7932930664814837,0.41069879915069907,0.5893012008493009,0.059721431781718515,-0.023450991135630983,-0.016336313884918074
cost5,bil,all,1740,0.0218976007551659,0.021906766625221622,0.0024719587450336977,1.9995002498750625,0.0,1.0,0.022144388119880176,-0.0020852698720578156,-0.0006330212490830434
cost5,bil,excluding_2020,1487,0.024950149319576488,0.02495964203801327,0.0025156468269321715,1.9995002498750625,0.0,1.0,,,
cost5,bil,2018,230,0.01717130662525602,0.017176516475498477,0.0018636613144480763,0.9995002498750625,0.0,1.0,0.017322526795610527,-0.0002811017391939341,0.0007546218647518366
cost5,bil,2019,252,0.020112922950338376,0.020118293465051673,0.0018921794688131828,0.0,0.0,1.0,0.020319391991694413,-0.00021858292867327211,0.001060535991363798
cost5,bil,2020,253,0.00395855838809389,0.003963581886798014,0.001830027086160892,0.0,0.0,1.0,0.003969741565879925,-0.000884379623761089,-0.0006330212490821552
cost5,bil,2021,252,-0.000985930797760355,-0.0009830384990833219,0.0013885960960704688,0.0,0.0,1.0,-0.0009835167373050124,-0.0010929180423958629,-0.00032831140690448013
cost5,bil,2022,251,0.013997618811952335,0.014006849275220914,0.002480653579009533,0.0,0.0,1.0,0.014101902857256432,-0.0003281284501820414,-0.00032812845018181935
cost5,bil,2023,250,0.048647800524601124,0.048659956462734424,0.002846745291649929,0.0,0.0,1.0,0.049854124289858914,-0.00021813266807546583,0.0028759298612051065
cost5,bil,2024,252,0.05023485637446786,0.05024443010306745,0.0025263581957155118,1.0,0.0,1.0,0.05151948300741216,-0.00017199425869096618,0.003400910068686702
cost5,hold,all,1740,0.029083157715556716,0.0380533272856674,0.07733119064608053,1.9995002498750625,0.7563284311226052,0.24367156887739486,0.03567792021965688,-0.15108642731336408,-0.13927960228835534
cost5,hold,excluding_2020,1487,0.03301612989826713,0.04107065380477529,0.07327811818229757,1.9995002498750625,0.7595227909731841,0.24047720902681596,,,
cost5,hold,2018,230,-0.08460454427552211,-0.07785664162393754,0.06707161670724093,0.9995002498750625,0.7446958047325379,0.25530419526746206,-0.0769868722433591,-0.09725366217512921,-0.04866339707387135
cost5,hold,2019,252,0.11056554248421889,0.11520896307286577,0.05563823977953096,0.0,0.7417007512412122,0.2582992487587878,0.12035413838947151,-0.024805447591466745,-0.019489578102011462
cost5,hold,2020,253,0.00591611128077469,0.0203190801160491,0.0979896893735064,0.0,0.7375536757952896,0.26244632420471053,0.015620433692038027,-0.1510864273133643,-0.13927960228835534
cost5,hold,2021,252,0.07776879145207484,0.08481094302436265,0.06851837501618484,0.0,0.7648771182210377,0.23512288177896232,0.08595215168948789,-0.032754541525905734,-0.02658744095403931
cost5,hold,2022,251,-0.03294390072493223,-0.016325379554826804,0.10525689579976989,0.0,0.7725430832621288,0.22745691673787108,-0.021611736927895975,-0.12379861876753673,-0.07824800441714908
cost5,hold,2023,250,0.04557471876036311,0.05229329296542166,0.06692570111727653,0.0,0.7648998860993247,0.23510011390067528,0.051334402863818296,-0.05048254543651853,-0.03483911963070585
cost5,hold,2024,252,0.07129536923885582,0.07777150980798031,0.06570713086174891,1.0,0.767220026033843,0.23277997396615696,0.07854033647526393,-0.03171921729262073,-0.02419253821377043
cost5,static,all,1740,0.02998690344470871,0.04113027404476843,0.08619114649065268,6.227269967146266,0.7281093641981082,0.27189063580189177,0.03811229857743159,-0.1964824324239034,-0.16290912375130417
cost5,static,excluding_2020,1487,0.04409287618788717,0.053157465671234756,0.07773711890445295,5.22835257362855,0.74216999794911,0.25783000205088996,,,
cost5,static,2018,230,-0.07998914638918125,-0.07343940163894902,0.06607947109469646,1.4276166944549957,0.7485112518805364,0.2514887481194637,-0.07283793909022906,-0.0937094654299272,-0.04502206411523435
cost5,static,2019,252,0.1232778044272002,0.12880340602789841,0.060693775631982916,0.5213959072761207,0.7514604754180536,0.2485395245819465,0.13535066895944703,-0.025503054301560413,-0.021893517190471057
cost5,static,2020,253,-0.052970044959790644,-0.029559188202486195,0.12492893114968592,0.9989173935177156,0.6454684061438015,0.3545315938561985,-0.03671190321182671,-0.19648243242390362,-0.1629091237513044
cost5,static,2021,252,0.11799379775776271,0.1259323650252816,0.07274873317347819,0.8204763727359102,0.7071999950031643,0.29280000499683567,0.13118130993315535,-0.04100103588513937,-0.035967805415966
cost5,static,2022,251,-0.00012406869864247522,0.01935305576545912,0.11395064564421914,0.579783350761643,0.7495604447273331,0.2504395552726669,0.0129617839863585,-0.12790000189821105,-0.07533966410240078
cost5,static,2023,250,0.036297673452581884,0.044458322300787306,0.07375928799459958,0.4706680580062105,0.7498273914766695,0.2501726085233305,0.042632223356571464,-0.046464270819316256,-0.03448301013979316
cost5,static,2024,252,0.056012522431731736,0.06258175377919017,0.06617769688476846,1.4084121903936704,0.7471041308568587,0.2528958691431414,0.0622535009982812,-0.03758637490246852,-0.022922172773399474
cost5,trend,all,1740,0.05175657300113909,0.056087006322267485,0.05373039686638216,16.87868371474886,0.3981351740767411,0.601864825923259,0.056156461093129106,-0.05930835285364344,-0.057990881281643314
cost5,trend,excluding_2020,1487,0.04795247242457825,0.05238680194450983,0.054371129103177394,14.574243501516357,0.3870032804462185,0.6129967195537814,,,
cost5,trend,2018,230,-0.01652099761297533,-0.012948545066418946,0.04880199822791675,3.0291135438005696,0.35985485880061846,0.6401451411993815,-0.014036124711225395,-0.04251403897778738,-0.03156609751730477
cost5,trend,2019,252,0.05724215305335101,0.05841878326584127,0.028007501524773198,2.3578221051111146,0.41317102633642,0.5868289736635799,0.05973800794904882,-0.012848015807718993,-0.008439639599136073
cost5,trend,2020,253,0.07410319538477785,0.07783484786268503,0.049877533204888864,2.304440213232504,0.46356254889329085,0.5364374511067092,0.07959163284505011,-0.057471498789175124,-0.038579408690382455
cost5,trend,2021,252,0.10122291956606574,0.10806898270259946,0.06755769453602217,1.6856378432203711,0.5041909254090959,0.4958090745909041,0.11156538227929391,-0.03301179547103905,-0.031858524479111416
cost5,trend,2022,251,0.053916593737468654,0.06436679240459525,0.08346735356663544,2.1462246067580883,0.31971646074328264,0.6802835392567174,0.06277328925497438,-0.05930835285364355,-0.057990881281643314
cost5,trend,2023,250,0.024180936711068933,0.026067494574178153,0.035464140227458106,2.5619970224004813,0.3111484785078982,0.6888515214921018,0.025766185491626015,-0.02328402397201157,-0.01862424306100008
cost5,trend,2024,252,0.06183941381659036,0.06448208053816451,0.04197353707257425,2.7934483802257306,0.410698799150699,0.5893012008493009,0.06566235264474996,-0.023134289357796822,-0.01601730476673202
delay1,bil,all,1740,0.02170508123430766,0.02171458598683033,0.0025172408867209766,1.9990009990009991,0.0,1.0,0.021947872194961082,-0.0020852698720579266,-0.0006330212490830434
delay1,bil,excluding_2020,1487,0.024724866118374857,0.024734763550588026,0.0025687133242371916,1.9990009990009991,0.0,1.0,,,
