scenario,gap_mode,regime_filter,asset,period,cagr,zero_cash_sharpe,annual_vol,max_drawdown,calmar,terminal_multiple,mean_exposure,one_way_turnover_per_year,fees_initial_capital,worst_day
frictionless,past_gap_clean,HIGH_VOL,MIX,2022,-0.07573089435094738,-0.2778343560745464,0.20506807596789092,-0.15438626287793322,-0.4905287098686017,0.9243189276966224,0.00871332431925117,6.370163999212291,0.0,-0.15214905029172898
frictionless,past_gap_clean,HIGH_VOL,MIX,2023,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,HIGH_VOL,MIX,2024,0.10092682360255689,1.510043744515348,0.06498759345149797,-0.037530520221098596,2.6891933020906724,1.1011442100465543,0.0044176410360053054,3.220053535747244,0.0,0.0
frictionless,past_gap_clean,HIGH_VOL,MIX,2025,0.05232466153232718,0.6311159104593038,0.08650574123708243,-0.04248872033977369,1.231495350151698,1.0521410008808842,0.0034933472105508575,2.529885997895852,0.0,-0.04105651628337681
frictionless,past_gap_clean,UNKNOWN,BTC,full,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,BTC,2020_2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,BTC,2023_end,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,BTC,2020,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,BTC,2021,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,BTC,2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,BTC,2023,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,BTC,2024,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,BTC,2025,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,ETH,full,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,ETH,2020_2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,ETH,2023_end,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,ETH,2020,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,ETH,2021,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,ETH,2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,ETH,2023,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,ETH,2024,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,ETH,2025,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,MIX,full,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,MIX,2020_2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,MIX,2023_end,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,MIX,2020,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,MIX,2021,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,MIX,2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,MIX,2023,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,MIX,2024,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
frictionless,past_gap_clean,UNKNOWN,MIX,2025,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,ALL,BTC,full,-0.04406263161954915,-0.23423976791361412,0.14468588546187747,-0.34840197965948616,-0.1264706694910694,0.7631386050385449,0.022820629849383847,16.645723038390983,0.2343442374420544,-0.20443239408462222
base,original,ALL,BTC,2020_2022,-0.08562926079591882,-0.3809723750465616,0.18587830813248404,-0.3125727402362497,-0.2739498675770582,0.7644346227978474,0.023722627737226287,17.30393113788218,0.12699470560821788,-0.20443239408462222
base,original,ALL,BTC,2023_end,-0.0005658381439105353,0.03584258727464137,0.08553634684190044,-0.17107296010787654,-0.0033075837558064385,0.9983046061485821,0.021917808219178082,15.986913835612576,0.14042997089919204,-0.056247316073402165
base,original,ALL,BTC,2020,-0.23690794476521748,-0.9969197726752019,0.23903297827003261,-0.3125727402362497,-0.7579290010579841,0.7626685131882434,0.027322404371584706,19.930538768070935,0.050646139942865244,-0.20443239408462222
base,original,ALL,BTC,2021,0.09105500440277958,1.188486270399493,0.07567194845612779,-0.09122820844808999,0.9981014200732774,1.0909899275472268,0.01643835616438356,11.99029071897773,0.03753223967980605,-0.03874046628148875
base,original,ALL,BTC,2022,-0.08133203052216231,-0.3151020888829325,0.20191238931578903,-0.15137484019094394,-0.537288960434708,0.9187213119430317,0.027397260273972608,19.983767741309702,0.05735607764807659,-0.13562307111548333
base,original,ALL,BTC,2023,0.05220840015166295,0.7740006667563034,0.06863473038783256,-0.026104106809991756,2.000007145683275,1.05217174908466,0.02191780821917809,15.98686832999209,0.04758397962339682,-0.006636552689694097
base,original,ALL,BTC,2024,-0.12087442965775952,-1.1679057758416558,0.1054012874615591,-0.17107296010787654,-0.7065665408579916,0.8788930434385248,0.024590163934426236,17.936162829813245,0.04926187360829627,-0.056247316073402165
base,original,ALL,BTC,2025,0.07982794129661408,1.0217582073383895,0.07803085730314285,-0.05292661511188623,1.5082759614960972,1.0795441571091413,0.019230769230769235,14.027000312739034,0.044351660296629104,-0.03327155672864823
base,original,ALL,ETH,full,0.0596062325930935,0.412825608913323,0.17872853437284908,-0.3327661750475426,0.17912347186302066,1.4152481763609153,0.029666818804199004,21.638956713537905,0.4385406473697776,-0.16735496082707524
base,original,ALL,ETH,2020_2022,0.0037432837138637876,0.12089641359258547,0.2008492314549153,-0.3327661750475426,0.011248991016977556,1.0112745262962668,0.032846715328467155,23.95829770807215,0.244339918519715,-0.16735496082707524
base,original,ALL,ETH,2023_end,0.11863354120744041,0.8035735398674917,0.15347778551865826,-0.1675340186877441,0.7081161314977698,1.3994698171071094,0.026484018264840193,19.317497599373954,0.1920356182225921,-0.07187195461789542
base,original,ALL,ETH,2020,0.11509711000392464,1.294102431334023,0.08698116622459663,-0.08142615407454368,1.4135152434997238,1.1153465842033103,0.024590163934426233,17.93512574845897,0.05668859197535257,-0.021750407586627163
base,original,ALL,ETH,2021,0.1946658218974917,1.0157370003536703,0.19305777987890688,-0.18242257555650931,1.0671147543204695,1.194520388568617,0.038356164383561646,27.978029594648326,0.09028276265627348,-0.0848011865883157
base,original,ALL,ETH,2022,-0.24110157872812288,-0.8550950941480171,0.2760564057620018,-0.3081139495356705,-0.7825078322207234,0.7590417410791207,0.03561643835616438,25.978239622094392,0.06526644088418751,-0.16735496082707524
base,original,ALL,ETH,2023,-0.03916807359051,-1.0287933670799565,0.03809889902910115,-0.04518415070102211,-0.8668542615679613,0.9608582038316836,0.021917808219178086,15.98697786593182,0.046631001341874215,-0.028327434269411866
base,original,ALL,ETH,2024,0.11042233823182235,0.7022783736871542,0.1684832931055236,-0.1675340186877441,0.6591039783844227,1.1106611854984274,0.024590163934426236,17.93635272614883,0.059722712822239385,-0.07187195461789542
base,original,ALL,ETH,2025,0.3125833964807849,1.441608378501015,0.20209358449393364,-0.11590172831441004,2.696969243054174,1.3113621337730559,0.03296703296703297,24.04590069362333,0.08247803160075932,-0.06633374716502172
base,original,ALL,MIX,full,0.01434473072442799,0.17192941054124894,0.14517979713494583,-0.2603721622112657,0.0550931812471899,1.0891933906997302,0.02689195057936101,19.63669915474504,0.33644244240591603,-0.15380757382193955
base,original,ALL,MIX,2020_2022,-0.03886467354398937,-0.1401250670774325,0.17267696756193607,-0.2603721622112657,-0.14926585551205976,0.8878545745470571,0.02903153138819965,21.214210511819314,0.18566731206396644,-0.15380757382193955
base,original,ALL,MIX,2023_end,0.07055253892040447,0.6677519401252437,0.11106312595375588,-0.1527390325760538,0.46191558065076804,1.2267700386128968,0.024750415815445792,18.057747148029595,0.16981962436682624,-0.06156887346739859
base,original,ALL,MIX,2020,-0.06087135046644132,-0.43507715965364624,0.12540545865285926,-0.16412816581018785,-0.3708769312443196,0.9390075486957769,0.02549478971254536,18.662617022663884,0.05366736595910891,-0.10101303712166865
base,original,ALL,MIX,2021,0.15258833237095026,1.1434938372745052,0.13165796967513252,-0.1413973303913426,1.0791457798293258,1.1524763054903995,0.029567773762720236,21.583631588595736,0.06886059039352477,-0.0658103754713123
base,original,ALL,MIX,2022,-0.17968269806127735,-0.7091739093002736,0.23759327306259087,-0.24449809217372265,-0.7349042950143261,0.8204285178107176,0.03204172039255431,23.4033735912919,0.06222540251457151,-0.15380757382193955
base,original,ALL,MIX,2023,0.0001683804027090563,0.023064214300642656,0.03760954250445684,-0.03347095173153258,0.005030642811104386,1.0001682651429087,0.021960142197289676,16.0258360598974,0.047041254109644166,-0.01614205875983976
base,original,ALL,MIX,2024,0.00568657531996819,0.10677480675993181,0.12199498339238693,-0.1527390325760538,0.037230662156621006,1.0056982852717724,0.024594585115559342,17.942990086028264,0.054985219511288985,-0.06156887346739859
base,original,ALL,MIX,2025,0.22044573458461603,1.4529820044846598,0.1439327558441357,-0.07959853872703582,2.769469617282574,1.2196139425389065,0.02770504193298818,20.21062800478986,0.06738849602713594,-0.05365563874675905
base,original,TREND_UP,BTC,full,-0.00525642997886222,-0.08906475420855575,0.04677239325085174,-0.1400626881605247,-0.037529123907988036,0.9688799677805532,0.005476951163852124,3.994906192805556,0.07042466927099844,-0.05624731607340194
base,original,TREND_UP,BTC,2020_2022,-0.007169196737770833,-0.11328718847651846,0.05168859611766989,-0.08877280336760629,-0.08075893140473825,0.9786414139055194,0.004562043795620439,3.3276270299915787,0.029670453063235264,-0.05055911670650426
base,original,TREND_UP,BTC,2023_end,-0.003338226253368104,-0.059921076329796034,0.04129339066106283,-0.10709255408261154,-0.03117141319454372,0.9900255129342926,0.006392694063926942,4.6627947429828325,0.04164366603404105,-0.05624731607340194
base,original,TREND_UP,BTC,2020,-0.03968333292328685,-0.5802145748866194,0.06595374777186137,-0.08877280336760629,-0.44702128825377985,0.9602368237381426,0.008196721311475412,5.97884514859628,0.017963284035202486,-0.05055911670650426
base,original,TREND_UP,BTC,2021,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,TREND_UP,BTC,2022,0.019179972815776658,0.34314853998352174,0.06058355262446405,-0.06103824232334032,0.31422878650688896,1.0191667198261871,0.005479452054794522,3.9967723300946085,0.012191960085906197,-0.023176915342699167
base,original,TREND_UP,BTC,2023,0.0069371161627544975,0.34521167525993657,0.020619528546376727,-0.01887053198604527,0.3676163537882496,1.0069323515453443,0.010958904109589043,7.993377851528769,0.023939083871261806,-0.004556711531414015
base,original,TREND_UP,BTC,2024,-0.03397148705002129,-0.5039311270837069,0.06433559343873355,-0.10709255408261154,-0.31721614393299064,0.9659599572541712,0.005464480874316942,3.9858336344351724,0.011734976331968369,-0.05624731607340194
base,original,TREND_UP,BTC,2025,0.01791934035792453,0.7705069266105461,0.023384293952900655,-0.013960074821220858,1.283613489713189,1.017857470433848,0.002747252747252748,2.0037423559201284,0.006053787612623963,-0.004859288323139754
base,original,TREND_UP,ETH,full,0.00436974953315028,0.1678275357541908,0.02834318159152989,-0.07528095937867907,0.05804587998366918,1.02650046509994,0.003651300775901416,2.6633662625525223,0.04864610743037051,-0.03221975103866859
base,original,TREND_UP,ETH,2020_2022,0.005486737287278665,0.18427919960690983,0.03251116426989674,-0.04708824759212815,0.11652031170928295,1.0165544970890288,0.0027372262773722633,1.9967479628965896,0.018691998621456457,-0.03221975103866859
base,original,TREND_UP,ETH,2023_end,0.003252984252183788,0.15012167715565033,0.023456133095980578,-0.03421031117754092,0.09508782996161033,1.0097839988307487,0.004566210045662102,3.3305933460437567,0.029466308884265064,-0.028327434269411866
base,original,TREND_UP,ETH,2020,0.047765936870409975,1.0349200670813328,0.046054661575564246,-0.028456176968002622,1.6785788521107419,1.04786632974403,0.005464480874316942,3.986415956057147,0.012498962210123473,-0.006614784166524612
base,original,TREND_UP,ETH,2021,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,TREND_UP,ETH,2022,-0.029901671940732788,-0.9222336535546556,0.03231683050576169,-0.03450455849270995,-0.8666006245827013,0.9701184857589135,0.0027397260273972603,1.9983767874458818,0.005910139714906005,-0.03221975103866859
base,original,TREND_UP,ETH,2023,-0.02978553161267472,-0.9987582930930154,0.029802728260145135,-0.03421031117754092,-0.8706594762642478,0.9702345490001255,0.008219178082191782,5.995125199137767,0.017589039858469994,-0.028327434269411866
base,original,TREND_UP,ETH,2024,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,TREND_UP,ETH,2025,0.040905579004411496,1.4662808287255058,0.027580214366254498,-0.026502688488532766,1.543450168163528,1.0407627721269879,0.005494505494505496,4.0076346599797485,0.012241647174938452,-0.0029799105668327774
base,original,TREND_UP,MIX,full,-0.00038542286242115864,-0.000678337698323886,0.027066897054004467,-0.1041278308512561,-0.003701439464073012,0.9976902164402466,0.004538735486117679,3.3180353505777065,0.059535388350684476,-0.028111240321519126
base,original,TREND_UP,MIX,2020_2022,-0.00080114073826687,-0.011659481654036775,0.03005076600035035,-0.052740306917683055,-0.015190293441357644,0.997597955497274,0.003604384094276406,2.6387167003853285,0.02418122584234586,-0.024887720802794666
base,original,TREND_UP,MIX,2023_end,3.0847861395733034e-05,0.013235319811607233,0.023721268308768764,-0.056544895225429714,0.0005455463534374001,1.000092483091474,0.005473940166901271,3.9979743830990264,0.035439289258281985,-0.028111240321519126
base,original,TREND_UP,MIX,2020,0.0040432575679365534,0.12114997022867581,0.039801783255239205,-0.04938889328121432,0.08186572525354514,1.0040515767410862,0.006763601824387102,4.954863424413553,0.01523112312266298,-0.024887720802794666
base,original,TREND_UP,MIX,2021,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,TREND_UP,MIX,2022,-0.006431967675559203,-0.1752994376568855,0.033584162347342135,-0.03441713342034125,-0.18688272486277938,0.9935724205874372,0.004040895067400717,2.954941069279341,0.008913987017213593,-0.016660184187282656
base,original,TREND_UP,MIX,2023,-0.011773229701840138,-0.6305986252866849,0.01849587921622361,-0.021858382324898784,-0.5386139526175872,0.9882347810435926,0.009588484447139436,6.995556561684841,0.020703729507138707,-0.014432858717723707
base,original,TREND_UP,MIX,2024,-0.016977942293047388,-0.5196440739431837,0.03193829483519524,-0.054010695703290756,-0.3143440770753293,0.9829874936444251,0.002684229471914689,1.9711999367268374,0.005864897436258237,-0.028111240321519126
base,original,TREND_UP,MIX,2025,0.029616313421245932,1.630239156398727,0.017989825082201687,-0.013708853395876353,2.160378593745453,1.0295134759498448,0.004153130969313792,3.0300676583418795,0.009202653589453751,-0.0023653964827167195
base,original,TREND_DOWN,BTC,full,0.001768177052802633,0.06183257064347684,0.04407415452545746,-0.10274288601685178,0.017209727323725544,1.0106536256448766,0.006846188954815154,4.99362003220019,0.08987342611835682,-0.034634128942896525
base,original,TREND_DOWN,BTC,2020_2022,0.015012554485808183,0.48400161248783047,0.03180117702208474,-0.057622708467818806,0.2605319132854092,1.0457278428127224,0.005474452554744527,3.9930357982696565,0.035964053739488105,-0.01641340248455403
base,original,TREND_DOWN,BTC,2023_end,-0.011315240503418256,-0.18560759997180543,0.05362362363611489,-0.10242077275847006,-0.110477984091196,0.9664595167768454,0.008219178082191782,5.995118041686824,0.051552010161522735,-0.034634128942896525
base,original,TREND_DOWN,BTC,2020,-0.01481490155020615,-0.65093881737965,0.022523233297559644,-0.029403457216177875,-0.5038489671906657,0.9851549046313547,0.005464480874316942,3.9855786234814423,0.011807013624954447,-0.01641340248455403
base,original,TREND_DOWN,BTC,2021,0.01817454325107848,0.46739730403487867,0.040217093311642034,-0.043422220097641295,0.4185539848080159,1.0181619911664344,0.0054794520547945215,3.9967535748917635,0.012081561563657073,-0.016257730664463677
base,original,TREND_DOWN,BTC,2022,0.04258065535685884,1.3950236180797901,0.03019424571423647,-0.011275303483596844,3.776453149913401,1.0425508990317767,0.0054794520547945215,3.996795627051623,0.012217600044695801,-0.005005135604124966
base,original,TREND_DOWN,BTC,2023,-0.010794239621449542,-0.9350556820882774,0.011527589143548367,-0.018094080923407696,-0.5965619180737388,0.9892131086406566,0.005479452054794521,3.9967562345528886,0.011907618868931907,-0.006636552689694097
base,original,TREND_DOWN,BTC,2024,-0.05275020975012945,-0.8911504368965619,0.05882388908724641,-0.09026764866428871,-0.5843755822898514,0.9471443879268223,0.010928961748633883,7.971668767827313,0.022582781406243337,-0.034634128942896525
base,original,TREND_DOWN,BTC,2025,0.0316298427984274,0.47280092791174244,0.07101641241900533,-0.05292661511188601,0.5976169594742158,1.0315199072665497,0.008241758241758242,6.011558958819976,0.018470164693095387,-0.03327155672864812
base,original,TREND_DOWN,ETH,full,0.03383867038744515,0.5587391735413888,0.06287283893784619,-0.07262640968729173,0.465927897759846,1.220947111841606,0.0063897763578274775,4.660699145537088,0.09440513102177461,-0.02805450398685172
base,original,TREND_DOWN,ETH,2020_2022,0.036164876766602294,0.9066846680355198,0.040022178183183356,-0.03950072085326395,0.9155497921404132,1.112492676717606,0.005474452554744526,3.9930969673562795,0.03796528622197011,-0.0187154400430245
base,original,TREND_DOWN,ETH,2023_end,0.03151556914119347,0.4276496696864748,0.0794353081203149,-0.07262640968729173,0.4339408939102232,1.0974877744310132,0.007305936073059363,5.328911006072398,0.050732778723837954,-0.02805450398685172
base,original,TREND_DOWN,ETH,2020,0.017759323371914215,0.8379792871399745,0.021258474479851606,-0.013128910036126484,1.352688328509095,1.0177961127325634,0.002732240437158471,1.9928723349207909,0.006053602985639155,-0.003177433707065469
base,original,TREND_DOWN,ETH,2021,0.05317373655318636,0.9760653354120636,0.05453314048340824,-0.03635219686112745,1.4627379125481879,1.0531363908445632,0.005479452054794521,3.9967535748917635,0.01206114833632688,-0.0187154400430245
base,original,TREND_DOWN,ETH,2022,0.037917455392447286,1.0158668578966783,0.0372795197054006,-0.035511945271164636,1.067738055544817,1.0378910167116149,0.00821917808219178,5.995145059742411,0.018319147383084124,-0.007590111242964048
base,original,TREND_DOWN,ETH,2023,-0.004335207736551938,-0.4507035558390298,0.009532579229678522,-0.02170283691434849,-0.1997530439758216,0.9956677531146093,0.0054794520547945215,3.9967284244417995,0.011935133864662613,-0.004734836697318889
base,original,TREND_DOWN,ETH,2024,0.053686976660081376,0.47400179799654163,0.12579128463473283,-0.0706489335566185,0.7599120603435053,1.053800130585278,0.010928961748633883,7.971687649947409,0.025753053414366203,-0.02805450398685172
base,original,TREND_DOWN,ETH,2025,0.04615023815540731,0.8485811590550768,0.0548523730613785,-0.03179034660580671,1.4517060391841614,1.0459887203510607,0.005494505494505496,4.007456035294691,0.01253881393067212,-0.010151238959224984
base,original,TREND_DOWN,MIX,full,0.018434008737406415,0.4765688089727675,0.039943864970388834,-0.07438286182096432,0.247826021829815,1.1158003687432414,0.006601839125073308,4.817507019963488,0.09213927857006572,-0.02705342892225515
base,original,TREND_DOWN,MIX,2020_2022,0.02569780571139324,0.9698357653381086,0.026504017003178726,-0.03934102295360731,0.6532063424404912,1.079110259765164,0.005492124988930854,4.0079854700812,0.036964669980729115,-0.009510218651746949
base,original,TREND_DOWN,MIX,2023_end,0.011215089365997466,0.2476938195306123,0.049905834243260956,-0.07438286182096432,0.1507751798121401,1.0340003337435248,0.0077125666987830155,5.627767858932424,0.05112972292687098,-0.02705342892225515
base,original,TREND_DOWN,MIX,2020,0.0014724828736001339,0.0851927612091638,0.019460032483522054,-0.018809353789227545,0.07828460722789164,1.0014755086819591,0.0040919999013613005,2.9838086233981085,0.008930308305296801,-0.00817182787745363
base,original,TREND_DOWN,MIX,2021,0.03595922193763612,1.05498235422514,0.034007043867087666,-0.03452994451754321,1.0413924041889715,1.035934172177832,0.005502965705068368,4.018741131240499,0.012071188617316956,-0.009510218651746949
base,original,TREND_DOWN,MIX,2022,0.040171708157836994,1.6539437984445167,0.023969875592976645,-0.018422480840247224,2.180580808100214,1.0401436674690467,0.0068852453195069165,5.02421261956851,0.0153695760658303,-0.00390670086499334
base,original,TREND_DOWN,MIX,2023,-0.007464821774189501,-0.8450521425388926,0.008814617419394422,-0.016413707238211006,-0.4547919410193599,0.9925402685129253,0.005480208358689801,3.9995287165411577,0.011921801956792174,-0.0055440362491008255
base,original,TREND_DOWN,MIX,2024,0.0022904890705950365,0.06681510086662992,0.07387185548529245,-0.07438286182096432,0.03079323670159565,1.0022951977269126,0.010860944745096501,7.927276858583307,0.024222103060909748,-0.02705342892225515
base,original,TREND_DOWN,MIX,2025,0.03952396691750959,0.9016879080193697,0.044020086370114585,-0.02500327959551596,1.5807513077043598,1.0393860741229095,0.006785381064671166,4.948336521296682,0.015245505247410477,-0.01566628528748204
base,original,RANGE,BTC,full,-0.0011314454359179216,-0.01847888634134093,0.03271381976615575,-0.08429732872532203,-0.013422079359177217,0.9932320402233568,0.0013692377909630307,0.9987291311935439,0.01833744777882569,-0.04656804950136395
base,original,RANGE,BTC,2020_2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,BTC,2023_end,-0.0022626422328165807,-0.026133095746683304,0.04628544565400114,-0.08429732872532203,-0.026841209170331715,0.9932320402233568,0.0027397260273972603,1.998370343785438,0.01833744777882569,-0.04656804950136395
base,original,RANGE,BTC,2020,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,BTC,2021,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,BTC,2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,BTC,2023,0.05818990516341471,0.9096899854488013,0.06431271149527551,-0.005975471545593192,9.738127730911676,1.0581489401645072,0.0027397260273972603,1.9983574564645503,0.006175025736186628,-0.00555267537451809
base,original,RANGE,BTC,2024,-0.06122770561397073,-1.2986960581095528,0.04771217393409227,-0.08429732872532203,-0.7263303184075698,0.9386505079983749,0.00546448087431694,3.9858334831570863,0.011494054930252264,-0.04656804950136395
base,original,RANGE,BTC,2025,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,ETH,full,0.017600041109316678,0.3881957531070665,0.04762598439391039,-0.006881904638978753,2.5574375165896592,1.1103306351048645,0.00045641259698767686,0.3329317141031875,0.006332041869407362,-0.005570523619806589
base,original,RANGE,ETH,2020_2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,ETH,2023_end,0.035526342877135964,0.5491050474996202,0.06737015828271666,-0.006881904638978753,5.162283516094743,1.1103306351048645,0.0009132420091324201,0.6661674754338665,0.006332041869407362,-0.005570523619806589
base,original,RANGE,ETH,2020,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,ETH,2021,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,ETH,2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,ETH,2023,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,ETH,2024,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,ETH,2025,0.11072976179117977,0.9522997906983516,0.11685896895500962,-0.006881904638978753,16.089987815874707,1.1103306351048645,0.0027472527472527475,2.0039928175826476,0.006332041869407362,-0.005570523619806589
base,original,RANGE,MIX,full,0.008451641795383935,0.3036327237031881,0.029050245432891374,-0.04350688597909058,0.1942598649658768,1.0517813376641105,0.0009267251221824451,0.6757902420787028,0.012334744824116527,-0.02394186895991013
base,original,RANGE,MIX,2020_2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,MIX,2023_end,0.01698253029722241,0.4294556958824807,0.04109682513575021,-0.04350688597909058,0.39034120496199654,1.0517813376641105,0.0018542965686773856,1.3521976441958334,0.012334744824116527,-0.02394186895991013
base,original,RANGE,MIX,2020,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,MIX,2021,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,MIX,2022,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,RANGE,MIX,2023,0.029094671030380104,0.9067908363462343,0.032164145183989634,-0.0029877357727965403,9.738033495226823,1.0290744700822536,0.0013849556042346185,1.0140704681871813,0.003087512868093314,-0.002862500367662335
base,original,RANGE,MIX,2024,-0.03147779457332911,-1.2921539246708724,0.024499122045396643,-0.04350688597909058,-0.723512930538337,0.9684585995336364,0.002760624600279417,2.007503432114947,0.005909398394494678,-0.02394186895991013
base,original,RANGE,MIX,2025,0.05554789875517141,0.9495482635395525,0.05863583284083284,-0.0035899921328036433,15.472986207295857,1.055352629738232,0.001413619075422623,1.0323473718462792,0.0031767710640943784,-0.0029480624503159802
base,original,VOL_COMPRESSION,BTC,full,-0.00129242091036752,-0.285904497435143,0.004485106933698649,-0.018045965389816954,-0.07161827491350571,0.9922722433703386,0.0022820629849383844,1.664550001543908,0.02981261818922401,-0.004874468828500955
base,original,VOL_COMPRESSION,BTC,2020_2022,-0.0025848714556369057,-0.5623700413377452,0.0045805092397269995,-0.014470095350812784,-0.1786354127577821,0.9922636552084431,0.0018248175182481758,1.3310278310859782,0.011935990578582674,-0.004874468828500955
base,original,VOL_COMPRESSION,BTC,2023_end,2.887008027085969e-06,0.0028478584429623977,0.004388588611267274,-0.018045965389816954,0.00015998080261835483,1.000008655120895,0.0027397260273972603,1.9983767584588765,0.018016005642054907,-0.003652362282768662
base,original,VOL_COMPRESSION,BTC,2020,-0.0067924639851875135,-1.404081694683804,0.004842445607388113,-0.013958413812511727,-0.4866214798058959,0.9931936360242097,0.002732240437158471,1.9929156603024234,0.0059795734669580505,-0.0038181553434845084
base,original,VOL_COMPRESSION,BTC,2021,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,VOL_COMPRESSION,BTC,2022,-0.0009369950195612375,-0.14586459502057617,0.006287089295881199,-0.007716250987773843,-0.12143138177411242,0.9990636460182232,0.002739726027397261,1.9983544416425898,0.005997236485997209,-0.004874468828500955
base,original,VOL_COMPRESSION,BTC,2023,-0.0017273694836639208,-0.4528440717473035,0.0037992476261428485,-0.0034021660334883075,-0.5077263915579143,0.99827381181527,0.0027397260273972603,1.9983767874458815,0.005994859853490828,-0.0034021660334883075
base,original,VOL_COMPRESSION,BTC,2024,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
base,original,VOL_COMPRESSION,BTC,2025,0.001743816218312988,0.2671088606510172,0.006599521112412866,-0.018045965389816954,0.09663191636713407,1.0017378431499373,0.005494505494505495,4.007733579930558,0.012041932430046143,-0.003652362282768662
