policy,family,profile,band,role,scenario,period,first_date,last_date,executed_rebalances,skipped_rebalances,cagr,cash_excess_sharpe,max_drawdown,annual_volatility,calmar,certainty_equivalent_gamma3,terminal_nav,mean_risky_exposure,annual_one_way_turnover,annual_arithmetic_execution_drag,worst_day,longest_underwater_days
usd_cash,usd_cash,,0,benchmark,base,2020_2024_carry,2020-01-01,2024-12-31,1,0,0,,0,0,,0,1,0,0,0,0,0
trend_vol20_exact,trend,0.20000000000000001,0,control,cost_stress,full,2018-01-03,2024-12-31,2555,0,0.13046406404844269,0.72402752729482234,-0.29323194921689122,0.19570189872070151,0.44491763055445216,0.084244712073319711,2.3571995735891491,0.27040992622190219,7.6632259697280016,0.057474037702106691,-0.10682856130180141,930
trend_vol20_exact,trend,0.20000000000000001,0,control,cost_stress,2018_2019,2018-01-03,2019-12-31,728,0,-0.087118093224949567,-0.41696794112780794,-0.29323194921689122,0.17955628684476593,-0.29709618429236034,-0.12322990546043597,0.83408157027297569,0.21027219922477275,6.575282406824968,0.049314583368440357,-0.05359041565094802,717
trend_vol20_exact,trend,0.20000000000000001,0,control,cost_stress,2020_2021,2020-01-01,2021-12-31,731,0,0.49254901776585247,1.8739972624268417,-0.18865589032154528,0.22726566469934276,2.6108329664467482,0.34842070996333374,2.2264816014243753,0.26727735419137194,6.7057835804667798,0.05029310144584942,-0.10682856130180141,163
trend_vol20_exact,trend,0.20000000000000001,0,control,cost_stress,2022_2024,2022-01-01,2024-12-31,1096,0,0.082795773269475514,0.52638375470113818,-0.20477799550827946,0.18235291607673021,0.40431967831293653,0.046108733642640308,1.2693129706650081,0.31244475779875241,9.0378326969706073,0.067783585503976507,-0.047813908922836212,701
trend_vol20_exact,trend,0.20000000000000001,0,control,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.23097694833827975,1.1306331731371961,-0.27236042778724912,0.20164522064451787,0.84805619602971272,0.16699558315209684,2.8261019756349621,0.29437285192190776,8.1005743794762122,0.060754101961842465,-0.10682856130180141,831
allocation_vol20_exact,allocation,0.20000000000000001,0,control,cost_stress,full,2018-01-03,2024-12-31,2555,0,0.1506019183572842,0.74819421633854755,-0.39378311805995625,0.21965612466138656,0.3824488949634301,0.091972222403100545,2.6669627258494559,0.31718460066025816,3.1389444526393766,0.023542030149812744,-0.11184541278033966,930
allocation_vol20_exact,allocation,0.20000000000000001,0,control,cost_stress,2018_2019,2018-01-03,2019-12-31,728,0,-0.10640166660809891,-0.42633540221082755,-0.39378311805995625,0.21101867344376787,-0.27020372821543487,-0.1567580518295954,0.7993792624895828,0.25786753935413903,3.0289833285532608,0.022717370994017286,-0.060378594877152025,717
allocation_vol20_exact,allocation,0.20000000000000001,0,control,cost_stress,2020_2021,2020-01-01,2021-12-31,731,0,0.54982120359462172,2.0212228175236304,-0.19410736592937572,0.22960281716353845,2.832562283054572,0.38500227254450037,2.4005055551026708,0.2727628302789914,3.0432041362694613,0.02282392135248465,-0.11184541278033966,163
allocation_vol20_exact,allocation,0.20000000000000001,0,control,cost_stress,2022_2024,2022-01-01,2024-12-31,1096,0,0.11605712378802169,0.61159257882493556,-0.29637854166337296,0.21804324565731323,0.39158409760933194,0.062039345441751992,1.3898289476116892,0.38621300830584282,3.2815107148000373,0.024611281920235061,-0.057604391911394104,675
allocation_vol20_exact,allocation,0.20000000000000001,0,control,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.27252739853013908,1.1922465839758583,-0.3548800339505136,0.2228396100796381,0.76794232545678176,0.19119352616129304,3.3362921093843596,0.34082051780905664,3.1844431830135527,0.023883250980268993,-0.11184541278033966,792
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,candidate,cost_stress,full,2018-01-03,2024-12-31,2555,0,0.14300145061992153,0.75859938836448337,-0.33486747963487018,0.20332372189045206,0.42703893126871018,0.092230447241008415,2.5461877923071743,0.29379477962414441,5.2378482610829016,0.039283772094338767,-0.10933675649994801,930
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,candidate,cost_stress,2018_2019,2018-01-03,2019-12-31,728,0,-0.095039037847582386,-0.43197748954064946,-0.33486747963487018,0.18926729609119708,-0.28381089125528164,-0.13549237547213142,0.81973840786965302,0.23406405013738649,4.7144641200622148,0.035358476194904898,-0.05501265162765312,717
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,candidate,cost_stress,2020_2021,2020-01-01,2021-12-31,731,0,0.52320215843746931,1.9562439187975083,-0.19128531172770236,0.22821089575443532,2.7351925441209821,0.36831585761138369,2.3188086483023764,0.27002183316414191,4.6809454046471526,0.035106920302345732,-0.10933675649994801,163
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,candidate,cost_stress,2022_2024,2022-01-01,2024-12-31,1096,0,0.10241656276408051,0.59835311411995373,-0.23545791441137631,0.19405798221198528,0.4349675950375792,0.059627447286095196,1.3395231888839532,0.34932579689478443,5.9661725097060074,0.044746200835189931,-0.047455590049268359,698
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,candidate,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.25445910351855217,1.1907498542797477,-0.29962552690301247,0.2085070585015579,0.84925709150582318,0.18306695935957079,3.1060979549856786,0.31759553007097507,5.4490958617308323,0.040868095145260325,-0.10933675649994801,825
state_rule_vol20_exact,state_rule,0.20000000000000001,0,candidate,cost_stress,full,2018-01-03,2024-12-31,2555,0,0.14508926509325137,0.78714014066086724,-0.29007119951767713,0.19655050101016655,0.50018500745507322,0.096764639841085243,2.5788874954611454,0.27172886751847225,6.2929305999928582,0.047196897700074576,-0.11184541278033988,930
state_rule_vol20_exact,state_rule,0.20000000000000001,0,candidate,cost_stress,2018_2019,2018-01-03,2019-12-31,728,0,-0.086636088965940106,-0.41356968661394072,-0.29007119951767713,0.17969419588571706,-0.29867180578422248,-0.12275107833132176,0.83495837428491637,0.21051938822889268,6.3221873082905988,0.047416399807597362,-0.053590415650948242,717
state_rule_vol20_exact,state_rule,0.20000000000000001,0,candidate,cost_stress,2020_2021,2020-01-01,2021-12-31,731,0,0.51000895705516491,1.9194950485229483,-0.19410736592937594,0.22804198713308743,2.6274580287732445,0.35972074331388448,2.2788410669836314,0.26939403670692014,5.0530701040596364,0.037897969143662939,-0.11184541278033988,163
state_rule_vol20_exact,state_rule,0.20000000000000001,0,candidate,cost_stress,2022_2024,2022-01-01,2024-12-31,1096,0,0.10674608389841866,0.64271325754660791,-0.18648366588803544,0.18372152039840556,0.57241519459676904,0.067449861270422184,1.3553564729187721,0.31394352285246735,7.111573884283982,0.053336654420998414,-0.04709726164762873,697
state_rule_vol20_exact,state_rule,0.20000000000000001,0,candidate,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.25304574254096113,1.2133241293469377,-0.2541221936526965,0.20272681099204112,0.99576404132097751,0.18432609159969535,3.0886419908893759,0.29611885160320894,6.284728685243425,0.047135352719532973,-0.11184541278033988,792
trend_vol20_band2,trend,0.20000000000000001,0.02,control,cost_stress,full,2018-01-03,2024-12-31,1054,1501,0.13723522175082303,0.76194688752324236,-0.28268532077672026,0.19312442374055269,0.48546992597192068,0.091204989006153078,2.4577155177101382,0.26750286338388368,6.8743128976319285,0.051557200771960229,-0.10339869769422128,831
trend_vol20_band2,trend,0.20000000000000001,0.02,control,cost_stress,2018_2019,2018-01-03,2019-12-31,272,456,-0.07508786488096153,-0.353249290852586,-0.28268532077672026,0.17651468248662444,-0.26562350204335466,-0.10908983611350026,0.85610256159239484,0.20747608472437343,5.9445599196103336,0.044584192272032482,-0.051290974082872753,528
trend_vol20_band2,trend,0.20000000000000001,0.02,control,cost_stress,2020_2021,2020-01-01,2021-12-31,371,360,0.4950370464137166,1.9054132289244343,-0.18362175300821537,0.22399184509747877,2.6959607906126912,0.35153850481466936,2.2339056336915637,0.26373413566370552,5.7771769837161351,0.043328555308294804,-0.10339869769422128,163
trend_vol20_band2,trend,0.20000000000000001,0.02,control,cost_stress,2022_2024,2022-01-01,2024-12-31,411,685,0.087272831837029496,0.55246577311180756,-0.20349164036102951,0.18063430825689805,0.42887674246564789,0.050851142782491643,1.2851120377066907,0.30988829662072093,8.235580713134663,0.061766701018048945,-0.047848506589832529,701
trend_vol20_band2,trend,0.20000000000000001,0.02,control,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,782,1045,0.23484857311317331,1.1575799783687859,-0.26959923367777194,0.19923562482373919,0.87110252469733274,0.17108891897539694,2.8708190209578222,0.29142157978460809,7.2482475788582867,0.054361655525640082,-0.10339869769422128,831
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,cost_stress,full,2018-01-03,2024-12-31,1074,1481,0.15724581767773116,0.78382979116686835,-0.38048756412154139,0.2159800163435372,0.41327452591197222,0.099320519917139721,2.7765263675557392,0.31264603289503073,2.2375037773261495,0.01678124009181374,-0.10840385880297287,929
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,cost_stress,2018_2019,2018-01-03,2019-12-31,305,423,-0.093101910843997771,-0.3676555096538468,-0.38048756412154139,0.20693498192491072,-0.24469107435600096,-0.14031391636120732,0.82323470099897478,0.25278482009268305,2.3038073062429714,0.017278581980126408,-0.059923078769308691,717
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,cost_stress,2020_2021,2020-01-01,2021-12-31,311,420,0.54799651748613387,2.0481533326427623,-0.18893725372688497,0.22554797059850418,2.9004153848784151,0.38564899709048261,2.3948602614956416,0.26844074182179228,2.0286140731871161,0.015214506031399167,-0.10840385880297287,163
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,cost_stress,2022_2024,2022-01-01,2024-12-31,458,638,0.12098534410287964,0.63783109715089503,-0.2915246731287382,0.21491104636809713,0.41500893493653673,0.067796811718264668,1.4083090039288588,0.38189149885729945,2.3368296458682662,0.017526181453898625,-0.057709059350624092,675
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,769,1058,0.27529331736703844,1.2176593440523915,-0.34928067316537614,0.21932609129315198,0.78817220223545992,0.19490856297469633,3.3727032694157346,0.33649877669366735,2.2123311805325003,0.016592419548160122,-0.10840385880297287,790
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,candidate,cost_stress,full,2018-01-03,2024-12-31,1054,1501,0.15073257242942018,0.79966477729865393,-0.32396177488656952,0.2006081871046794,0.46527888199833756,0.10005383416521108,2.6690810539811083,0.29094060503798824,4.2848416431363683,0.03213623300124837,-0.10590221849123316,929
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,candidate,cost_stress,2018_2019,2018-01-03,2019-12-31,271,457,-0.083265436540705728,-0.37400029332014706,-0.32396177488656952,0.18585267288042995,-0.25702241127015651,-0.12132077819681431,0.84110266952874124,0.23078747832833785,3.8400942083914069,0.028800728630754498,-0.052618638181818667,717
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,candidate,cost_stress,2020_2021,2020-01-01,2021-12-31,357,374,0.52744110616606887,1.9941933621849888,-0.18622713533199331,0.22486812856047139,2.8322462525441421,0.37258201647881972,2.3317238477689908,0.26637688137480575,3.6763551712899312,0.027572490219221583,-0.10590221849123316,163
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,candidate,cost_stress,2022_2024,2022-01-01,2024-12-31,426,670,0.10826198096677708,0.62956976938624809,-0.23135789217045055,0.19227462084630206,0.46794159451892042,0.065595993972650868,1.3609295268963819,0.34727961803288948,4.9936052895233614,0.03745195571744115,-0.04748859691547791,698
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,candidate,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,783,1044,0.25984258085104406,1.2232086572180438,-0.29434042467256094,0.20604679462067116,0.88279610637956363,0.18835530061185368,3.1733118329972649,0.31490966702191014,4.4642590728749889,0.033481823313597919,-0.10590221849123316,824
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,cost_stress,full,2018-01-03,2024-12-31,963,1592,0.1524128948194603,0.82846673595971554,-0.27874246236526978,0.19376971383782465,0.54678750243561869,0.10421170934988203,2.6964533486704769,0.26848189296993791,5.4661970138734546,0.040996410596833781,-0.10840385880297299,792
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,cost_stress,2018_2019,2018-01-03,2019-12-31,265,463,-0.073379983800823001,-0.34214300528080721,-0.27874246236526978,0.17674063649023228,-0.26325369725931597,-0.10732645140446943,0.85925193442063996,0.20757568709764937,5.7088561957967929,0.042816438954090402,-0.052189560272348556,528
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,cost_stress,2020_2021,2020-01-01,2021-12-31,329,402,0.51504167315192384,1.9616735542422157,-0.18893725372688541,0.22439980007137478,2.7259932225776518,0.36466624796914693,2.2940462523763876,0.26537802861104104,4.0618640647768505,0.030463933559256445,-0.10840385880297299,163
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,cost_stress,2022_2024,2022-01-01,2024-12-31,369,727,0.11016570511541346,0.66468531825681054,-0.18664029124420345,0.18173855511817683,0.59025682172382976,0.071255595723594384,1.3679499962498498,0.31100802683980988,6.2512949331519918,0.046884575384869911,-0.047128677663802798,697
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,698,1129,0.25703705056647719,1.2428971430244482,-0.25294662766406939,0.20001172003647691,1.0161710908747128,0.18858696317681795,3.1381405623352636,0.2927510324746046,5.3725787070583415,0.040294239619216736,-0.10840385880297299,792
trend_vol40_exact,trend,0.40000000000000002,0,control,cost_stress,full,2018-01-03,2024-12-31,2555,0,0.22083949163427263,0.7465728200710674,-0.45210701790490904,0.34954110106587788,0.48846729399967304,0.077689413551979059,4.0360591784848809,0.45617122953875372,10.836666302320685,0.081274707482609482,-0.21364779225358133,961
trend_vol40_exact,trend,0.40000000000000002,0,control,cost_stress,2018_2019,2018-01-03,2019-12-31,728,0,-0.13021981844433173,-0.323973155407769,-0.39970642830810088,0.29517960680455607,-0.32578865192519735,-0.22632676903843507,0.75752962674375202,0.32272030315444622,8.0805466168676876,0.06060416603394328,-0.070198654219791989,717
trend_vol40_exact,trend,0.40000000000000002,0,control,cost_stress,2020_2021,2020-01-01,2021-12-31,731,0,0.99293388589784093,1.7690322570771622,-0.35385099670074394,0.44695836172185344,2.8060790987048629,0.49102609378669632,3.9680377910250457,0.52041521034411331,11.193463724632563,0.083950163825219817,-0.21364779225358133,168
trend_vol40_exact,trend,0.40000000000000002,0,control,cost_stress,2022_2024,2022-01-01,2024-12-31,1096,0,0.10329060682430868,0.47343803045207317,-0.34250704802152598,0.30522266876575388,0.30157220828289949,0.0047627028570503549,1.3427096282275077,0.50196495621672632,12.448456462723694,0.093363246220545593,-0.081337262419347911,770
trend_vol40_exact,trend,0.40000000000000002,0,control,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.39743454633476394,1.0928912159828945,-0.4521070179049117,0.36878935988918538,0.87907183608097272,0.19903826401963245,5.3279225471799361,0.5093470775999337,11.939916947242176,0.089548945347156558,-0.21364779225358133,841
allocation_vol40_exact,allocation,0.40000000000000002,0,control,cost_stress,full,2018-01-03,2024-12-31,2555,0,0.2658525529182707,0.76090911701945285,-0.64548952515273106,0.4345836302531218,0.41186191651269105,0.04738424884103809,5.198894457759291,0.62322088872183545,4.7902436587965269,0.035926701621383464,-0.22367736932785354,961
allocation_vol40_exact,allocation,0.40000000000000002,0,control,cost_stress,2018_2019,2018-01-03,2019-12-31,728,0,-0.23037380083416081,-0.40720405762028167,-0.64548952515273106,0.42195718320532366,-0.35689781453796859,-0.43889447383108904,0.59381259844274525,0.51581023700749229,4.9805527523922537,0.037354177058309963,-0.12078524983693262,717
allocation_vol40_exact,allocation,0.40000000000000002,0,control,cost_stress,2020_2021,2020-01-01,2021-12-31,731,0,1.2923155387111289,2.0391170043373803,-0.36344398253221821,0.45920866193267484,3.5557488934256023,0.62007129829493635,5.2487466188160372,0.54466911954741903,4.9772148943993724,0.03732871741934795,-0.22367736932785354,163
allocation_vol40_exact,allocation,0.40000000000000002,0,control,cost_stress,2022_2024,2022-01-01,2024-12-31,1096,0,0.18609477797695551,0.61296656714854492,-0.52211380823244058,0.42493614839472843,0.35642569693178411,-0.010384443179978609,1.6680381745799864,0.746958386636562,4.5479941375941726,0.034109904569404575,-0.11496552338715715,701
allocation_vol40_exact,allocation,0.40000000000000002,0,control,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.54339866390533231,1.2088409874793795,-0.60014113946822567,0.43918849898301288,0.90545144828236268,0.24157925234178396,8.7551097288827702,0.66602053538195694,4.7170977292317415,0.035378044479530121,-0.22367736932785354,828
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,candidate,cost_stress,full,2018-01-03,2024-12-31,2555,0,0.25143267900648558,0.78003456097958901,-0.5258831092016133,0.38103375151259777,0.47811514499525637,0.07943941539188884,4.7986497445006622,0.53969337840062981,7.6277806006754956,0.057208126811448413,-0.21866278927374971,946
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,candidate,cost_stress,2018_2019,2018-01-03,2019-12-31,728,0,-0.1753677129982234,-0.38670242694027523,-0.5258831092016133,0.34419655496972035,-0.33347280019026215,-0.3108085458308083,0.68127602077732585,0.41922255157655519,6.4481801291212451,0.048361435909670354,-0.090772135975872081,717
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,candidate,cost_stress,2020_2021,2020-01-01,2021-12-31,731,0,1.1434890462438627,1.9160785429377196,-0.35852783711364711,0.45187818603537733,3.1894010112285827,0.55954325376207104,4.5897523903272708,0.53256673326075021,7.7793911306830266,0.058344754950553503,-0.21866278927374971,166
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,candidate,cost_stress,2022_2024,2022-01-01,2024-12-31,1096,0,0.15357197824087243,0.58135249531724431,-0.40469366637868887,0.35056855927478914,0.37947709835707849,0.019456434586167914,1.5346406295225059,0.62446741081411361,8.3238074656214245,0.062428420873246439,-0.081337262419347911,704
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,candidate,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.47768683556613611,1.1880967899319548,-0.50278600693681297,0.39448676096617719,0.95007981323189217,0.23525874750819073,7.0436204976442838,0.58769707951060579,8.1016016978390297,0.060761660443652186,-0.21866278927374971,833
state_rule_vol40_exact,state_rule,0.40000000000000002,0,candidate,cost_stress,full,2018-01-03,2024-12-31,2555,0,0.24935425706495651,0.80061123845607163,-0.43444765248951833,0.35902345653201134,0.57395696728036194,0.094091450658583653,4.7431979778348543,0.47262388038027925,8.6787006655954375,0.065090101575421735,-0.22367736932785365,943
state_rule_vol40_exact,state_rule,0.40000000000000002,0,candidate,cost_stress,2018_2019,2018-01-03,2019-12-31,728,0,-0.12925637585562433,-0.31957949093725357,-0.39415386488437509,0.29547069142333016,-0.32793380294150265,-0.22538076738721741,0.75920071082096974,0.32377256197629878,7.5497968660191628,0.056623618140533148,-0.068934274627957426,717
state_rule_vol40_exact,state_rule,0.40000000000000002,0,candidate,cost_stress,2020_2021,2020-01-01,2021-12-31,731,0,1.0527219657648841,1.8271515550259447,-0.36344398253221855,0.44977605092561879,2.8965178029094552,0.5183612668828057,4.2095212152599268,0.52640402665760722,7.9565447074964792,0.05967382337193386,-0.22367736932785365,167
state_rule_vol40_exact,state_rule,0.40000000000000002,0,candidate,cost_stress,2022_2024,2022-01-01,2024-12-31,1096,0,0.14077448486299438,0.56457388616903892,-0.3211740587046048,0.32710647799137288,0.43831212717111029,0.024177803554775806,1.48416417229371,0.53562613664795344,9.9254991249884821,0.074440966186253718,-0.081337262419348022,704
state_rule_vol40_exact,state_rule,0.40000000000000002,0,candidate,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.44266241572725851,1.1532260316653888,-0.41564202800715822,0.38119050727493031,1.0650087957891374,0.2216395117584064,6.2476205701990351,0.53193628311596497,9.1329130220891663,0.068496576689736854,-0.22367736932785365,833
trend_vol40_band2,trend,0.40000000000000002,0.02,control,cost_stress,full,2018-01-03,2024-12-31,991,1564,0.22850381513563511,0.76700980066401614,-0.44681469522955564,0.34729477827287153,0.511406221807989,0.085458004131324372,4.2166023156552015,0.45451574087920998,9.969031694261492,0.074767447909571599,-0.20806979893269339,943
trend_vol40_band2,trend,0.40000000000000002,0.02,control,cost_stress,2018_2019,2018-01-03,2019-12-31,242,486,-0.1195057454200803,-0.28643578995003843,-0.39300623715822547,0.29325752899962571,-0.30408104025068422,-0.21299941945025355,0.77621621302976929,0.32176587001860696,7.2920625869996698,0.054690541990904222,-0.070217363457399706,717
trend_vol40_band2,trend,0.40000000000000002,0.02,control,cost_stress,2020_2021,2020-01-01,2021-12-31,420,311,0.99945865663143896,1.7872230595280614,-0.34748310330549992,0.44321577338771773,2.8762798741115643,0.49746511787558378,3.9940447861068851,0.51729210175842699,10.208508396656736,0.076562986538076014,-0.20806979893269339,167
trend_vol40_band2,trend,0.40000000000000002,0.02,control,cost_stress,2022_2024,2022-01-01,2024-12-31,329,767,0.10803334201768355,0.48812089125457941,-0.33778960055665253,0.30413250898465832,0.31982435764645362,0.0097085568131278777,1.3600879810055022,0.50082266257976782,11.604900745968649,0.087036582430011875,-0.079982997245179988,770
trend_vol40_band2,trend,0.40000000000000002,0.02,control,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,749,1078,0.40286574902666517,1.1079586066658638,-0.44681469522955464,0.36643309484941955,0.90163943426186921,0.20458288170423766,5.4322523091816866,0.50741224114550387,11.040294329898733,0.082801773238586257,-0.20806979893269339,840
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,cost_stress,full,2018-01-03,2024-12-31,1251,1304,0.27570967318151007,0.78108164785178791,-0.63973057969074298,0.43150554346799469,0.43097779273705028,0.05774550988374838,5.4886650086024282,0.61923842818821551,3.8909144155982789,0.029181744800488862,-0.21797596917397433,943
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,cost_stress,2018_2019,2018-01-03,2019-12-31,373,355,-0.22032268327233828,-0.38309732744282499,-0.63973057969074298,0.4185283428902466,-0.34439917406925608,-0.42308605032401159,0.60934818500730958,0.51148448047875139,4.1301790498760154,0.030976445592953577,-0.11919511522372561,717
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,cost_stress,2020_2021,2020-01-01,2021-12-31,399,332,1.3030353866864464,2.0628549431679821,-0.35711350664954344,0.4552098304427078,3.6487989460594439,0.62820786430988074,5.297918335480694,0.540998125327941,4.0302246721422517,0.03022631543235604,-0.21797596917397433,163
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,cost_stress,2022_2024,2022-01-01,2024-12-31,479,617,0.19367089822891992,0.62898518691956806,-0.517174486093542,0.42275407303815515,0.37447883342391031,-0.0021754597546120302,1.7001840737784151,0.7429962158920026,3.6462933675929659,0.027347114163243286,-0.11496552338715393,700
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,878,949,0.5521953561751729,1.2268918051248607,-0.59579900894881543,0.4362487821472007,0.92681482829155148,0.24976055592472757,9.0074363781629483,0.66217486712225493,3.7977849113790474,0.028483187444891186,-0.21797596917397433,827
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,candidate,cost_stress,full,2018-01-03,2024-12-31,1080,1475,0.26279102812249522,0.80597014888293783,-0.52168228840247166,0.37889489544935256,0.50373768472613945,0.090035962599936153,5.1116072769429035,0.5380233771666636,6.5350369815688056,0.049012568972734684,-0.21302662736942091,942
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,candidate,cost_stress,2018_2019,2018-01-03,2019-12-31,276,452,-0.16293343415572836,-0.3471931376096884,-0.52168228840247166,0.34231872493204402,-0.31232310886895043,-0.29462387633035486,0.70187559528976151,0.41767909769960987,5.3586800319474825,0.040190201704113936,-0.088300460342972786,717
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,candidate,cost_stress,2020_2021,2020-01-01,2021-12-31,423,308,1.1527381312515916,1.9373295568037043,-0.35216852125476505,0.44820005149631581,3.2732571529801215,0.56698627788280476,4.6294198224185461,0.52940495829685852,6.8014392080520079,0.0510101110861787,-0.21302662736942091,166
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,candidate,cost_stress,2022_2024,2022-01-01,2024-12-31,381,715,0.16314854511094534,0.60563458030323081,-0.39582513586334656,0.34955877842815375,0.41217328140391329,0.028417874700370355,1.5731523047971836,0.62370832209900184,7.1503867085141044,0.0536278022142129,-0.079982997245179877,701
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,candidate,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,804,1023,0.48758941412651868,1.2094522074647904,-0.49414865106001626,0.39225964320654294,0.98672618670631373,0.24361784984271792,7.2827824635114888,0.58597665327614101,7.0069682736587682,0.05255193018481575,-0.21302662736942091,831
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,candidate,cost_stress,full,2018-01-03,2024-12-31,974,1581,0.25775280019567726,0.82232216677063485,-0.41414769501230109,0.35653666438863552,0.62236927381189799,0.10251041281317561,4.9706958301214348,0.47052801872620942,7.8290902378257989,0.058718015266053004,-0.21797596917397444,942
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,candidate,cost_stress,2018_2019,2018-01-03,2019-12-31,244,484,-0.11736975939030936,-0.27753217398125046,-0.38680678587203421,0.29357483382990801,-0.30343252413658106,-0.2107557364463859,0.77996870860402956,0.32282813965043744,6.7860985340070963,0.05089587782044034,-0.06894677705731278,717
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,candidate,cost_stress,2020_2021,2020-01-01,2021-12-31,397,334,1.0608821580346937,1.848051254143831,-0.35711350664954311,0.44576384162339794,2.9707141798918317,0.52573632281581784,4.2430329406566534,0.52315984956691119,6.990286914637597,0.052426872132200153,-0.21797596917397444,167
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,candidate,cost_stress,2022_2024,2022-01-01,2024-12-31,333,763,0.14532358126141465,0.57790680287768303,-0.31967375924362496,0.32557797524407744,0.45459965686662079,0.029152199814644564,1.5019781168981916,0.53353134319939266,9.0950624525100334,0.068212685988614727,-0.079982997245179988,703
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,candidate,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,730,1097,0.4484050367293495,1.1690019339312496,-0.41414769501229953,0.37851057114462172,1.0827176925759121,0.22757421097914307,6.3729426261444857,0.52938161038858589,8.2486324387644743,0.061864462110645793,-0.21797596917397444,833
btc_buy_hold,btc_buy_hold,,0,benchmark,cost_stress,full,2018-01-03,2024-12-31,2,0,0.29731819392883474,0.72707576562234577,-0.8138486542187553,0.68774153567457164,0.3653236905751745,-0.20944242623715015,6.1726893960693641,0.99960861056751116,0.28495732864907042,0.0021371798490643136,-0.38812428745094607,1045
btc_buy_hold,btc_buy_hold,,0,benchmark,cost_stress,2018_2019,2018-01-03,2019-12-31,1,0,-0.3075585148233273,-0.091386552653160383,-0.8138486542187553,0.76940568103336238,-0.37790627683542044,-0.95829098579101435,0.48116683339845595,0.99999999999999301,0.49866714906427229,0.0037400036179820418,-0.15459523917379026,724
btc_buy_hold,btc_buy_hold,,0,benchmark,cost_stress,2020_2021,2020-01-01,2021-12-31,0,0,1.5410962535360633,1.5937915150634752,-0.53168012202870552,0.78515026091274653,2.8985402870729464,0.32667442557557824,6.4489318589059783,0.99999999999999722,0,0,-0.38812428745094607,188
