scenario,policy,period,observations,first_date,last_date,cagr,annualized_mean_return,annualized_volatility,excess_sharpe,calmar,max_drawdown,longest_underwater_sessions,worst_day,expected_shortfall_95,certainty_equivalent_gamma3,spy_beta,descriptive_alpha_annual,positive_day_fraction,annual_one_way_turnover,mean_gross_exposure,max_gross_exposure,mean_net_exposure,rebalances,annual_execution_drag,annual_funding_drag,annual_borrow_drag,pareto_cagr_sharpe_drawdown,role,family
cost_stress,sector_reversal_5_g100,full,4154,2008-07-01,2024-12-31,-0.12436990083,-0.131381938294,0.055707554816,-2.52153946744,-0.139819027553,-0.889506263969,4141,-0.031108512572,-0.00865008527674,-0.136036935789,0.0333022413272,-0.145446125923,0.422484352431,71.9861900369,0.998867970101,1.10831490653,-0.0177740274523,862,0.107985333088,0.000148129685055,0.0152621082553,False,candidate,sector_reversal
cost_stress,sector_reversal_5_g100,2008_2016,2142,2008-07-01,2016-12-30,-0.121611239809,-0.128158686672,0.0545851679638,-2.33022748851,-0.179720189313,-0.676669884859,2129,-0.0254499030019,-0.00858630016506,-0.132627997515,0.0467592135582,-0.133850487099,0.415499533147,71.9285375144,0.998173662783,1.08582836777,-0.0157715174232,444,0.107893330828,0.000125775622415,0.0152229084054,False,candidate,sector_reversal
cost_stress,sector_reversal_5_g100,2017_2024,2012,2017-01-03,2024-12-31,-0.127412908901,-0.1348134517,0.056890927998,-2.71958897763,-0.191600010195,-0.664994269943,2002,-0.031108512572,-0.00861092883847,-0.139668318232,0.013684116921,-0.156724084411,0.429920477137,72.1214536165,0.99960713823,1.10831490653,-0.0199059243123,418,0.108194108095,0.000172052203393,0.0153194719056,False,candidate,sector_reversal
cost_stress,sector_reversal_5_g150,full,4154,2008-07-01,2024-12-31,-0.181950643175,-0.197728064631,0.0807503498534,-2.5595838647,-0.188701213672,-0.9642261416,4141,-0.0461761010371,-0.0123225365153,-0.207508993134,0.0463828602756,-0.213392761861,0.41887337506,107.066279037,1.4839863704,1.65583424346,-0.026868710165,862,0.160610662499,0.000218807012165,0.0226803978367,False,candidate,sector_reversal
cost_stress,sector_reversal_5_g150,2008_2016,2142,2008-07-01,2016-12-30,-0.170557720326,-0.183947492703,0.0775800478085,-2.35616257772,-0.212143428817,-0.80397361953,2129,-0.0379360859073,-0.0117444028215,-0.19297548843,0.0623047343742,-0.191356232026,0.415032679739,106.736323804,1.4788643793,1.65583424346,-0.0239282167478,444,0.160103833178,0.0001833555669,0.0225569549096,False,candidate,sector_reversal
cost_stress,sector_reversal_5_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.194060063528,-0.212399031366,0.0840036193358,-2.76475220024,-0.235851009704,-0.822807855565,2002,-0.0461761010371,-0.0127573484538,-0.222983943458,0.0231969554528,-0.235594262511,0.42296222664,107.527138569,1.48943930526,1.63376138926,-0.0299991957016,418,0.161314613537,0.000256729326748,0.0228349634128,False,candidate,sector_reversal
cost_stress,spy_buy_hold,full,4154,2008-07-01,2024-12-31,0.118549438676,0.132163289508,0.199734549757,0.609701590036,0.251349193787,-0.471652353009,588,-0.10942372476,-0.0309343373525,0.0723224539578,0.999962172486,-0.000178825699558,0.55223880597,0.121093720236,0.999759268175,1,0.999759268175,2,0.000181901708487,0,0,True,benchmark,spy_buy_hold
cost_stress,spy_buy_hold,2008_2016,2142,2008-07-01,2016-12-30,0.0919174948543,0.110794531574,0.21384422275,0.512818915869,0.194883995103,-0.471652353009,588,-0.098448053731,-0.0330291522064,0.0422005041687,0.999943979006,-0.000172609451309,0.549953314659,0.117456665244,1,1,1,1,0.000176184997866,0,0,True,benchmark,spy_buy_hold
cost_stress,spy_buy_hold,2017_2024,2012,2017-01-03,2024-12-31,0.147713730516,0.154912732596,0.183567567876,0.734594969782,0.438095155743,-0.337172709125,488,-0.10942372476,-0.0284378406708,0.104367154632,0.999988763216,-0.000186895136837,0.554671968191,0.125085616438,0.999502982107,1,0.999502982107,1,0.000188167493283,0,0,True,benchmark,spy_buy_hold
cost_stress,static_macro_g100,full,4154,2008-07-01,2024-12-31,0.0583262733519,0.0614434730902,0.0966956547431,0.529435771916,0.267871897783,-0.217739426325,653,-0.050797614714,-0.0143381931646,0.0474183986209,0.405033795855,0.00189520520934,0.548146364949,1.17662299757,0.985107806553,1,0.985107806553,200,0.00176613922127,1.57566581296e-16,0,True,control,static_macro
cost_stress,static_macro_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0590804325772,0.0622959990551,0.0988295696287,0.619222302948,0.27149698118,-0.217609906086,304,-0.0385881529069,-0.0142681173867,0.0476450733056,0.392894708917,0.0183749554759,0.541083099907,1.14353157569,0.981710263553,1,0.981710263553,103,0.00171643247404,1.13302237274e-16,0,True,control,static_macro
cost_stress,static_macro_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0575865165592,0.0605358634397,0.0943953743196,0.428745664124,0.264474457066,-0.217739426325,653,-0.050797614714,-0.014313490883,0.0471701334003,0.422813751426,-0.016622977883,0.555666003976,1.21301982426,0.98872487271,1,0.98872487271,97,0.00182080972395,2.04797227849e-16,0,False,control,static_macro
cost_stress,static_macro_g150,full,4154,2008-07-01,2024-12-31,0.0585194180436,0.0661410821949,0.135391582176,0.413308095728,0.192838853021,-0.30346279874,720,-0.0787105413637,-0.0200236460561,0.0386447614086,0.554095778325,-0.0116460117704,0.544535387578,1.81447737644,1.41737169482,1.65678571877,1.41737169482,200,0.0027244983218,0.0177143417313,0,True,control,static_macro
cost_stress,static_macro_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0612662234176,0.0688505744595,0.136905810112,0.495796844916,0.201890392074,-0.30346279874,389,-0.0543255209521,-0.019729561476,0.0407357731958,0.526246648624,0.0102013570981,0.53781512605,1.74529494812,1.40667781592,1.55120914711,1.40667781592,103,0.00262039701351,0.013536234491,0,True,control,static_macro
cost_stress,static_macro_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0556680645805,0.0632565233326,0.13379445887,0.322856926958,0.196275470728,-0.283622117293,720,-0.0787105413637,-0.0202505822127,0.036405087496,0.594836789893,-0.0371320327643,0.551689860835,1.88990712715,1.42875653012,1.65678571877,1.42875653012,97,0.00283799423182,0.0221753574869,0,False,control,static_macro
cost_stress,trend_only_g100,full,4154,2008-07-01,2024-12-31,0.0391102795022,0.0441704662941,0.107157451888,0.319138630467,0.190133657462,-0.20569887533,973,-0.0523767869611,-0.0173642515264,0.0269463870512,0.310025753109,-0.00375287120848,0.527202696196,15.8468839305,0.676134560023,1,0.676134560023,4154,0.0237744331036,1.25036866759e-16,0,True,control,trend_only
cost_stress,trend_only_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0115006251618,0.0172924548691,0.108080042526,0.155181475138,0.055910005066,-0.20569887533,973,-0.0523767869611,-0.0175031352229,-0.000229488519576,0.270330018216,-0.0130918222546,0.514472455649,16.8382939988,0.646816551338,1,0.646816551338,2142,0.0252628110937,9.20856441861e-17,0,False,control,trend_only
cost_stress,trend_only_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0693385560022,0.0727851285567,0.106163610381,0.496825406574,0.358501683343,-0.193412079284,739,-0.0393298200631,-0.0171303272636,0.0558790603029,0.367972520665,0.00303195893817,0.540755467197,14.8089429681,0.707346873443,1,0.707346873443,2012,0.0222161829803,1.6020421494e-16,0,True,control,trend_only
cost_stress,trend_only_g150,full,4154,2008-07-01,2024-12-31,0.0335619861144,0.0417772024996,0.131833662633,0.241210458781,0.116251113215,-0.28870249227,932,-0.0640621990072,-0.0212062661376,0.0157070305947,0.384131118008,-0.0152134695433,0.526480500722,19.9797234338,0.851189782634,1.52516070133,0.851189782634,4154,0.0299743623207,0.00465431254723,0,False,control,trend_only
cost_stress,trend_only_g150,2008_2016,2142,2008-07-01,2016-12-30,0.00420475690209,0.0127222350921,0.130383262158,0.0935556669091,0.0157163425475,-0.267540421023,932,-0.0640621990072,-0.020783605181,-0.0127774574845,0.329940672038,-0.0242457937992,0.513071895425,21.0900670223,0.795983091011,1.51427371611,0.795983091011,2142,0.0316445099505,0.00251580864057,0,False,control,trend_only
cost_stress,trend_only_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0657574219225,0.0727094789345,0.133365270239,0.394900199518,0.227768805893,-0.28870249227,906,-0.0590849287897,-0.0215760934839,0.0460300359758,0.463248339962,-0.00990958426942,0.540755467197,18.8195598474,0.909963507017,1.52516070133,0.909963507017,2012,0.0282291961209,0.0069330856869,0,False,control,trend_only
cost_stress,trend_pullback_10_g100,full,4154,2008-07-01,2024-12-31,-0.00582912505025,-0.00522189767344,0.0355181547976,-0.43165258798,-0.0293890055858,-0.198343732088,3810,-0.0332590832366,-0.00565156139076,-0.00711420665378,0.0694593312283,-0.0237101702604,0.439094848339,21.7615678639,0.0753648670149,1,0.0753648670149,4154,0.0326461052327,7.93045469905e-17,0,False,candidate,trend_pullback
cost_stress,trend_pullback_10_g100,2008_2016,2142,2008-07-01,2016-12-30,-0.0125961252052,-0.0121169428313,0.0334884962178,-0.383004672697,-0.0820533493625,-0.153511408164,1798,-0.0231918905161,-0.00518559888594,-0.0137991618997,0.0538087638494,-0.0185873371208,0.366013071895,21.5370263009,0.0731586869787,0.81379635211,0.0731586869787,2142,0.0323076670104,5.8012915701e-17,0,False,candidate,trend_pullback
cost_stress,trend_pullback_10_g100,2017_2024,2012,2017-01-03,2024-12-31,0.00141147566854,0.00211865239023,0.0375614936116,-0.478866072435,0.0145022975191,-0.0973277280155,1577,-0.0332590832366,-0.00610538554014,2.35368672313e-06,0.0923327684325,-0.0304125678785,0.51689860835,22.0226932943,0.0777135934748,1,0.0777135934748,2012,0.0330395261218,1.02026611646e-16,0,False,candidate,trend_pullback
cost_stress,trend_pullback_10_g150,full,4154,2008-07-01,2024-12-31,-0.0145505187087,-0.0133770758298,0.0509164299895,-0.460592227479,-0.0474736826953,-0.306496523602,3785,-0.0397849863962,-0.00828723308577,-0.0172658000941,0.101957862252,-0.035841781881,0.43765045739,31.6262950268,0.111190573027,1.2492895723,0.111190573027,4154,0.0474441274129,2.25091467749e-05,0,False,candidate,trend_pullback
cost_stress,trend_pullback_10_g150,2008_2016,2142,2008-07-01,2016-12-30,-0.0192169669978,-0.0182404201699,0.0482981853295,-0.39113123631,-0.0888947809317,-0.216176549358,1773,-0.0312032789188,-0.00749977440487,-0.0217394922291,0.0792130767221,-0.027516616427,0.36741363212,31.3262076098,0.107936613156,1.16109900422,0.107936613156,2142,0.0469920780877,6.38107668487e-06,0,False,candidate,trend_pullback
cost_stress,trend_pullback_10_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.0095789776101,-0.00819949949954,0.0535735596891,-0.528145355175,-0.0596064799382,-0.160703628532,1577,-0.0397849863962,-0.00905479689203,-0.0125046889462,0.135202274656,-0.0465197490225,0.512425447316,31.9778876005,0.114654778814,1.2492895723,0.114654778814,2012,0.0479735608159,3.96821553604e-05,0,False,candidate,trend_pullback
cost_stress,trend_pullback_3_g100,full,4154,2008-07-01,2024-12-31,-0.0394133785808,-0.039452694862,0.0400289095412,-1.24171389894,-0.0776456361388,-0.507605842913,3834,-0.0356081089309,-0.00688953242546,-0.0418561652606,0.0734969726863,-0.0584350024747,0.425373134328,42.7737556747,0.0986433040324,1,0.0986433040324,4154,0.064170553645,9.19118797162e-17,0,False,candidate,trend_pullback
cost_stress,trend_pullback_3_g100,2008_2016,2142,2008-07-01,2016-12-30,-0.0420767789571,-0.0422405139254,0.0387101083059,-1.11555059249,-0.125733153427,-0.334651424945,1822,-0.0222385097935,-0.00657983011647,-0.044488222653,0.0595776100047,-0.0493480535679,0.368814192344,42.3901557771,0.0974173644491,0.898510741998,0.0974173644491,2142,0.0635987081401,6.66242151058e-17,0,False,candidate,trend_pullback
cost_stress,trend_pullback_3_g100,2017_2024,2012,2017-01-03,2024-12-31,-0.0366129120165,-0.0364847483243,0.0413956086712,-1.3678771309,-0.136678324652,-0.267876505729,1972,-0.0356081089309,-0.00715893629181,-0.0390551429502,0.0938542151303,-0.069221422311,0.485586481113,43.2256046299,0.0999484544238,1,0.0999484544238,2012,0.0648445577387,1.18896103776e-16,0,False,candidate,trend_pullback
cost_stress,trend_pullback_3_g150,full,4154,2008-07-01,2024-12-31,-0.0630938027787,-0.0636147837058,0.0569183576881,-1.29599948001,-0.0933360322217,-0.675985482529,3834,-0.0527180252157,-0.010040872633,-0.0684743328686,0.107028420113,-0.0866999096752,0.421039961483,60.9133577571,0.144497369337,1.49619302346,0.144497369337,4154,0.0913774067713,0.000107330059323,0,False,candidate,trend_pullback
cost_stress,trend_pullback_3_g150,2008_2016,2142,2008-07-01,2016-12-30,-0.0618686766728,-0.06237129874,0.0546793798668,-1.15518551186,-0.138439303283,-0.446901098212,1822,-0.0313438163701,-0.00950802233071,-0.0668560506139,0.0866441203466,-0.0724682232304,0.366479925303,60.3258860083,0.14205697413,1.22341503303,0.14205697413,2142,0.0905072669134,4.3807574391e-05,0,False,candidate,trend_pullback
cost_stress,trend_pullback_3_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.0644574368745,-0.0649386131276,0.0592225816281,-1.43601777508,-0.152173831058,-0.423577670527,1972,-0.0527180252157,-0.0105236853885,-0.0701995843896,0.136843565021,-0.103480499865,0.479125248509,61.6006316794,0.147095444154,1.49619302346,0.147095444154,2012,0.0923965562503,0.000174987355861,0,False,candidate,trend_pullback
cost_stress,trend_pullback_5_g100,full,4154,2008-07-01,2024-12-31,-0.0162343532853,-0.0156158621538,0.0392141205957,-0.657505575048,-0.0506760329484,-0.320355646264,3822,-0.0359774850708,-0.0064169194463,-0.0179224830349,0.0723161377456,-0.0344536859567,0.430187770823,33.045702718,0.0911023460321,1,0.0911023460321,4154,0.0495832615968,9.24938539226e-17,0,False,candidate,trend_pullback
cost_stress,trend_pullback_5_g100,2008_2016,2142,2008-07-01,2016-12-30,-0.0258148426598,-0.0254741272831,0.0369305674597,-0.712858086142,-0.113910103347,-0.226624697032,1810,-0.0213055909814,-0.00621545467167,-0.0275199275025,0.0583621726374,-0.0324474268628,0.375350140056,33.0027873693,0.0899639190363,0.971133953843,0.0899639190363,2142,0.049514932217,6.45776996629e-17,0,False,candidate,trend_pullback
cost_stress,trend_pullback_5_g100,2017_2024,2012,2017-01-03,2024-12-31,-0.00596021431608,-0.0051206315837,0.0415064413201,-0.608025467291,-0.0440148852613,-0.135413605663,1896,-0.0359774850708,-0.00656375672555,-0.00770480859028,0.0927020759605,-0.0377017225477,0.488568588469,33.125288083,0.0923143294442,1,0.0923143294442,2012,0.0497068617712,1.22273696573e-16,0,False,candidate,trend_pullback
cost_stress,trend_pullback_5_g150,full,4154,2008-07-01,2024-12-31,-0.0294012748776,-0.0283144331018,0.0557859064597,-0.68889506182,-0.0656179513185,-0.448067552961,3822,-0.0532058442505,-0.0093179740194,-0.0329825341411,0.105166259496,-0.0511717100714,0.420799229658,47.6289014278,0.133834842822,1.52516070133,0.133834842822,4154,0.0714650745786,6.2928110856e-05,0,False,candidate,trend_pullback
cost_stress,trend_pullback_5_g150,2008_2016,2142,2008-07-01,2016-12-30,-0.0373954422034,-0.0366969499897,0.0532681465567,-0.702871596338,-0.118935991048,-0.314416535095,1810,-0.0263043599456,-0.00900647391258,-0.0409531931461,0.0857955603376,-0.0467001545139,0.368814192344,47.7331917283,0.132198183047,1.20966462037,0.132198183047,2142,0.0716174383757,2.82411605786e-05,0,False,candidate,trend_pullback
cost_stress,trend_pullback_5_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.0208578038592,-0.0193903022997,0.0583551468795,-0.676774502024,-0.097665505337,-0.213563671096,1896,-0.0532058442505,-0.00957510429904,-0.0244982870507,0.13347093589,-0.0574767546169,0.476143141153,47.5669374967,0.135577250991,1.52516070133,0.135577250991,2012,0.0713764806175,9.98773454259e-05,0,False,candidate,trend_pullback
delay_one_session,bil_buy_hold,full,4154,2008-07-01,2024-12-31,0.00995478979476,0.00992876170328,0.0047331598293,-0.273177396941,1.27630127497,-0.00779971781741,2320,-0.00391088830074,-0.000545012959762,0.00989515750033,2.23067212006e-05,-6.33820061313e-05,0.388059701493,0.121154191484,0,0,0,2,6.05870461079e-05,0,0,True,benchmark,bil_buy_hold
delay_one_session,bil_buy_hold,2008_2016,2142,2008-07-01,2016-12-30,0.000450438384846,0.000468656111759,0.00604530204034,-0.228475422962,0.057750600136,-0.00779971781741,2079,-0.00391088830074,-0.000822230875349,0.000413837596621,4.0138525093e-05,-6.32144521039e-05,0.261437908497,0.11757406321,0,0,0,1,5.8787031605e-05,0,0,True,benchmark,bil_buy_hold
delay_one_session,bil_buy_hold,2017_2024,2012,2017-01-03,2024-12-31,0.0201707565363,0.0200001067217,0.00256433880342,-0.353904660817,9.6734322054,-0.00208517061039,595,-0.000437613317092,-0.000229727131869,0.0199902429714,-3.73609070024e-06,-6.21403069086e-05,0.522862823062,0.125085616438,0,0,0,1,6.25633495907e-05,0,0,True,benchmark,bil_buy_hold
delay_one_session,dual_momentum_126_g100,full,4154,2008-07-01,2024-12-31,0.0610354773535,0.0683602549705,0.134164054046,0.43426422337,0.214475002465,-0.28458084463,598,-0.0951085820175,-0.0209950369391,0.0413602648734,0.338293054418,0.0169782059716,0.539239287434,8.19078975622,0.913323005314,1,0.913323005314,200,0.00409458386418,8.39447861241e-17,0,False,candidate,dual_momentum
delay_one_session,dual_momentum_126_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0554778634972,0.0622126625774,0.128027431352,0.479822001592,0.337833161022,-0.164216749265,450,-0.0417869797508,-0.0198601513068,0.0376261278094,0.202939863426,0.0392713511365,0.53548085901,8.54578191626,0.915823688015,1,0.915823688015,103,0.00427293978152,6.12184011486e-17,0,True,candidate,dual_momentum
delay_one_session,dual_momentum_126_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0670422544754,0.0749050576078,0.140433598491,0.390587327795,0.235582456587,-0.28458084463,598,-0.0951085820175,-0.0221242965252,0.0453226642301,0.536044996849,-0.0175443492005,0.54324055666,7.82172184949,0.910660747687,1,0.910660747687,97,0.00390913476426,1.08197272325e-16,0,False,candidate,dual_momentum
delay_one_session,dual_momentum_126_g150,full,4154,2008-07-01,2024-12-31,0.0722762605859,0.0837470939931,0.166200116828,0.443280983654,0.213309314072,-0.338833120814,689,-0.0951085820175,-0.0259883235361,0.0423133757426,0.389858503671,0.0260556343362,0.53851709196,10.8501179788,1.20229892652,1.60056789541,1.20229892652,200,0.00542421574157,0.00745646890506,0,False,candidate,dual_momentum
delay_one_session,dual_momentum_126_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0744026528081,0.0840863118388,0.156744484589,0.531609191989,0.345641087477,-0.215259862047,325,-0.0460722469875,-0.0236994671307,0.0472330616651,0.219347714846,0.0593328206302,0.535947712418,11.1941547804,1.18443979297,1.5314164699,1.18443979297,103,0.0055976726289,0.00406046931673,0,True,candidate,dual_momentum
delay_one_session,dual_momentum_126_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0700964834111,0.0833859584934,0.17574771734,0.360401199352,0.206876126049,-0.338833120814,689,-0.0951085820175,-0.0283031508727,0.037055068268,0.638991957906,-0.0229652405606,0.541252485089,10.4954317065,1.22131198023,1.60056789541,1.22131198023,97,0.00524534211557,0.0110752867573,0,False,candidate,dual_momentum
delay_one_session,dual_momentum_252_g100,full,4154,2008-07-01,2024-12-31,0.0532315888191,0.0600102826207,0.126997018739,0.394274553055,0.223304393438,-0.238381287531,704,-0.0401213948641,-0.0199087779082,0.0358179184679,0.281006778749,0.0156376293217,0.545739046702,6.86158818639,0.919740882564,1,0.919740882564,200,0.00343282447764,1.07328542417e-16,0,False,candidate,dual_momentum
delay_one_session,dual_momentum_252_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0381151025937,0.0453385135605,0.125810663533,0.356855822443,0.18151817923,-0.209979533484,599,-0.0400154824626,-0.0195625108694,0.0215960289725,0.193572392614,0.0234318007787,0.53781512605,7.32458257629,0.950643043873,1,0.950643043873,103,0.00366322459675,5.64680645923e-17,0,False,candidate,dual_momentum
delay_one_session,dual_momentum_252_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0696043418508,0.075630028807,0.128271946035,0.433225952689,0.291987439835,-0.238381287531,635,-0.0401213948641,-0.0201860093433,0.0509494905975,0.408728639306,0.000373218398503,0.554174950298,6.37630982471,0.886842060732,1,0.886842060732,97,0.00319135396516,1.61521614086e-16,0,False,candidate,dual_momentum
delay_one_session,dual_momentum_252_g150,full,4154,2008-07-01,2024-12-31,0.0639812862437,0.0750892234013,0.160940130078,0.404813752812,0.212116654202,-0.301632545,766,-0.0593438380273,-0.0249327487317,0.036236635197,0.342406018189,0.0232039231395,0.544294655753,9.06652026526,1.20191107309,1.59354886741,1.20191107309,200,0.00453714639631,0.00667411863076,0,False,candidate,dual_momentum
delay_one_session,dual_momentum_252_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0496383525172,0.0606568881206,0.156055681771,0.38588554062,0.179705920742,-0.2762199059,506,-0.0548448425554,-0.0238990902512,0.0241268244013,0.223003023853,0.0354996830523,0.536881419234,9.54361603383,1.24220277524,1.56903360404,1.24220277524,103,0.00477459829865,0.00439247057418,0,False,candidate,dual_momentum
delay_one_session,dual_momentum_252_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0795167866736,0.0904540654348,0.166015751314,0.424038157788,0.263621376379,-0.301632545,766,-0.0593438380273,-0.0259530536047,0.0491122209081,0.516831879207,0.000599167168578,0.552186878728,8.56851245682,1.15901603035,1.59354886741,1.15901603035,97,0.00428931190399,0.00910718012787,0,False,candidate,dual_momentum
delay_one_session,dual_momentum_63_g100,full,4154,2008-07-01,2024-12-31,0.0675614895001,0.0731145596407,0.123600258565,0.51100763304,0.298898083737,-0.22603520456,744,-0.0434711612935,-0.0190446127868,0.0501990237646,0.211938579491,0.0371929067468,0.54260953298,10.311781499,0.905257030537,1,0.905257030537,200,0.0051544023015,7.3999018055e-17,0,True,candidate,dual_momentum
delay_one_session,dual_momentum_63_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0695653444901,0.0748015038916,0.122723486871,0.605559151473,0.307763317778,-0.22603520456,485,-0.0417804982298,-0.0182128079207,0.0522099225468,0.159796918241,0.056625153467,0.539682539683,10.1750587986,0.924418002897,1,0.924418002897,103,0.00508823710882,6.49947246372e-17,0,True,candidate,dual_momentum
delay_one_session,dual_momentum_63_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0655063621282,0.0713186179978,0.124557323124,0.411747310045,0.385444227505,-0.169950300079,701,-0.0434711612935,-0.0198601820836,0.0480468278823,0.288151355318,0.0123443703219,0.545725646123,10.4677607214,0.884858023183,1,0.884858023183,97,0.00523005508581,8.36498153551e-17,0,False,candidate,dual_momentum
delay_one_session,dual_momentum_63_g150,full,4154,2008-07-01,2024-12-31,0.0725152513639,0.0826956224381,0.158491782299,0.459005386648,0.251619031279,-0.288194621032,739,-0.0676464840322,-0.0243414320123,0.0450161548537,0.251010289567,0.0419932594457,0.541405873857,13.2324098477,1.19136225026,1.60234757624,1.19136225026,200,0.00661554753276,0.00687372614039,0,True,candidate,dual_momentum
delay_one_session,dual_momentum_63_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0804572092475,0.0888958990132,0.151537074907,0.58360137408,0.279176651387,-0.288194621032,485,-0.0462159951385,-0.0223333590363,0.0544506714063,0.175007778795,0.0690395715435,0.538748832866,12.8547622529,1.20165088366,1.5471341331,1.20165088366,103,0.0064288251707,0.00427460405416,0,True,candidate,dual_momentum
delay_one_session,dual_momentum_63_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0642106945223,0.0760947315715,0.165612029968,0.338482176901,0.247067852032,-0.259890932771,728,-0.0676464840322,-0.0263966992575,0.0349537148661,0.362095294502,0.00713521313274,0.544234592445,13.6475786872,1.18040884432,1.60234757624,1.18040884432,97,0.0068208967029,0.00964458068016,0,False,candidate,dual_momentum
delay_one_session,fixed_blend_g100,full,4154,2008-07-01,2024-12-31,0.0131443464051,0.014418375632,0.0518123724696,0.0851079477875,0.113874660243,-0.115428194271,741,-0.0344418767941,-0.00815587204666,0.0103915927206,0.118315608966,-0.0100478206215,0.52888781897,32.7597522106,0.65035759286,0.999419542767,0.329555394702,862,0.0163839644737,2.60057560503e-05,0.00160578257144,False,candidate,fixed_blend
delay_one_session,fixed_blend_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0116036853846,0.0128208320446,0.050642156944,0.240681335374,0.15501052519,-0.0748574032012,512,-0.0146592791289,-0.00781338400666,0.0089738899547,0.0977501819177,0.0014972886898,0.525210084034,32.8900713106,0.656887093304,0.925656038503,0.332056041363,444,0.0164477178808,1.87116239935e-05,0.00162626634369,False,candidate,fixed_blend
delay_one_session,fixed_blend_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0147988069277,0.0161191402266,0.0530422373578,-0.0743350778163,0.128207904673,-0.115428194271,741,-0.0344418767941,-0.00847375006596,0.0118989218107,0.148387003066,-0.0239815538407,0.532803180915,32.6548338719,0.643406206204,0.999419542767,0.326893175444,418,0.0163330047356,3.37887345792e-05,0.00158565080258,False,candidate,fixed_blend
delay_one_session,fixed_blend_g150,full,4154,2008-07-01,2024-12-31,0.00862392122134,0.0109396378509,0.0683878118889,0.0138352628498,0.0504531051824,-0.170929444088,1743,-0.0421707290998,-0.0107683909264,0.00392429862852,0.149995827682,-0.0174028653583,0.526480500722,47.9725936841,0.914523752298,1.4095580326,0.437980544228,862,0.0239936644458,8.13590716827e-05,0.00238515635418,False,candidate,fixed_blend
delay_one_session,fixed_blend_g150,2008_2016,2142,2008-07-01,2016-12-30,0.012995441616,0.0150374237479,0.0651669777623,0.220726901743,0.130641200141,-0.0994742975573,599,-0.0206288209968,-0.00997899942481,0.00866732126189,0.121091277077,0.001135952344,0.529878618114,48.1942942513,0.915349143532,1.31401126338,0.434026260513,444,0.0241010367502,3.45934034691e-05,0.00240907341978,False,candidate,fixed_blend
delay_one_session,fixed_blend_g150,2017_2024,2012,2017-01-03,2024-12-31,0.00400498939145,0.00657708447555,0.0716731266026,-0.18811611656,0.0234306582626,-0.170929444088,1743,-0.0421707290998,-0.0115641201633,-0.00112847113994,0.192268074718,-0.0394492390164,0.522862823062,47.7861339306,0.913645030617,1.4095580326,0.442190323411,418,0.0239041404691,0.000131171221347,0.00236217449815,False,candidate,fixed_blend
delay_one_session,raw_sector_reversal_g100,full,4154,2008-07-01,2024-12-31,-0.0451368103217,-0.0440679774482,0.0658496430773,-0.820575529913,-0.0789256390922,-0.571890336789,4062,-0.0328581512631,-0.0100521206011,-0.0505722406883,0.0300997485003,-0.0577403166077,0.485556090515,67.3694576768,0.995085201729,1.10279338294,-0.000343793565412,862,0.0336874401374,8.12698472711e-05,0.00498167622301,False,control,raw_sector_reversal
delay_one_session,raw_sector_reversal_g100,2008_2016,2142,2008-07-01,2016-12-30,-0.0455753120516,-0.0446216031755,0.063661051702,-0.710205292267,-0.114002174192,-0.399775814582,2050,-0.0256154067282,-0.00968675835825,-0.0507006974312,0.018727335841,-0.0472173978951,0.474323062558,67.7106489165,0.992792015403,1.08153399999,-0.000116078919032,444,0.0338548987707,5.60636581731e-05,0.00496748335149,False,control,raw_sector_reversal
delay_one_session,raw_sector_reversal_g100,2017_2024,2012,2017-01-03,2024-12-31,-0.0447156375963,-0.0434785806749,0.0681182666283,-0.930909867231,-0.136583810076,-0.327386075784,1884,-0.0328581512631,-0.010286349293,-0.0504387280476,0.0467416027941,-0.0698532431741,0.497514910537,67.0758650651,0.997526556157,1.10279338294,-0.000586221384769,418,0.0335439823511,0.000108156500248,0.00500188646093,False,control,raw_sector_reversal
