scenario,policy,period,observations,ce,annualized_mean,annualized_volatility,turnover,average_exposure,average_cash,cagr,maximum_drawdown,worst_21_session_return
cost25,trend,2019,252,0.17437539528779394,0.18412582429783964,0.08062435120171275,1.9067078337573884,0.9268624602520801,0.07313753974792006,0.1981999085475019,-0.04811919205427373,-0.04403702793224373
cost25,trend,2020,253,0.17078870204826485,0.21694768759740268,0.1754213699432271,2.7114302178849705,0.9096779093599832,0.09032209064001688,0.22311026486777386,-0.1743447527316614,-0.17278069290155262
cost25,trend,2021,252,0.12076658945316224,0.1380504513530949,0.1073432559593527,2.845445187015943,0.8157424126682717,0.18425758733172826,0.14142096544641314,-0.05266203414807569,-0.046354831402962815
cost25,trend,2022,251,-0.1398739525366113,-0.13215509163167402,0.07173497940306517,4.258689560100431,0.41637960623605696,0.583620393763943,-0.1260741235003835,-0.13581037503073845,-0.07723101896526197
cost25,trend,2023,250,0.15461987352556916,0.17028313840573822,0.10218696877185157,3.8346476478071505,0.9333617489341849,0.06663825106581521,0.17942791994099827,-0.08786783607037607,-0.05939944366170069
cost25,trend,2024,232,0.24666371655769467,0.26856329633875053,0.1208293004781425,1.4553820023023523,0.9956896551724138,0.004310344827586259,0.29842547269955855,-0.08001156813024435,-0.062377666838877244
cost25,trend,exclude_2018,1490,0.11967108258793813,0.1394514951534583,0.11483440995775955,17.012302448868237,0.8309641996260408,0.16903580037395918,,,
cost25,trend,exclude_2019,1485,0.08343051329749952,0.10473966259040655,0.11918934318387985,18.40974682844922,0.8038893800126591,0.19611061998734083,,,
cost25,trend,exclude_2020,1484,0.08396693854654558,0.09909052675718763,0.10041111562186744,17.60502444432164,0.806736225225234,0.19326377477476597,,,
cost25,trend,exclude_2021,1485,0.09251866581768967,0.11255851375678746,0.11558502768985782,17.471009475190666,0.8227461153602146,0.17725388463978556,,,
cost25,trend,exclude_2022,1486,0.13663978784793085,0.1582160394813994,0.11993401417298467,16.057765102106178,0.8901977039953384,0.10980229600466171,,,
cost25,trend,exclude_2023,1487,0.08686888159201944,0.10717372028807985,0.11634671946688889,16.48180701439946,0.8029620928505562,0.19703790714944397,,,
cost25,trend,exclude_2024,1505,0.07350811300968416,0.09277835343469713,0.11334384389991659,18.861072659904256,0.7949136673105135,0.20508633268948634,,,
cost25,volatility,all,1737,0.06751088825046762,0.07815107665491301,0.08422267471587995,10.93220792998321,0.6582060054562169,0.3417939945437831,0.07743796071202058,-0.1465744843027068,-0.14441070513083198
cost25,volatility,2018_2020,752,0.05799660294733734,0.0700292982030126,0.08956448423966296,5.615301324021007,0.6732600442050465,0.3267399557949535,0.06822171862926685,-0.1465744843027068,-0.14441070513083198
cost25,volatility,2021_2024,985,0.07476396746869833,0.08435166284357203,0.07994871428973989,5.316906605962203,0.6467129728276687,0.35328702717233124,0.08452760638848389,-0.12232247108592498,-0.05696154217153504
cost25,volatility,2018,247,-0.04759735107013213,-0.0355958917253329,0.08944815759160622,2.4148561585716886,0.7739319455482885,0.22606805445171152,-0.038823926964025146,-0.09313507106985885,-0.04664967046210833
cost25,volatility,2019,252,0.15026992232441339,0.1559994200830519,0.06180343981062599,1.5515655174129421,0.7257413341717075,0.27425866582829256,0.16654861242518892,-0.03940139296065437,-0.03895434967931133
cost25,volatility,2020,253,0.06919326649260324,0.08751922388890758,0.11053191815430312,1.648879648036376,0.5227017647450493,0.47729823525495074,0.08478087016256586,-0.14657448430270648,-0.14441070513083165
cost25,volatility,2021,252,0.08785424427156374,0.09727444255956519,0.07924728507653096,1.417480272388722,0.7128898316039497,0.28711016839605036,0.09869831560444897,-0.04804570362463234,-0.04470131533122057
cost25,volatility,2022,251,-0.09727942329488015,-0.08658905020013247,0.08442106014791843,1.0082637430197234,0.4936061522441259,0.5063938477558741,-0.08620977198726654,-0.11800173078474341,-0.05696154217153515
cost25,volatility,2023,250,0.14240789035603796,0.14963964131444324,0.06943462612849244,0.9996495681603594,0.6737940789524143,0.3262059210475858,0.15858154453103301,-0.06380318108769334,-0.051905285999992445
cost25,volatility,2024,232,0.1739392093350288,0.18490159330832093,0.08548833828186601,1.8915130223933985,0.711294727239997,0.2887052727600031,0.19864846245977108,-0.06160567761994229,-0.04930589987860323
cost25,volatility,exclude_2018,1490,0.08659957427651631,0.09700711772197392,0.08329683245461221,8.517351771411523,0.6390219066624306,0.3609780933375695,,,
cost25,volatility,exclude_2019,1485,0.0534696737819365,0.06494044867922884,0.08744817473716396,9.380642412570268,0.6467454648257094,0.35325453517429056,,,
cost25,volatility,exclude_2020,1484,0.06721269821373181,0.07655394643240586,0.07891450318192066,9.283328281946835,0.6813074696744955,0.31869253032550454,,,
cost25,volatility,exclude_2021,1485,0.06405262740437148,0.0749058994104872,0.08506182851751903,9.514727657594488,0.6489263258675106,0.35107367413248924,,,
cost25,volatility,exclude_2022,1486,0.09537031443032433,0.10597730265801962,0.0840911736458125,9.923944186963489,0.6860085378628352,0.3139914621371648,,,
cost25,volatility,exclude_2023,1487,0.054919650244995094,0.06613215186346544,0.08645808856885648,9.932558361822853,0.6555852802551078,0.34441471974489224,,,
cost25,volatility,exclude_2024,1505,0.051109482521891306,0.06169518305784282,0.08400674788750212,9.040694907589812,0.6500222290749299,0.34997777092507015,,,
cost25,logistic,all,1737,0.0851976368758933,0.10665854814965381,0.11961301844910949,12.682550987552123,0.8373853121876622,0.1626146878123378,0.10458229814455522,-0.20259964295380717,-0.1570652781569265
cost25,logistic,2018_2020,752,0.09223844990796654,0.1146832777827643,0.12232423546950338,6.427551733730348,0.8372072301732659,0.16279276982673416,0.11309423966812227,-0.15900154871780636,-0.1570652781569265
cost25,logistic,2021_2024,985,0.07980078584047465,0.10053205405412176,0.11756209200148125,6.254999253821776,0.8375212692179427,0.1624787307820575,0.09812768453564513,-0.20259964295380617,-0.10162074059316806
cost25,logistic,2018,247,-0.06437384986114011,-0.04247286579928064,0.12083317442341591,2.1313253022986376,0.876908763288227,0.12309123671177287,-0.048541050816280684,-0.12218269586558084,-0.058867482134118965
cost25,logistic,2019,252,0.2005364781129859,0.20963361371733047,0.07787655019043321,1.5035330924283297,0.8529079026671182,0.14709209733288184,0.22940347637498792,-0.038435025610945694,-0.03708049968605487
cost25,logistic,2020,253,0.1373072373059186,0.17353736003278178,0.15541369035976887,2.79269333900338,0.7828086208932412,0.21719137910675876,0.17507585704948814,-0.15900154871780592,-0.15706527815692617
cost25,logistic,2021,252,0.1143550831933537,0.1285934197953147,0.09742804730316278,1.0506492824971359,0.8451759935257835,0.15482400647421649,0.13182782497300316,-0.056445250461957364,-0.04387707256094764
cost25,logistic,2022,251,-0.19973728242774338,-0.15856902520167093,0.16566684887865052,1.6472867493157857,0.8399249414196324,0.16007505858036772,-0.15827620318158275,-0.199192106972103,-0.10162074059316817
cost25,logistic,2023,250,0.20175992476334356,0.2137316749185576,0.08933737610956953,1.6513986934178246,0.8246019499496138,0.17539805005038625,0.23327540999614804,-0.06476954817780278,-0.051680841272579214
cost25,logistic,2024,232,0.21362969027156353,0.22838981918478723,0.0991972073303938,1.9056645285910292,0.8405278104631242,0.15947218953687592,0.2503062652604653,-0.06286310222922542,-0.0463371869729442
cost25,logistic,exclude_2018,1490,0.11000331402777587,0.13138033287810133,0.11937900108568918,10.551225685253485,0.8308334380790452,0.16916656192095492,,,
cost25,logistic,exclude_2019,1485,0.065629978109611,0.08918399156847232,0.12531031736948428,11.179017895123794,0.8347511756214516,0.1652488243785485,,,
cost25,logistic,exclude_2020,1484,0.07629630643295775,0.0952567021884467,0.11242892793668646,9.889857648548743,0.8466898289649456,0.1533101710350544,,,
cost25,logistic,exclude_2021,1485,0.08023985497035442,0.10293626690069319,0.12300789115700062,11.631901705054988,0.8360632571727084,0.16393674282729168,,,
cost25,logistic,exclude_2022,1486,0.13338319182792296,0.15145809115852496,0.10977218630904642,11.035264238236337,0.83695634385844,0.16304365614156016,,,
cost25,logistic,exclude_2023,1487,0.06560503027078574,0.08865701372314007,0.12396769324399087,11.031152294134298,0.8395344988450341,0.1604655011549658,,,
cost25,logistic,exclude_2024,1505,0.0654046760231101,0.08789332896018474,0.12244360045091411,10.776886458961094,0.8369008872043353,0.16309911279566477,,,
cost25,gbm,all,1737,0.09213323973606648,0.11481850472432173,0.12297768087002686,15.51270690560807,0.8252854294159782,0.17471457058402196,0.11318244326856464,-0.1978659757438973,-0.1726059442101896
cost25,gbm,2018_2020,752,0.11325269620517789,0.1404991748647536,0.1347750685638253,6.97957509975225,0.8448047353292114,0.15519526467078848,0.14038121131723114,-0.1741867189896531,-0.1726059442101896
cost25,gbm,2021_2024,985,0.07599069296606747,0.09521255148005289,0.11320146793507999,8.533131805855819,0.81038338063755,0.18961661936244995,0.09285500313865058,-0.1978659757438982,-0.09203588661399187
cost25,gbm,2018,247,-0.05305657683172079,-0.03261756040182706,0.11673050566695274,2.48004221251842,0.8854139088359618,0.11458609116403816,-0.03864596371309059,-0.11334654408975109,-0.052998240874613134
cost25,gbm,2019,252,0.20407092398734933,0.21356865994064567,0.07957275896224926,2.110885801908057,0.857701845599866,0.14229815440013388,0.23408222817321955,-0.04080901050970631,-0.039102342912639365
cost25,gbm,2020,253,0.18520526063330242,0.23672970202570476,0.1853365252586087,2.3886470853257737,0.7923124916755662,0.20768750832443386,0.2453727634540006,-0.17418671898965343,-0.17260594421018993
cost25,gbm,2021,252,0.1126153539894871,0.12571011677836408,0.09343362274498038,1.927775469647507,0.7977733477304441,0.2022266522695558,0.12900047972326067,-0.0551962290108956,-0.04419135759575521
cost25,gbm,2022,251,-0.1934872292744584,-0.15650920596454754,0.15700960333667677,2.1657541497055086,0.8051944283974889,0.19480557160251114,-0.1553582776012028,-0.19530975619411406,-0.09203588661399242
cost25,gbm,2023,250,0.1842210932767134,0.19565513374589563,0.08730803884019774,2.3388629247173363,0.8122323005282612,0.1877676994717388,0.21141438330095474,-0.06522641755721825,-0.053229532487637066
cost25,gbm,2024,232,0.21146354314258378,0.2261872458634995,0.09907472843234956,2.1007392617854674,0.8277020243106891,0.17229797568931093,0.24757171045169235,-0.06482312363793075,-0.04937264568110611
cost25,gbm,exclude_2018,1490,0.11621266351109626,0.13925924840630746,0.12395317636164392,13.03266469308965,0.8153178224248803,0.18468217757511993,,,
cost25,gbm,exclude_2019,1485,0.07314137521333457,0.09806090262700615,0.12889149807408187,13.401821103700012,0.8197844618211364,0.18021553817886357,,,
cost25,gbm,exclude_2020,1484,0.07625207729166213,0.09403445289329079,0.10888028778319996,13.124059820282296,0.830906826483582,0.169093173516418,,,
cost25,gbm,exclude_2021,1485,0.0886477066199933,0.11297023116363575,0.12733819679274677,13.584931435960561,0.8299541463080685,0.17004585369193137,,,
cost25,gbm,exclude_2022,1486,0.14044064582178425,0.16064842086355874,0.1160682989788756,13.34695275590256,0.8286789968827618,0.17132100311723814,,,
cost25,gbm,exclude_2023,1487,0.07664976195853361,0.10122794839924205,0.1280056937293766,13.173843980890732,0.8274799702511693,0.17252002974883082,,,
cost25,gbm,exclude_2024,1505,0.07374067456448724,0.0976506987812724,0.12625377675350327,13.411967643822601,0.8249129044886871,0.17508709551131296,,,
delay1,constant100,all,1737,0.11543741254592943,0.15182838912996596,0.15575830974951016,6.133038973789406,0.9994242947610823,0.0005757052389177102,0.14985229395662314,-0.2307783471060626,-0.22805265423815313
delay1,constant100,2018_2020,751,0.13401285066544621,0.17791632286478384,0.17108179758882905,2.8651129997485074,1.0,2.885065195766058e-17,0.17724513127022545,-0.2304440075991694,-0.22805265423815313
delay1,constant100,2021_2024,986,0.1012558616100015,0.13195816779644848,0.14306713153026443,3.2679259740408995,0.9989858012170385,0.0010141987829615016,0.1294165967082319,-0.23077834710606204,-0.11619149151699937
delay1,constant100,2018,246,-0.0637383618381274,-0.03645957484329191,0.13485495169461517,1.5531927269840646,1.0,3.504710918380677e-17,-0.04451062129465522,-0.1268899574475374,-0.06237274712214158
delay1,constant100,2019,252,0.2508495995034703,0.26358857851474204,0.09215558948962975,0.5526532991227424,1.0,3.105173983682863e-17,0.2959279002642914,-0.047866669667382844,-0.04380675537322698
delay1,constant100,2020,253,0.2099729195804185,0.3010272414908596,0.24637954719015817,0.7592669736417003,1.0,2.0633250285003232e-17,0.3105422534084541,-0.2304440075991694,-0.22805265423815313
delay1,constant100,2021,252,0.14194365855372434,0.16273522033892696,0.11773292313594816,0.571887793970052,1.0,4.085549746588698e-17,0.16856996475919672,-0.07077124910815591,-0.05518023209230327
delay1,constant100,2022,251,-0.2327941910803609,-0.1719600431896671,0.2013854478203325,0.7646387668570516,1.0,5.035511116465981e-17,-0.1748788894911737,-0.22826281056174647,-0.11619149151699959
delay1,constant100,2023,250,0.25681914714070153,0.2751358717616625,0.11050407117978635,0.481424019195662,1.0,4.617862217641733e-17,0.30854702287515323,-0.07559660744614449,-0.06029693307217343
delay1,constant100,2024,233,0.2506493408876506,0.27244412369991167,0.12053984904658727,1.4499753940181341,0.9957081545064378,0.004291845493562259,0.3035137921086737,-0.08025524870094403,-0.06257654135842772
delay1,constant100,exclude_2018,1491,0.14502088468863675,0.18289400894044308,0.1588985509726386,4.579846246805342,0.9993293091884641,0.0006706908115359182,,,
delay1,constant100,exclude_2019,1485,0.09246185334263561,0.13286302365861,0.1641161586925033,5.5803856746666645,0.9993265993265993,0.0006734006734007102,,,
delay1,constant100,exclude_2020,1484,0.09929185401903576,0.12639219664525833,0.1344131507113362,5.3737720001477065,0.9993261455525606,0.0006738544474393917,,,
delay1,constant100,exclude_2021,1485,0.11092372927057259,0.14997753292480892,0.1613563419975311,5.561151179819355,0.9993265993265993,0.0006734006734007086,,,
